IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2201,"Swap out CTD, DO and OPTAA instrument at site.",2022-08-09 01:25:00,2022-08-09 11:52:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2201,2022-08-09 06:18:39,"using arm tucked under cables to untangle",44.5151637,-125.390103,2903.52,331.63,-2.86,0.07,0.55,0,"Cabled Plug ",3.1484,1.7296,2944.727,1.49,34.6386,./files/framegrabs/SDI1_8_9_2022 01_22_33_17781.jpg
2201,2022-08-09 06:19:40,"lifting plugs away from basked and CTD for CTD retrieval access",44.5151709,-125.3900922,2902.83,313.7,-4.8,5.58,1.2,0.27,"Survey ",3.14904,1.7318,2944.207,1.49,34.6444,./files/framegrabs/SDI1_8_9_2022 01_22_33_17825.jpg
2201,2022-08-09 06:20:48,"cable slipping over then off left arm",44.515185,-125.3900936,2902.37,282.55,-4.62,5.94,1.64,0.27,"Cabled Plug ",3.14831,1.7289,2943.723,1.49,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_17893.jpg
2201,2022-08-09 06:22:16,"left arm grabbing CTD",44.5151644,-125.3900999,2903.54,330.5,-3.19,0.78,0.54,0,"Vehicle ",3.14849,1.7292,2944.708,1.49,34.6402,./files/framegrabs/SDI1_8_9_2022 01_22_33_17979.jpg
2201,2022-08-09 06:22:38,"left arm lifting CTD",44.5151644,-125.3900999,2903.52,330.54,-3.27,0.72,0.55,0,"Vehicle ",3.14897,1.7414,2944.725,1.48,34.6332,./files/framegrabs/SDI1_8_9_2022 01_22_33_18018.jpg
2201,2022-08-09 06:22:45,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",44.5151645,-125.3901,2903.55,330.51,-3.41,0.67,0.55,0,"",3.14913,1.7393,2944.709,1.49,34.6373,./files/dscs/R2201_24913.jpg
2201,2022-08-09 06:23:36,"right arm going around outside of cables to grab plugs",44.5151644,-125.3901001,2903.44,330.43,-3.55,0.44,0.56,0,"Cabled Plug ",3.14896,1.7349,2944.7,1.49,34.6399,./files/framegrabs/SDI1_8_9_2022 01_22_33_18061.jpg
2201,2022-08-09 06:24:17,"right arm grabbing and lifting plugs",44.5151644,-125.3901002,2903.55,330.43,-3.75,0.3,0.56,0,"Cabled Plug ",3.14855,1.7328,2944.701,1.49,34.637,./files/framegrabs/SDI1_8_9_2022 01_22_33_18100.jpg
2201,2022-08-09 06:25:32,"lifting away CTD and the cabled plugs",44.5151658,-125.3900998,2902.89,332.39,-9.44,3.42,1.21,0.21,"",3.14816,1.728,2944.251,1.49,34.6376,./files/framegrabs/SDI1_8_9_2022 01_22_33_18177.jpg
2201,2022-08-09 06:26:35,"new CTD in left arm and old CTD on sea floor",44.5152532,-125.3901472,2899.79,231.64,-6.17,0.54,4.09,0.87,"",3.14785,1.7248,2941.24,1.49,34.6386,./files/framegrabs/SDI1_8_9_2022 01_22_33_18240.jpg
2201,2022-08-09 06:27:26,"Moving back to previous CTD position with new CTD",44.51517,-125.3902641,2901.38,134.15,-8.99,1.05,2.75,0.51,"Vehicle ",3.14796,1.725,2942.599,1.49,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_18291.jpg
2201,2022-08-09 06:29:56,"Placing CTD in position on sea floor",44.5150118,-125.3902167,2902.89,98.7,-9.32,4.74,0.98,0,"Vehicle ",3.14816,1.7274,2944.289,1.49,34.6383,./files/framegrabs/SDI1_8_9_2022 01_22_33_18441.jpg
2201,2022-08-09 06:30:06,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.5149894,-125.3901907,2903.5,95.78,-6.32,2.66,0.64,0.74,"",3.14825,1.7271,2944.543,1.49,34.6396,./files/dscs/R2201_24914.jpg
2201,2022-08-09 06:30:33,"Deployef CTD PFB101",44.5149262,-125.3901047,2903.46,95.88,-6.69,2.85,0.65,0.76,"Vehicle ",3.14824,1.7278,2944.544,1.49,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_18477.jpg
2201,2022-08-09 06:31:28,"releasing CTD",44.5147999,-125.3899333,2903.48,95.5,-5.91,4.18,0.65,0.76,"Vehicle ",3.1482,1.7276,2944.52,1.48,34.6385,./files/framegrabs/SDI1_8_9_2022 01_22_33_18533.jpg
2201,2022-08-09 06:33:28,"Grabbing new CTD to adjust position",44.5145286,-125.3895429,2903.43,95.29,-5.52,3.13,0.62,0.75,"",3.14808,1.7261,2944.502,1.49,34.6386,./files/framegrabs/SDI1_8_9_2022 01_22_33_18665.jpg
2201,2022-08-09 06:33:39,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.5145035,-125.3895071,2903.45,95.25,-5.66,3.7,0.63,0.76,"",3.14806,1.7254,2944.5,1.49,34.639,./files/dscs/R2201_24915.jpg
2201,2022-08-09 06:34:20,"fish",44.5144091,-125.3893738,2903.46,95.4,-5.3,2.36,0.6,0.76,"Biology ",3.14801,1.7249,2944.504,1.49,34.6389,./files/framegrabs/SDI2_8_9_2022 01_22_35_18694.jpg
2201,2022-08-09 06:35:08,"placing CTD again",44.5142977,-125.3892173,2903.45,95.38,-4.97,2.23,0.59,0.76,"",3.148,1.7249,2944.489,1.49,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_18765.jpg
2201,2022-08-09 06:35:35,"leaving CTD",44.5142354,-125.3891289,2903.47,95,-5.01,2.91,0.6,0.76,"Vehicle ",3.148,1.7248,2944.492,1.49,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_18778.jpg
2201,2022-08-09 06:37:30,"Neat long fish",44.5153009,-125.3902847,2903.52,89.18,-3.18,0.84,0.57,0.39,"Biology ",3.14814,1.7267,2944.459,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_18895.jpg
2201,2022-08-09 06:37:48,"Fish curious about CTD",44.5152817,-125.3902515,2903.4,89.17,-3.16,0.82,0.57,0.39,"Biology ",3.14803,1.7262,2944.451,1.48,34.6379,./files/framegrabs/SDI1_8_9_2022 01_22_33_18913.jpg
2201,2022-08-09 06:38:05,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5152637,-125.3902202,2903.44,89.16,-3.15,0.81,0.57,0.39,"",3.14803,1.7255,2944.447,1.48,34.6385,./files/dscs/R2201_24916.jpg
2201,2022-08-09 06:38:20,"Fish looking at CTD",44.5152489,-125.3901924,2903.1,92.37,-4.37,3.9,0.89,0.42,"",3.14801,1.7252,2944.19,1.49,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_18945.jpg
2201,2022-08-09 06:38:58,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5152519,-125.3901801,2903.24,99.31,-3.42,1.01,0.62,0,"",3.14801,1.725,2944.43,1.49,34.6388,./files/dscs/R2201_24917.jpg
2201,2022-08-09 06:39:17,"Left arm grabbing a leg of the CTD",44.5152519,-125.3901801,2903.23,99.31,-3.5,0.91,0.62,0,"Vehicle ",3.148,1.725,2944.416,1.49,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_19002.jpg
2201,2022-08-09 06:40:54,"left arm grabbing the top of the CTD again",44.5152519,-125.39018,2903.18,99.04,-3.54,0.45,0.62,0,"Vehicle ",3.14801,1.7249,2944.399,1.49,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_19099.jpg
2201,2022-08-09 06:42:31,"left arm grabbing CTD",44.5152541,-125.3901697,2903.22,96.63,-2.53,0.67,0.61,0,"Vehicle ",3.148,1.725,2944.37,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_19203.jpg
2201,2022-08-09 06:45:30,"CTD in final position",44.5152458,-125.3901373,2902.6,1.49,-5.12,1.81,1.16,0,"Other ",3.14799,1.7247,2943.84,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_19374.jpg
2201,2022-08-09 06:47:10,"approaching junction box to plug in new CTD",44.5153195,-125.3901149,2902.97,127.64,-5.19,5.41,0.72,0.24,"Cabled Plug ",3.148,1.7249,2944.411,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_19474.jpg
2201,2022-08-09 06:47:13,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=500]",44.5153156,-125.3901128,2903.24,126.4,-4.05,3.24,0.65,0.36,"",3.1481,1.7262,2944.439,1.48,34.6388,./files/dscs/R2201_24918.jpg
2201,2022-08-09 06:48:05,"releasing plugs from right arm",44.5152301,-125.3900806,2903.3,126.36,-3.26,1.79,0.6,0.39,"Cabled Plug ",3.14809,1.7265,2944.433,1.49,34.6382,./files/framegrabs/SDI1_8_9_2022 01_22_33_19543.jpg
2201,2022-08-09 06:49:01,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5151788,-125.3900644,2901.57,155.73,-4.85,3.99,2.15,0.08,"",3.14887,1.7339,2942.912,1.48,34.6408,./files/dscs/R2201_24919.jpg
2201,2022-08-09 06:49:10,"Both Junction boxes in view",44.51519,-125.3900562,2900.93,171.91,-4.67,0.93,2.82,0.38,"Other ",-,-,-,-,-,./files/framegrabs/SDI1_8_9_2022 01_22_33_19595.jpg
2201,2022-08-09 06:51:26,"Front of the Fish",44.5151651,-125.3900773,2901.93,190.03,-3.74,5.42,1.81,0.26,"Biology ",3.14817,1.7283,2943.245,1.49,34.6379,./files/framegrabs/SDI1_8_9_2022 01_22_33_19731.jpg
2201,2022-08-09 06:52:25,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.5151469,-125.3901482,2900.65,143.31,-4.53,6.08,3.03,0.37,"",3.14814,1.7277,2942.082,1.48,34.6388,./files/dscs/R2201_24920.jpg
2201,2022-08-09 06:52:32,"Checking CTD position",44.5151375,-125.3901534,2900.73,126.09,-5.62,2.12,2.97,0.28,"Vehicle ",3.14815,1.7277,2941.998,1.49,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_19797.jpg
2201,2022-08-09 06:53:28,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.515172,-125.3900791,2901.55,128.13,-4.28,3.68,2.12,0.36,"",3.14799,1.7254,2942.751,1.49,34.6389,./files/dscs/R2201_24921.jpg
2201,2022-08-09 06:53:30,"approaching junction box and plugs",44.5151711,-125.3900742,2901.89,129.77,-4.44,2.26,1.82,0.41,"Cabled Plug ",3.14796,1.725,2943.178,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_19856.jpg
2201,2022-08-09 06:53:40,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.5151646,-125.3900613,2902.68,130.71,-4.53,4.78,1.04,0.17,"",3.14798,1.7247,2943.934,1.49,34.639,./files/dscs/R2201_24922.jpg
2201,2022-08-09 06:53:55,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.5151627,-125.3900584,2903.16,126.34,-2.69,1.6,0.55,0.04,"",3.14802,1.725,2944.367,1.48,34.639,./files/dscs/R2201_24923.jpg
2201,2022-08-09 06:54:00,"Brittle star in the sand",44.5151626,-125.3900584,2903.23,126.36,-2.7,1.59,0.55,0,"Biology ",-,-,-,-,-,./files/framegrabs/SDI1_8_9_2022 01_22_33_19885.jpg
2201,2022-08-09 07:00:09,"Red fish",44.5151627,-125.3900588,2903.18,126.45,-2.56,1.5,0.54,0,"Biology ",3.14829,1.7283,2944.318,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_20258.jpg
2201,2022-08-09 07:05:26,"manipulator grabbing plug",44.5151628,-125.3900592,2903.02,126.45,-2.58,1.48,0.55,0,"Cabled Plug ",3.14847,1.7306,2944.252,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_20570.jpg
2201,2022-08-09 07:06:20,"DSC: Please add comment [Focal Length=40] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5151628,-125.3900593,2903.08,126.43,-2.64,1.49,0.55,0,"",3.14858,1.7316,2944.262,1.48,34.639,./files/dscs/R2201_24924.jpg
2201,2022-08-09 07:07:50,"DSC: Please add comment [Focal Length=40] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5151629,-125.3900594,2903.09,126.49,-2.76,1.48,0.55,0,"",3.14807,1.7255,2944.256,1.48,34.6392,./files/dscs/R2201_24925.jpg
2201,2022-08-09 07:09:15,"DSC: Please add comment [Focal Length=40] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5151629,-125.3900594,2903.1,126.49,-2.78,1.47,0.55,0,"",3.14811,1.7263,2944.238,1.48,34.6389,./files/dscs/R2201_24926.jpg
2201,2022-08-09 07:09:30,"Hannah and Josie started logging",44.5151628,-125.3900594,2903,126.47,-2.77,1.47,0.54,0,"Logger ",3.14815,1.7267,2944.235,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_20807.jpg
2201,2022-08-09 07:10:48,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5151628,-125.3900595,2903.04,126.46,-2.76,1.48,0.55,0,"",3.14806,1.7259,2944.203,1.48,34.6387,./files/dscs/R2201_24927.jpg
2201,2022-08-09 07:10:58,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5151628,-125.3900595,2903.05,126.48,-2.78,1.48,0.54,0,"",3.14805,1.7257,2944.205,1.48,34.6388,./files/dscs/R2201_24928.jpg
2201,2022-08-09 07:11:03,"left arm grabbing plug",44.5151628,-125.3900595,2903.08,126.47,-2.75,1.49,0.55,0,"Cabled Plug ",3.14809,1.7261,2944.223,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_20900.jpg
2201,2022-08-09 07:11:57,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5151632,-125.3900606,2902.98,125.2,-2.04,1.71,0.52,0,"",3.14804,1.7255,2944.199,1.48,34.6389,./files/dscs/R2201_24929.jpg
2201,2022-08-09 07:13:13,"Doppler arm setting up to pull SBVMA2W6 from J12 plug",44.5151633,-125.3900611,2903.02,126.11,-2.95,1.8,0.54,0,"Cabled Plug ",3.14801,1.7249,2944.212,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_21039.jpg
2201,2022-08-09 07:13:40,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5151633,-125.3900611,2903.06,126.13,-2.98,1.8,0.54,0,"",3.14799,1.7248,2944.202,1.48,34.639,./files/dscs/R2201_24930.jpg
2201,2022-08-09 07:15:20,"Feather star?",44.515164,-125.3900623,2903.05,129.72,-3.08,1.66,0.54,0,"Biology ",3.14801,1.7251,2944.186,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_21161.jpg
2201,2022-08-09 07:16:04,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5151641,-125.3900623,2902.91,129.28,-3.07,1.61,0.54,0,"",3.14802,1.7252,2944.187,1.48,34.6389,./files/dscs/R2201_24931.jpg
2201,2022-08-09 07:17:29,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.515163,-125.3900601,2902.91,126,-3.51,1.75,0.53,0,"",3.14823,1.7273,2944.185,1.48,34.6393,./files/dscs/R2201_24932.jpg
2201,2022-08-09 07:17:32,"Fishyy",44.515163,-125.3900601,2902.96,126,-3.52,1.75,0.53,0,"Biology ",3.14817,1.7272,2944.189,1.48,34.6386,./files/framegrabs/SDI1_8_9_2022 01_22_33_21280.jpg
2201,2022-08-09 07:17:37,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.515163,-125.3900601,2903,126.01,-3.53,1.75,0.54,0,"",3.14812,1.7264,2944.176,1.48,34.6389,./files/dscs/R2201_24933.jpg
2201,2022-08-09 07:19:04,"Making J12 connection",44.5151636,-125.3900612,2902.96,127.24,-2.89,1.63,0.52,0,"Cabled Plug ",3.14803,1.7254,2944.17,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_21386.jpg
2201,2022-08-09 07:19:58,"weird!",44.5151642,-125.3900627,2902.96,128.84,-2.45,1.53,0.51,0,"Biology ",3.14802,1.7253,2944.149,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_21435.jpg
2201,2022-08-09 07:20:23,"ROPOS arm grabbing junction box",44.5151642,-125.3900626,2903,129,-2.58,1.49,0.5,0,"Vehicle ",3.148,1.7252,2944.137,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_21440.jpg
2201,2022-08-09 07:21:30,"Left Ropos arm beginningplugging SBVMA2W7 into J11",44.5151632,-125.3900587,2903.04,134.47,-8.7,1.16,0.65,0,"",3.14804,1.7255,2944.17,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_21523.jpg
2201,2022-08-09 07:22:49,"Pulling out plug",44.5151635,-125.3900594,2902.95,133.87,-5.85,0.43,0.56,0,"Cabled Plug ",3.14801,1.7251,2944.162,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_21607.jpg
2201,2022-08-09 07:24:19,"connection J11 made",44.5151636,-125.3900596,2902.96,133.83,-5.25,0.25,0.54,0,"Cabled Plug ",3.14802,1.7253,2944.14,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_21696.jpg
2201,2022-08-09 07:26:00,"upclose fishyy",44.515164,-125.3900605,2902.94,131,-4.29,0.07,0.53,0,"Biology ",3.14799,1.725,2944.119,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_21804.jpg
2201,2022-08-09 07:26:28,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=500]",44.515164,-125.3900604,2902.97,131,-4.33,0.07,0.53,0,"",-,-,-,-,-,./files/dscs/R2201_24934.jpg
2201,2022-08-09 07:26:39,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=560]",44.5151642,-125.390061,2902.92,131.3,-3.35,0.28,0.5,0,"",3.14799,1.7248,2944.104,1.48,34.639,./files/dscs/R2201_24935.jpg
2201,2022-08-09 07:27:01,"Right arm holding dummy plugs",44.5151642,-125.3900609,2902.88,131.38,-4.08,0.14,0.52,0,"Dummy Plug ",3.14799,1.7248,2944.106,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_21858.jpg
2201,2022-08-09 07:27:03,"DSC: Please add comment [Focal Length=45] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=560]",44.5151642,-125.3900609,2902.9,131.38,-4.08,0.14,0.51,0,"",3.14798,1.7246,2944.104,1.48,34.6391,./files/dscs/R2201_24936.jpg
2201,2022-08-09 07:29:55,"Flying back to ctv",44.5151634,-125.3900631,2902.76,129.95,-3.88,4.34,0.55,0,"Vehicle ",3.1481,1.7258,2944.065,1.48,34.6393,./files/framegrabs/SDI1_8_9_2022 01_22_33_22039.jpg
2201,2022-08-09 07:30:44,"ADCP",44.5151622,-125.390064,2900.59,130.6,-5.77,2.64,2.82,0,"Other ",3.1488,1.7353,2941.793,1.48,34.6388,
2201,2022-08-09 07:33:45,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.5151519,-125.3902,2898.22,131.41,-6.39,5.88,5.07,0,"",3.14811,1.7286,2939.51,1.48,34.6385,./files/dscs/R2201_24937.jpg
2201,2022-08-09 07:34:31,"Right arm putting dummy plug in the box",44.515155,-125.3901999,2897.87,131.26,-4.68,6.01,5.47,0,"Dummy Plug ",3.1479,1.7265,2939.045,1.48,34.6384,./files/framegrabs/SDI1_8_9_2022 01_22_33_22308.jpg
2201,2022-08-09 07:34:35,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=11400]",44.5151539,-125.3902013,2898.1,131.41,-6.33,0.2,5.23,0.08,"",3.14788,1.7256,2939.259,1.48,34.639,./files/dscs/R2201_24938.jpg
2201,2022-08-09 07:38:03,"Approaching CTD/basket",44.5152586,-125.3901606,2899.27,98.32,-5.27,5.37,4.04,0.38,"Vehicle ",3.14783,1.7248,2940.449,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_22520.jpg
2201,2022-08-09 07:39:02,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5152821,-125.3900479,2900.94,169.84,-6.59,0.9,2.46,0.06,"",3.14826,1.728,2942.1,1.48,34.6399,./files/dscs/R2201_24939.jpg
2201,2022-08-09 07:39:11,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5152837,-125.3900407,2900.33,178.12,-5.25,5.84,2.99,0.16,"",3.14829,1.7293,2941.665,1.48,34.639,./files/dscs/R2201_24940.jpg
2201,2022-08-09 07:40:06,"fish",44.5152856,-125.389996,2901.21,221.73,-6.01,2.73,2.09,0.03,"Biology ",3.14847,1.7278,2942.52,1.48,34.6425,./files/framegrabs/SDI1_8_9_2022 01_22_33_22643.jpg
2201,2022-08-09 07:42:05,"right arm grabbing CTD",44.5152736,-125.3900182,2902.68,211.25,-3.36,0.95,0.59,0,"Vehicle ",3.14805,1.7256,2943.893,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_22769.jpg
2201,2022-08-09 07:45:40,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5152742,-125.3900189,2902.59,205.33,-4.26,1.84,0.61,0,"",3.148,1.7248,2943.876,1.48,34.6392,./files/dscs/R2201_24941.jpg
2201,2022-08-09 07:46:04,"placing CTD in basket",44.5152725,-125.3900264,2902.4,189.39,-2.2,6.88,0.74,0.14,"Vehicle ",3.15041,1.7533,2943.731,1.48,34.6385,./files/framegrabs/SDI1_8_9_2022 01_22_33_23001.jpg
2201,2022-08-09 07:47:35,"CTD release",44.5152663,-125.3900323,2902.48,159.46,-2.79,6.2,0.67,0,"Vehicle ",3.14814,1.7267,2943.788,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_23094.jpg
2201,2022-08-09 07:47:49,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5152662,-125.3900324,2902.45,159.11,-3.04,6.46,0.68,0,"",3.14809,1.726,2943.793,1.48,34.639,./files/dscs/R2201_24942.jpg
2201,2022-08-09 07:48:54,"laying CTD down in basket",44.5152658,-125.3900328,2902.43,157.82,-3.87,7.32,0.72,0.04,"Vehicle ",3.14805,1.7256,2943.773,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_23171.jpg
2201,2022-08-09 07:49:17,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.5152656,-125.3900328,2902.47,156.82,-2.94,6.34,0.69,0,"",3.14831,1.7291,2943.771,1.48,34.6386,./files/dscs/R2201_24943.jpg
2201,2022-08-09 07:50:30,"right arm grabbing plugs",44.5152653,-125.3900333,2902.42,155.93,-3.28,7.57,0.69,0,"Vehicle ",3.14805,1.7258,2943.769,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_23275.jpg
2201,2022-08-09 07:51:50,"placing plugs in basket",44.5152656,-125.3900331,2902.42,156.1,-2.75,6.46,0.64,0,"Vehicle ",3.1482,1.7278,2943.754,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_23352.jpg
2201,2022-08-09 07:51:56,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",44.5152656,-125.390033,2902.44,156.13,-2.61,6.15,0.64,0,"",3.14818,1.7271,2943.739,1.48,34.639,./files/dscs/R2201_24944.jpg
2201,2022-08-09 07:52:10,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5152656,-125.3900331,2902.42,156.01,-2.69,6.37,0.65,0,"",3.14801,1.7255,2943.748,1.48,34.6387,./files/dscs/R2201_24945.jpg
2201,2022-08-09 07:52:23,"fish",44.5152655,-125.3900332,2902.4,155.86,-2.83,6.71,0.65,0,"Biology ",3.14808,1.726,2943.743,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_23380.jpg
2201,2022-08-09 07:54:48,"strapping in CTD",44.5152648,-125.3900339,2902.41,154.27,-3.84,8.3,0.73,0,"Vehicle ",3.14798,1.7249,2943.726,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_23526.jpg
2201,2022-08-09 07:57:50,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5152654,-125.3900336,2902.38,155.35,-2.55,6.68,0.64,0,"",3.14814,1.7271,2943.7,1.48,34.6386,./files/dscs/R2201_24946.jpg
2201,2022-08-09 07:58:45,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5152655,-125.3900335,2902.4,155.77,-2.26,6.11,0.64,0,"",3.14813,1.7267,2943.676,1.48,34.6389,./files/dscs/R2201_24947.jpg
2201,2022-08-09 07:58:55,"flying over ctv",44.5152655,-125.3900334,2902.4,155.99,-2.2,5.99,0.64,0,"Vehicle ",3.14816,1.7271,2943.681,1.48,34.6389,
2201,2022-08-09 08:01:20,"grabbing rope from ctd",44.5152577,-125.3900325,2901.94,118.1,-4,5.74,1.11,0.03,"Vehicle ",3.148,1.7254,2943.237,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_23923.jpg
2201,2022-08-09 08:04:01,"Attaching rope line to ctd",44.5152542,-125.3900409,2902.17,119.02,-1.04,7.31,0.79,0.04,"Vehicle ",3.14798,1.7251,2943.442,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_24087.jpg
2201,2022-08-09 08:05:10,"flying over ctd",44.5152608,-125.3900435,2901.2,122.05,-4.69,1.09,1.84,0.21,"Vehicle ",3.14826,1.7283,2942.527,1.48,34.6393,./files/framegrabs/SDI1_8_9_2022 01_22_33_24155.jpg
2201,2022-08-09 08:07:39,"checking in on progress at ctd",44.5152384,-125.3899835,2902.41,319.63,-2.05,2.69,0.53,0,"Survey ",3.14829,1.7284,2943.669,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_24308.jpg
2201,2022-08-09 08:08:36,"grabbing other end of robe line attachment",44.5152385,-125.3899832,2902.47,318.45,-2.43,3.13,0.54,0,"Vehicle ",3.1484,1.7305,2943.666,1.48,34.6382,./files/framegrabs/SDI1_8_9_2022 01_22_33_24360.jpg
2201,2022-08-09 08:09:17,"line attached to ctd handle",44.5152385,-125.3899826,2902.4,315.84,-2.55,3.21,0.53,0,"Vehicle ",3.1481,1.7257,2943.65,1.48,34.6395,./files/framegrabs/SDI1_8_9_2022 01_22_33_24394.jpg
