IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2224,"Install MARUM CTDPFA110",2022-08-21 01:28:00,2022-08-21 05:14:00

CTD Measurments:
Timestamp,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Conductivity(Sm),Temperature(C),Pressure (dbar),Oxygen (ml/l),Salinity (PSU),v0,v1,v2,v3,v4,v5
2022-08-21 01:28:01,44.56984,-125.1467779,0.8,350.6,0.87,1.27,0,0,0.11935,17.3588,-0.167,3.6,0.7042,1.6827,0.0001,0.0001,0,5,0
2022-08-21 01:28:02,44.56984,-125.1467779,0.81,350.89,0.4,1.08,0,0,0.15066,17.358,-0.173,3.6,0.8986,1.6837,0.0002,0,0,5,0.0001
2022-08-21 01:28:03,44.56984,-125.1467779,0.81,351.26,-1.06,0.64,0,0,0.17486,17.3567,-0.169,3.59,1.0506,1.6811,0.0002,0.0001,0.0001,5,0.0002
2022-08-21 01:28:04,44.56984,-125.1467779,0.8,351.24,-1.27,0.17,0,0,0.11841,17.3558,-0.183,3.57,0.6984,1.674,0.0002,0.0001,0.0001,5,0.0003
2022-08-21 01:28:05,44.56984,-125.1467779,0.76,350.93,-0.64,0.52,0,0,0.09911,17.3552,-0.175,3.56,0.5801,1.6668,0.0001,0.0001,0.0001,5,0
2022-08-21 01:28:06,44.56984,-125.1467779,0.76,350.65,-0.37,0.71,0,0,0.09857,17.3553,-0.177,3.57,0.5768,1.6726,0,0,0.0003,5,0.0003
2022-08-21 01:28:07,44.56984,-125.1467779,0.76,350.49,-0.13,0.89,0,0,0.09539,17.3557,-0.18,3.64,0.5575,1.6958,0.0004,0,0.0001,5,0.0001
2022-08-21 01:28:08,44.56984,-125.1467779,0.77,350.26,-0.39,0.47,0,0,0.10693,17.3561,-0.17,3.7,0.6279,1.7159,0.0001,0.0001,0.0001,5,0.0001
2022-08-21 01:28:09,44.56984,-125.1467779,0.78,350.56,-1.53,0.94,0,0,0.12116,17.3563,-0.175,3.72,0.7154,1.7237,0.0002,0.0001,0.0001,5,0.0004
2022-08-21 01:28:10,44.56984,-125.1467779,0.79,350.71,-1.49,1.58,0,0,0.10835,17.356,-0.191,3.72,0.6366,1.7207,0.0001,0.0001,0,5,0.0001
2022-08-21 01:28:11,44.56984,-125.1467779,0.79,350.42,-1.16,1.96,0,0,0.09199,17.3556,-0.162,3.69,0.5368,1.711,0,0.0003,0.0002,5,0
2022-08-21 01:28:12,44.56984,-125.1467779,0.76,350.13,-0.08,1.65,0,0,0.08427,17.3553,-0.171,3.66,0.4901,1.6992,0.0001,0.0002,0.0002,5,0
2022-08-21 01:28:13,44.56984,-125.1467779,0.76,349.76,-0.18,2.37,0,0,0.08029,17.3552,-0.175,3.63,0.4661,1.6903,0.0001,0,0,5,0.0002
2022-08-21 01:28:14,44.56984,-125.1467779,0.75,349.68,0.2,2.52,0,0,0.09641,17.3552,-0.185,3.65,0.5637,1.6977,0.0002,0,0,5,0.0002
2022-08-21 01:28:15,44.56984,-125.1467779,0.78,350.02,0.01,2.76,0,0,0.11747,17.3551,-0.17,3.69,0.6927,1.7133,0.0002,0.0001,0.0001,5,0.0001
2022-08-21 01:28:16,44.56984,-125.1467779,0.78,350.14,-0.1,3.31,0,0,0.11618,17.3546,-0.177,3.72,0.6847,1.7231,0.0001,0.0001,0.0002,5,0
2022-08-21 01:28:17,44.56984,-125.1467779,0.77,350.02,-0.23,4.18,0,0,0.10763,17.3541,-0.17,3.72,0.6322,1.7227,0.0003,0,0.0001,5,0.0001
2022-08-21 01:28:18,44.56984,-125.1467779,0.79,349.86,-0.35,4.87,0,0,0.10688,17.3538,-0.183,3.7,0.6276,1.7159,0.0001,0,0.0002,5,0
2022-08-21 01:28:19,44.56984,-125.1467779,0.78,349.92,-0.3,5.56,0,0,0.10185,17.3534,-0.172,3.68,0.5969,1.7072,0.0002,0,0,5,0.0001
2022-08-21 01:28:20,44.56984,-125.1467779,0.78,350.12,0.06,6.1,0,0,0.09955,17.3531,-0.175,3.65,0.5829,1.6986,0,0.0001,0.0001,5,0
2022-08-21 01:28:21,44.56984,-125.1467779,0.78,350.09,0.38,7.01,0,0,0.10276,17.353,-0.169,3.62,0.6024,1.689,0.0003,0.0002,0.0002,5,0.0001
2022-08-21 01:28:22,44.56984,-125.1467779,0.78,350.04,0.41,7.12,0,0,0.10477,17.3529,-0.182,3.6,0.6147,1.6826,0.0002,0.0001,0,5,0
2022-08-21 01:28:23,44.56984,-125.1467779,0.77,350.22,0.46,6.76,0,0,0.10393,17.3528,-0.184,3.61,0.6096,1.6836,0.0002,0.0001,0.0001,5,0
2022-08-21 01:28:24,44.56984,-125.1467779,0.77,349.99,0.3,6.33,0,0,0.10169,17.3529,-0.17,3.62,0.5959,1.6867,0.0001,0.0001,0.0001,5,0.0002
2022-08-21 01:28:26,44.56984,-125.1467779,0.81,349.92,-0.55,5.01,0,0,0.10745,17.3529,-0.172,3.65,0.6311,1.6999,0.0002,0.0002,0.0001,5,0.0001
2022-08-21 01:28:27,44.56984,-125.1467779,0.78,350.3,-0.71,4.05,0,0,0.10587,17.3529,-0.169,3.67,0.6214,1.7048,0.0002,0.0002,0.0002,5,0.0001
2022-08-21 01:28:28,44.56984,-125.1467779,0.75,350.25,-0.09,3.41,0,0,0.09327,17.3529,-0.169,3.67,0.5446,1.7051,0.0001,0.0001,0.0001,5,0.0001
2022-08-21 01:28:29,44.56984,-125.1467779,0.76,350.15,0.22,3.24,0,0,0.08167,17.3529,-0.177,3.71,0.4744,1.7164,0.0001,0,0.0001,5,0.0001
2022-08-21 01:28:30,44.56984,-125.1467779,0.76,349.7,-0.03,3.31,0,0,0.08833,17.3527,-0.178,3.76,0.5147,1.733,0,0.0002,0.0002,5,0.0002
2022-08-21 01:28:31,44.56984,-125.1467779,0.78,349.92,-0.17,2.97,0,0,0.10019,17.3527,-0.17,3.78,0.5868,1.7404,0.0003,0,0.0001,5,0.0002
2022-08-21 01:28:32,44.56984,-125.1467779,0.79,349.96,-0.75,2.81,0,0,0.10538,17.3524,-0.161,3.77,0.6185,1.7371,0.0001,0.0002,0,5,0.0002
2022-08-21 01:28:33,44.56984,-125.1467779,0.77,350.16,-1.22,2.17,0,0,0.09801,17.3522,-0.176,3.74,0.5735,1.7272,0.0002,0.0002,0.0002,5,0.0002
2022-08-21 01:28:34,44.56984,-125.1467779,0.75,350.39,-0.18,2.07,0,0,0.08778,17.352,-0.167,3.7,0.5113,1.714,0.0001,0,0.0001,5,0
2022-08-21 01:28:35,44.56984,-125.1467779,0.75,350.17,-0.68,2.39,0,0,0.07758,17.3518,-0.171,3.67,0.4498,1.704,0.0001,0.0001,0.0001,5,0.0001
2022-08-21 01:28:36,44.56984,-125.1467779,0.76,350.04,-0.1,3.2,0,0,0.07205,17.352,-0.171,3.69,0.4166,1.7102,0.0002,0,0.0002,5,0.0001
2022-08-21 01:28:37,44.56984,-125.1467779,0.77,349.71,-0.29,3.02,0,0,0.07442,17.352,-0.175,3.72,0.4308,1.7209,0.0005,0,0,5,0
2022-08-21 01:28:38,44.56984,-125.1467779,0.76,349.89,-0.55,1.31,0,0,0.08396,17.352,-0.177,3.73,0.4883,1.7246,0,0.0002,0,5,0.0001
2022-08-21 01:28:39,44.56984,-125.1467779,0.75,350.08,-0.93,1.96,0,0,0.08884,17.3519,-0.169,3.72,0.5178,1.7201,0.0001,0.0001,0,5,0.0001
2022-08-21 01:28:40,44.56984,-125.1467779,0.77,350.29,-1.15,2.31,0,0,0.08173,17.3516,-0.169,3.69,0.4748,1.709,0.0004,0.0003,0,5,0.0002
2022-08-21 01:28:41,44.56984,-125.1467779,0.76,350.35,-0.52,2.13,0,0,0.07777,17.3514,-0.169,3.64,0.451,1.6949,0.0001,0,0,5,0.0002
2022-08-21 01:28:42,44.56984,-125.1467779,0.76,350.04,-0.52,2.25,0,0,0.07123,17.3513,-0.171,3.61,0.4117,1.6831,0.0003,0,0,5,0.0002
2022-08-21 01:28:43,44.56984,-125.1467779,0.75,349.88,-0.17,2.4,0,0,0.06714,17.3512,-0.166,3.61,0.3873,1.6821,0.0002,0.0001,0,5,0.0001
2022-08-21 01:28:44,44.56984,-125.1467779,0.76,349.61,-0.36,2.19,0,0,0.06963,17.3513,-0.167,3.62,0.4022,1.686,0.0001,0.0001,0,5,0.0001
2022-08-21 01:28:45,44.56984,-125.1467779,0.76,349.75,-0.5,1.61,0,0,0.08059,17.3514,-0.157,3.62,0.4679,1.6884,0.0001,0.0003,0,5,0.0002
2022-08-21 01:28:46,44.56984,-125.1467779,0.77,349.88,-0.9,1.65,0,0,0.08215,17.3512,-0.176,3.62,0.4774,1.6868,0,0.0001,0,5,0.0001
2022-08-21 01:28:47,44.56984,-125.1467779,0.76,349.97,-1.16,1.69,0,0,0.07664,17.3509,-0.172,3.6,0.4442,1.6806,0.0002,0,0.0001,5,0.0002
2022-08-21 01:28:48,44.56984,-125.1467779,0.75,348.95,-0.72,1.85,0,0,0.07483,17.3507,-0.183,3.57,0.4333,1.6695,0.0002,0,0,5,0
2022-08-21 01:28:49,44.56984,-125.1467779,0.75,347.42,-0.46,1.65,0,0,0.07173,17.3506,-0.176,3.55,0.4148,1.6653,0,0,0,5,0.0001
2022-08-21 01:28:50,44.56984,-125.1467779,0.75,345.61,-0.21,1.04,0,0,0.06811,17.3506,-0.171,3.59,0.3931,1.6759,0.0003,0.0001,0,5,0
2022-08-21 01:28:51,44.56984,-125.1467779,0.76,343.69,-0.38,0.88,0,0,0.06678,17.3509,-0.171,3.62,0.3851,1.6869,0.0002,0.0001,0.0001,5,0.0001
2022-08-21 01:28:52,44.56984,-125.1467779,0.76,342.02,-1.1,1.83,0,0,0.08554,17.351,-0.175,3.63,0.4978,1.6904,0,0.0003,0,5,0.0002
2022-08-21 01:28:53,44.56984,-125.1467779,0.78,340.27,-1.33,1.97,0,0,0.08594,17.3509,-0.16,3.62,0.5002,1.6888,0.0001,0,0,5,0
2022-08-21 01:28:55,44.56984,-125.1467779,0.75,336.07,-0.27,1.22,0,0,0.07521,17.3502,-0.171,3.58,0.4356,1.6746,0.0001,0,0,5,0
2022-08-21 01:28:56,44.56984,-125.1467779,0.74,333.5,-0.46,1.03,0,0,0.07113,17.3502,-0.163,3.57,0.4111,1.6706,0.0001,0.0001,0.0001,5,0.0003
2022-08-21 01:28:57,44.56984,-125.1467779,0.77,331.03,-0.62,1.34,0,0,0.06792,17.3503,-0.172,3.61,0.3919,1.6828,0.0004,0.0001,0.0001,5,0
2022-08-21 01:28:58,44.56984,-125.1467779,0.77,328.5,-0.42,1.72,0,0,0.07302,17.3506,-0.179,3.65,0.4225,1.6968,0,0.0002,0,5,0.0001
2022-08-21 01:28:59,44.56984,-125.1467779,0.76,326.2,-0.47,1.97,0,0,0.09126,17.3506,-0.161,3.67,0.5325,1.7057,0,0.0001,0,5,0
2022-08-21 01:29:00,44.56984,-125.1467779,0.76,323.96,-0.92,1.86,0,0,0.09292,17.3504,-0.169,3.68,0.5425,1.7085,0,0.0003,0.0002,5,0
2022-08-21 01:29:01,44.56984,-125.1467779,0.75,321.92,-1.41,1.46,0,0,0.0815,17.3497,-0.171,3.67,0.4734,1.705,0.0003,0,0,5,0.0001
2022-08-21 01:29:02,44.56984,-125.1467779,0.74,319.63,-0.57,0.94,0,0,0.07658,17.3493,-0.184,3.64,0.4439,1.6949,0.0001,0.0001,0.0002,5,0
2022-08-21 01:29:03,44.56984,-125.1467779,0.74,317.08,-0.72,0.9,0,0,0.07378,17.349,-0.172,3.62,0.427,1.6876,0.0003,0.0001,0.0003,5,0.0002
2022-08-21 01:29:04,44.56984,-125.1467779,0.74,314.46,-0.73,1.4,0,0,0.07025,17.3492,-0.175,3.64,0.4059,1.6945,0.0002,0,0,5,0.0002
2022-08-21 01:29:05,44.56984,-125.1467779,0.77,311.48,-0.38,1.87,0,0,0.08445,17.3494,-0.185,3.67,0.4912,1.7048,0.0001,0,0,5,0.0002
2022-08-21 01:29:06,44.56984,-125.1467779,0.76,308.76,-0.5,1.9,0,0,0.08605,17.3494,-0.163,3.7,0.5009,1.7126,0.0002,0.0001,0,5,0
2022-08-21 01:29:07,44.56984,-125.1467779,0.75,306.59,-0.9,1.7,0,0,0.07649,17.3491,-0.18,3.7,0.4433,1.7128,0.0003,0.0001,0,5,0
2022-08-21 01:29:08,44.56984,-125.1467779,0.75,304.37,-1.21,1.46,0,0,0.06955,17.3487,-0.177,3.68,0.4017,1.7053,0.0002,0.0001,0,5,0.0001
2022-08-21 01:29:09,44.56984,-125.1467779,0.75,302.5,-1.37,1.37,0,0,0.06305,17.3485,-0.164,3.64,0.363,1.6924,0.0001,0.0001,0.0003,5,0
2022-08-21 01:29:10,44.56984,-125.1467779,0.75,299.48,-1.23,1.34,0,0,0.05801,17.3483,-0.16,3.59,0.3331,1.6764,0.0003,0.0001,0.0001,5,0.0001
2022-08-21 01:29:11,44.56984,-125.1467779,0.75,296.88,-0.9,1.34,0,0,0.0567,17.3483,-0.181,3.55,0.3253,1.6619,0.0004,0.0001,0.0001,5,0
2022-08-21 01:29:12,44.56984,-125.1467779,0.75,294.29,-0.75,1.44,0,0,0.05608,17.3485,-0.166,3.51,0.3216,1.6508,0.0002,0.0002,0,5,0
2022-08-21 01:29:13,44.56984,-125.1467779,0.74,291.94,-0.82,1.57,0,0,0.0559,17.3487,-0.172,3.49,0.3206,1.6421,0.0002,0.0002,0.0001,5,0.0004
2022-08-21 01:29:14,44.56984,-125.1467779,0.75,289.85,-0.94,1.59,0,0,0.05573,17.349,-0.167,3.46,0.3196,1.6344,0,0,0,5,0
2022-08-21 01:29:15,44.56984,-125.1467779,0.74,287.72,-0.78,1.49,0,0,0.0556,17.3493,-0.173,3.44,0.3188,1.6264,0.0001,0,0,5,0
2022-08-21 01:29:16,44.56984,-125.1467779,0.74,285.32,-0.68,1.42,0,0,0.05486,17.3495,-0.173,3.41,0.3144,1.6168,0.0002,0,0.0003,5,0
2022-08-21 01:29:17,44.56984,-125.1467779,0.74,282.64,-0.68,1.48,0,0,0.05352,17.3497,-0.186,3.38,0.3065,1.6052,0.0003,0.0001,0.0001,5,0.0001
2022-08-21 01:29:18,44.56984,-125.1467779,0.75,280.11,-0.85,1.58,0,0,0.05487,17.3499,-0.173,3.34,0.3145,1.5936,0.0001,0.0002,0.0001,5,0
2022-08-21 01:29:19,44.56984,-125.1467779,0.75,277.77,-1.2,1.73,0,0,0.05569,17.3501,-0.174,3.31,0.3193,1.5829,0.0003,0.0001,0,5,0.0002
2022-08-21 01:29:20,44.56984,-125.1467779,0.75,275.62,-1.39,1.88,0,0,0.05505,17.3504,-0.172,3.28,0.3156,1.5745,0.0002,0,0,5,0.0001
2022-08-21 01:29:21,44.56984,-125.1467779,0.75,273.5,-1.31,1.95,0,0,0.0544,17.3505,-0.181,3.25,0.3117,1.5652,0.0003,0.0001,0,5,0
2022-08-21 01:29:22,44.56984,-125.1467779,0.75,271.2,-1.09,1.82,0,0,0.05271,17.3508,-0.177,3.23,0.3017,1.5556,0.0001,0,0,5,0.0002
2022-08-21 01:29:23,44.56984,-125.1467779,0.75,268.66,-0.87,1.54,0,0,0.05114,17.351,-0.168,3.2,0.2925,1.5455,0.0002,0.0003,0.0002,5,0.0001
2022-08-21 01:29:25,44.56984,-125.1467779,0.74,263.6,-0.85,1.12,0,0,0.05171,17.3516,-0.169,3.14,0.2959,1.5275,0.0001,0,0.0001,5,0
2022-08-21 01:29:26,44.56984,-125.1467779,0.74,261.42,-0.93,1.4,0,0,0.05213,17.352,-0.17,3.12,0.2983,1.5207,0.0002,0,0,5,0.0002
2022-08-21 01:29:27,44.56984,-125.1467779,0.74,259.28,-0.89,2.47,0,0,0.05143,17.3525,-0.172,3.1,0.2942,1.5143,0.0002,0,0,5,0.0001
2022-08-21 01:29:28,44.56984,-125.1467779,0.75,257.07,-0.88,2.59,0,0,0.05069,17.3528,-0.184,3.08,0.2899,1.5072,0.0003,0.0001,0,5,0.0002
2022-08-21 01:29:29,44.56984,-125.1467779,0.75,254.64,-0.88,1.91,0,0,0.05014,17.3533,-0.163,3.06,0.2866,1.5018,0.0003,0.0001,0.0002,5,0
2022-08-21 01:29:30,44.56984,-125.1467779,0.74,252.15,-1,0.86,0,0,0.04966,17.3538,-0.168,3.05,0.2838,1.4971,0.0002,0.0003,0,5,0.0002
2022-08-21 01:29:31,44.56984,-125.1467779,0.74,249.69,-0.95,0.66,0,0,0.05021,17.3542,-0.167,3.04,0.287,1.4932,0.0002,0.0002,0,5,0.0002
2022-08-21 01:29:32,44.56984,-125.1467779,0.76,247.35,-0.8,1.72,0,0,0.04974,17.3547,-0.176,3.03,0.2843,1.491,0.0001,0.0003,0.0002,5,0.0003
2022-08-21 01:29:34,44.56984,-125.1467779,0.76,244.55,-1.09,1.9,0,0,0.04967,17.3555,-0.17,3.02,0.2838,1.4875,0.0001,0.0003,0,5,0.0001
2022-08-21 01:29:35,44.56984,-125.1467779,0.75,242.86,-1.06,1.88,0,0,0.05152,17.3559,-0.171,3.03,0.2947,1.4896,0.0003,0.0001,0,5,0.0001
2022-08-21 01:29:36,44.56984,-125.1467779,0.75,240.18,-0.81,1.84,0,0,0.0513,17.3562,-0.174,3.03,0.2934,1.4923,0.0001,0.0001,0,5,0.0003
2022-08-21 01:29:37,44.56984,-125.1467779,0.74,238.17,-0.6,1.51,0,0,0.05473,17.3565,-0.177,3.04,0.3136,1.4955,0.0002,0.0002,0,5,0
2022-08-21 01:29:38,44.56984,-125.1467779,0.75,235.02,-0.86,0.94,0,0,0.06523,17.3568,-0.17,3.07,0.3759,1.5037,0.0003,0.0003,0,5,0.0003
2022-08-21 01:29:39,44.56984,-125.1467779,0.76,232.88,-1.24,0.87,0,0,0.06439,17.357,-0.166,3.11,0.3709,1.5171,0.0002,0,0,5,0.0001
2022-08-21 01:29:40,44.56984,-125.1467779,0.75,230.52,-1.18,1.41,0,0,0.06681,17.3572,-0.176,3.14,0.3853,1.5277,0.0002,0.0001,0,5,0.0003
2022-08-21 01:29:41,44.56984,-125.1467779,0.75,228.09,-0.98,1.83,0,0,0.06315,17.3574,-0.183,3.2,0.3635,1.5477,0.0003,0.0001,0.0001,5,0.0002
2022-08-21 01:29:42,44.56984,-125.1467779,0.76,225.75,-0.75,1.98,0,0,0.06402,17.3575,-0.172,3.29,0.3687,1.5789,0.0001,0,0,5,0.0001
2022-08-21 01:29:43,44.56984,-125.1467779,0.75,223.48,-0.54,1.87,0,0,0.06394,17.3577,-0.17,3.39,0.3682,1.6107,0,0,0.0001,5,0.0001
2022-08-21 01:29:44,44.56984,-125.1467779,0.74,221.17,-0.53,1.58,0,0,0.06406,17.3578,-0.17,3.46,0.3689,1.6323,0.0002,0.0001,0.0001,5,0.0003
2022-08-21 01:29:45,44.56984,-125.1467779,0.75,218.9,-0.83,1.23,0,0,0.06389,17.3578,-0.179,3.48,0.3679,1.6419,0.0001,0,0,5,0
2022-08-21 01:29:46,44.56984,-125.1467779,0.74,216.65,-0.93,1.34,0,0,0.06273,17.3577,-0.178,3.48,0.361,1.6411,0.0001,0,0,5,0.0001
2022-08-21 01:29:47,44.56984,-125.1467779,0.75,214.27,-1.02,1.6,0,0,0.05918,17.3576,-0.177,3.47,0.3399,1.6362,0.0003,0,0,5,0
2022-08-21 01:29:49,44.56984,-125.1467779,0.75,209.86,-0.9,2.11,0,0,0.05722,17.3577,-0.168,3.53,0.3283,1.6576,0.0002,0,0,5,0.0001
2022-08-21 01:29:50,44.56984,-125.1467779,0.75,208.08,-0.94,1.98,0,0,0.05908,17.3577,-0.164,3.57,0.3394,1.6695,0.0001,0.0001,0.0001,5,0.0001
2022-08-21 01:29:51,44.56984,-125.1467779,0.75,207.92,-1.1,1.49,0,0,0.06571,17.3578,-0.183,3.58,0.3787,1.6728,0.0001,0,0.0001,5,0.0001
2022-08-21 01:29:52,44.56984,-125.1467779,0.75,207.75,-1.46,1.15,0,0,0.06553,17.3578,-0.177,3.57,0.3776,1.6698,0.0001,0.0001,0,5,0.0001
2022-08-21 01:29:53,44.56984,-125.1467779,0.75,207.99,-0.92,1.64,0,0,0.07136,17.3578,-0.174,3.55,0.4125,1.663,0.0004,0.0002,0.0001,5,0.0001
2022-08-21 01:29:54,44.56984,-125.1467779,0.74,208.16,-0.23,2.34,0,0,0.07214,17.3577,-0.189,3.54,0.4171,1.6596,0.0001,0.0001,0,5,0.0001
2022-08-21 01:29:55,44.56984,-125.1467779,0.74,207.87,0.2,3.14,0,0,0.07593,17.3579,-0.181,3.57,0.4399,1.6706,0,0.0001,0,5,0.0002
2022-08-21 01:29:56,44.56984,-125.1467779,0.75,207.41,-0.45,1.76,0,0,0.10617,17.3581,-0.179,3.63,0.6232,1.6935,0.0002,0,0,5,0.0001
2022-08-21 01:29:57,44.56984,-125.1467779,0.77,207.25,-1.21,1.11,0,0,0.10563,17.3577,-0.166,3.71,0.62,1.7168,0,0.0001,0.0001,5,0
2022-08-21 01:29:58,44.56984,-125.1467779,0.78,207.52,-1.97,2.22,0,0,0.08982,17.3565,-0.176,3.75,0.5237,1.7297,0.0002,0,0.0003,5,0.0002
2022-08-21 01:29:59,44.56984,-125.1467779,0.77,208.01,-0.97,3.15,0,0,0.09163,17.3556,-0.182,3.74,0.5347,1.7289,0.0002,0.0001,0.0002,5,0
2022-08-21 01:30:00,44.56984,-125.1467779,0.75,207.86,-0.47,2.75,0,0,0.08758,17.3553,-0.176,3.75,0.5101,1.7317,0.0004,0,0,5,0.0002
2022-08-21 01:30:01,44.56984,-125.1467779,0.76,207.53,-0.39,2.12,0,0,0.08541,17.3557,-0.172,3.81,0.497,1.7501,0.0001,0.0001,0.0002,5,0
2022-08-21 01:30:02,44.56984,-125.1467779,0.74,207.15,-0.18,1.33,0,0,0.1056,17.356,-0.168,3.85,0.6198,1.764,0.0003,0,0,5,0.0001
2022-08-21 01:30:03,44.56984,-125.1467779,0.76,207.21,-0.55,2.07,0,0,0.0989,17.3558,-0.176,3.85,0.5789,1.7637,0.0001,0.0001,0.0001,5,0.0003
2022-08-21 01:30:04,44.56984,-125.1467779,0.76,207.53,-1.31,2.42,0,0,0.08774,17.3555,-0.166,3.82,0.5111,1.7537,0.0001,0,0,5,0.0001
2022-08-21 01:30:05,44.56984,-125.1467779,0.75,207.79,-0.76,2.39,0,0,0.08094,17.3551,-0.176,3.77,0.47,1.7384,0,0,0.0001,5,0.0002
2022-08-21 01:30:06,44.56984,-125.1467779,0.75,207.48,-0.77,2.67,0,0,0.07342,17.3547,-0.174,3.73,0.4248,1.723,0.0001,0.0001,0,5,0.0002
2022-08-21 01:30:07,44.56984,-125.1467779,0.75,207.06,-1.08,1.77,0,0,0.07564,17.3547,-0.173,3.71,0.4381,1.7186,0.0003,0,0.0001,5,0.0003
2022-08-21 01:30:08,44.56984,-125.1467779,0.76,207.22,-1.63,0.39,0,0,0.09139,17.3548,-0.171,3.73,0.5332,1.7236,0.0001,0.0001,0,5,0.0001
2022-08-21 01:30:09,44.56984,-125.1467779,0.77,207.71,-1.28,1.03,0,0,0.08635,17.3548,-0.175,3.74,0.5027,1.7279,0.0001,0.0001,0,5,0.0002
2022-08-21 01:30:10,44.56984,-125.1467779,0.75,207.88,0.01,1.7,0,0,0.08911,17.3548,-0.176,3.73,0.5194,1.7228,0.0001,0,0,5,0.0002
2022-08-21 01:30:11,44.56984,-125.1467779,0.75,207.51,-0.88,0.59,0,0,0.08307,17.3549,-0.177,3.71,0.4828,1.7158,0.0002,0,0.0001,5,0.0002
2022-08-21 01:30:12,44.56984,-125.1467779,0.74,207.18,-1,0.69,0,0,0.07767,17.3552,-0.167,3.73,0.4503,1.7223,0.0002,0,0.0002,5,0.0001
2022-08-21 01:30:13,44.56984,-125.1467779,0.76,207.05,-1.15,0.89,0,0,0.07664,17.3554,-0.177,3.75,0.4441,1.7309,0.0001,0,0,5,0
2022-08-21 01:30:14,44.56984,-125.1467779,0.75,207.23,-1.26,0.79,0,0,0.07478,17.3555,-0.179,3.75,0.433,1.7316,0.0001,0,0,5,0.0001
2022-08-21 01:30:15,44.56984,-125.1467779,0.75,207.58,-1.06,1.53,0,0,0.07299,17.3555,-0.18,3.73,0.4222,1.7249,0.0002,0.0001,0,5,0.0003
2022-08-21 01:30:16,44.56984,-125.1467779,0.75,207.73,-0.97,1.31,0,0,0.06997,17.3554,-0.185,3.7,0.4041,1.7137,0.0002,0.0001,0,5,0.0003
2022-08-21 01:30:18,44.56984,-125.1467779,0.73,206.83,-0.77,0.19,0,0,0.07024,17.3557,-0.162,3.62,0.4057,1.6862,0.0001,0.0002,0.0003,5,0
2022-08-21 01:30:19,44.56984,-125.1467779,0.75,206.44,-1.36,0.79,0,0,0.08247,17.3559,-0.173,3.58,0.4793,1.6758,0.0001,0,0,5,0.0001
2022-08-21 01:30:20,44.56984,-125.1467779,0.78,206.67,-1.2,1.45,0,0,0.07545,17.3558,-0.172,3.57,0.437,1.6693,0.0002,0,0.0002,5,0.0002
2022-08-21 01:30:21,44.56984,-125.1467779,0.76,207.2,-1.07,1.49,0,0,0.07473,17.3557,-0.176,3.54,0.4326,1.6605,0.0001,0.0001,0.0001,5,0
2022-08-21 01:30:22,44.56984,-125.1467779,0.75,207.31,-1.2,0.58,0,0,0.07396,17.3555,-0.179,3.5,0.4281,1.6489,0.0002,0,0.0001,5,0
2022-08-21 01:30:23,44.56984,-125.1467779,0.74,207,-1.06,0.56,0,0,0.07004,17.3556,-0.179,3.5,0.4046,1.6477,0.0002,0.0001,0.0001,5,0.0003
2022-08-21 01:30:24,44.56984,-125.1467779,0.75,206.42,-0.83,1.08,0,0,0.06659,17.3558,-0.18,3.53,0.384,1.6562,0,0.0001,0.0001,5,0
2022-08-21 01:30:25,44.56984,-125.1467779,0.76,206.26,-0.97,1.66,0,0,0.06541,17.356,-0.176,3.56,0.3769,1.6666,0.0002,0.0002,0.0002,5,0.0002
2022-08-21 01:30:26,44.56984,-125.1467779,0.76,206.69,-1.11,0.7,0,0,0.06313,17.356,-0.166,3.58,0.3634,1.6719,0,0.0001,0.0001,5,0.0003
2022-08-21 01:30:27,44.56984,-125.1467779,0.75,206.96,-1.21,0.15,0,0,0.0623,17.3558,-0.17,3.57,0.3585,1.6705,0.0003,0,0,5,0
2022-08-21 01:30:28,44.56984,-125.1467779,0.74,207.06,-1.01,0.05,0,0,0.06297,17.3557,-0.183,3.55,0.3624,1.6625,0.0003,0.0002,0,5,0.0002
2022-08-21 01:30:29,44.56984,-125.1467779,0.74,206.44,-1.14,0.15,0,0,0.0623,17.3559,-0.176,3.51,0.3585,1.6513,0.0001,0.0002,0,5,0.0001
2022-08-21 01:30:30,44.56984,-125.1467779,0.75,204.88,-1.7,0.21,0,0,0.06331,17.356,-0.178,3.47,0.3644,1.6381,0,0.0002,0,5,0.0001
2022-08-21 01:30:31,44.56984,-125.1467779,0.76,204.22,-1.38,0.69,0,0,0.06572,17.3559,-0.169,3.44,0.3788,1.6263,0.0004,0.0001,0.0001,5,0.0002
2022-08-21 01:30:32,44.56984,-125.1467779,0.75,203.05,-1.28,1.11,0,0,0.06668,17.3558,-0.178,3.41,0.3845,1.6157,0.0003,0.0002,0.0001,5,0.0001
2022-08-21 01:30:33,44.56984,-125.1467779,0.74,201.71,-0.87,0.83,0,0,0.06616,17.3558,-0.179,3.4,0.3814,1.6135,0.0001,0.0001,0.0001,5,0.0002
2022-08-21 01:30:34,44.56984,-125.1467779,0.77,199.94,-0.65,0.26,0,0,0.06442,17.356,-0.179,3.43,0.371,1.6232,0.0001,0.0003,0.0003,5,0
