Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.filename,event_option.new_watchstander,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.dummy_plug,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T05:30:04.153Z","45.9166420","-130.0249907","ASNAP","","admin","","","","","","","","","0.72","-2.74","-1.9","-0.1","180.50","0.66","0.58","SciCam","/SciCam.20240830_053004153.jpg","PilotCam","/PilotCam.20240830_053004153.jpg","BrowCam","/BrowCam.20240830_053004153.jpg","UserSelect","/UserSelect.20240830_053004153.jpg","","","-999.99","16.72","-999.99","-999.99","66d158dcf9835f001a7fe3da"
"2024-08-30T05:30:19.172Z","45.9166420","-130.0249908","ASNAP","","admin","","","","","","","","","0.71","-2.74","-0.5","-1.2","180.50","0.60","0.58","SciCam","/SciCam.20240830_053019172.jpg","PilotCam","/PilotCam.20240830_053019172.jpg","BrowCam","/BrowCam.20240830_053019172.jpg","UserSelect","/UserSelect.20240830_053019172.jpg","","","-999.99","16.74","-999.99","-999.99","66d158ebf9835f001a7fe3de"
"2024-08-30T05:30:34.197Z","45.9166420","-130.0249907","ASNAP","","admin","","","","","","","","","0.72","-2.74","-1.0","-0.8","180.50","0.62","0.58","SciCam","/SciCam.20240830_053034197.jpg","PilotCam","/PilotCam.20240830_053034197.jpg","BrowCam","/BrowCam.20240830_053034197.jpg","UserSelect","/UserSelect.20240830_053034197.jpg","","","-999.99","16.71","-999.99","-999.99","66d158faf9835f001a7fe3e2"
"2024-08-30T05:30:49.228Z","45.9166421","-130.0249905","ASNAP","","admin","","","","","","","","","0.74","-2.73","-1.1","0.0","180.50","0.62","0.58","SciCam","/SciCam.20240830_053049228.jpg","PilotCam","/PilotCam.20240830_053049228.jpg","BrowCam","/BrowCam.20240830_053049228.jpg","UserSelect","/UserSelect.20240830_053049228.jpg","","","-999.99","16.73","-999.99","-999.99","66d15909f9835f001a7fe3e6"
"2024-08-30T05:31:04.261Z","45.9166421","-130.0249906","ASNAP","","admin","","","","","","","","","0.73","-2.73","-0.9","-0.7","180.50","0.60","0.58","SciCam","/SciCam.20240830_053104261.jpg","PilotCam","/PilotCam.20240830_053104261.jpg","BrowCam","/BrowCam.20240830_053104261.jpg","UserSelect","/UserSelect.20240830_053104261.jpg","","","-999.99","16.73","-999.99","-999.99","66d15918f9835f001a7fe3ea"
"2024-08-30T05:31:19.294Z","45.9166419","-130.0249910","ASNAP","","admin","","","","","","","","","0.70","-2.75","-0.6","-0.2","180.50","0.61","0.58","SciCam","/SciCam.20240830_053119294.jpg","PilotCam","/PilotCam.20240830_053119294.jpg","BrowCam","/BrowCam.20240830_053119294.jpg","UserSelect","/UserSelect.20240830_053119294.jpg","","","-999.99","16.71","-999.99","-999.99","66d15927f9835f001a7fe3ee"
"2024-08-30T05:31:34.326Z","45.9166421","-130.0249908","ASNAP","","admin","","","","","","","","","0.71","-2.73","-0.5","-0.7","180.50","0.61","0.58","SciCam","/SciCam.20240830_053134326.jpg","PilotCam","/PilotCam.20240830_053134326.jpg","BrowCam","/BrowCam.20240830_053134326.jpg","UserSelect","/UserSelect.20240830_053134326.jpg","","","-999.99","16.71","-999.99","-999.99","66d15936f9835f001a7fe3f2"
"2024-08-30T05:31:49.357Z","45.9166416","-130.0249916","ASNAP","","admin","","","","","","","","","0.65","-2.79","-0.2","-0.4","180.50","0.63","0.58","SciCam","/SciCam.20240830_053149357.jpg","PilotCam","/PilotCam.20240830_053149357.jpg","BrowCam","/BrowCam.20240830_053149357.jpg","UserSelect","/UserSelect.20240830_053149357.jpg","","","-999.99","16.69","-999.99","-999.99","66d15945f9835f001a7fe3f6"
"2024-08-30T05:32:04.381Z","45.9166418","-130.0249911","ASNAP","","admin","","","","","","","","","0.69","-2.76","-0.6","-0.3","180.50","0.64","0.58","SciCam","/SciCam.20240830_053204381.jpg","PilotCam","/PilotCam.20240830_053204381.jpg","BrowCam","/BrowCam.20240830_053204381.jpg","UserSelect","/UserSelect.20240830_053204381.jpg","","","-999.99","16.69","-999.99","-999.99","66d15954f9835f001a7fe3fa"
"2024-08-30T05:32:19.415Z","45.9166421","-130.0249910","ASNAP","","admin","","","","","","","","","0.70","-2.73","-0.8","-2.0","180.50","0.65","0.58","SciCam","/SciCam.20240830_053219415.jpg","PilotCam","/PilotCam.20240830_053219415.jpg","BrowCam","/BrowCam.20240830_053219415.jpg","UserSelect","/UserSelect.20240830_053219415.jpg","","","-999.99","16.66","-999.99","-999.99","66d15963f9835f001a7fe3fe"
"2024-08-30T05:32:34.450Z","45.9166422","-130.0249906","ASNAP","","admin","","","","","","","","","0.73","-2.72","-1.0","-0.7","180.50","0.67","0.58","SciCam","/SciCam.20240830_053234450.jpg","PilotCam","/PilotCam.20240830_053234450.jpg","BrowCam","/BrowCam.20240830_053234450.jpg","UserSelect","/UserSelect.20240830_053234450.jpg","","","-999.99","16.66","-999.99","-999.99","66d15972f9835f001a7fe402"
"2024-08-30T05:32:49.484Z","45.9166419","-130.0249906","ASNAP","","admin","","","","","","","","","0.73","-2.75","-1.5","0.0","180.50","0.71","0.58","SciCam","/SciCam.20240830_053249484.jpg","PilotCam","/PilotCam.20240830_053249484.jpg","BrowCam","/BrowCam.20240830_053249484.jpg","UserSelect","/UserSelect.20240830_053249484.jpg","","","-999.99","16.66","-999.99","-999.99","66d15981f9835f001a7fe406"
"2024-08-30T05:33:04.511Z","45.9166423","-130.0249902","ASNAP","","admin","","","","","","","","","0.76","-2.71","-0.9","-0.3","180.50","0.70","0.58","SciCam","/SciCam.20240830_053304511.jpg","PilotCam","/PilotCam.20240830_053304511.jpg","BrowCam","/BrowCam.20240830_053304511.jpg","UserSelect","/UserSelect.20240830_053304511.jpg","","","-999.99","16.65","-999.99","-999.99","66d15990f9835f001a7fe40a"
"2024-08-30T05:33:19.543Z","45.9166417","-130.0249912","ASNAP","","admin","","","","","","","","","0.68","-2.77","-1.3","-1.7","180.50","0.73","0.58","SciCam","/SciCam.20240830_053319543.jpg","PilotCam","/PilotCam.20240830_053319543.jpg","BrowCam","/BrowCam.20240830_053319543.jpg","UserSelect","/UserSelect.20240830_053319543.jpg","","","-999.99","16.63","-999.99","-999.99","66d1599ff9835f001a7fe40e"
"2024-08-30T05:33:34.564Z","45.9166422","-130.0249903","ASNAP","","admin","","","","","","","","","0.75","-2.72","-1.1","-1.1","180.50","0.72","0.58","SciCam","/SciCam.20240830_053334564.jpg","PilotCam","/PilotCam.20240830_053334564.jpg","BrowCam","/BrowCam.20240830_053334564.jpg","UserSelect","/UserSelect.20240830_053334564.jpg","","","-999.99","16.63","-999.99","-999.99","66d159aef9835f001a7fe412"
"2024-08-30T05:33:49.595Z","45.9166424","-130.0249902","ASNAP","","admin","","","","","","","","","0.76","-2.70","-0.7","0.1","180.50","0.73","0.58","SciCam","/SciCam.20240830_053349595.jpg","PilotCam","/PilotCam.20240830_053349595.jpg","BrowCam","/BrowCam.20240830_053349595.jpg","UserSelect","/UserSelect.20240830_053349595.jpg","","","-999.99","16.64","-999.99","-999.99","66d159bdf9835f001a7fe416"
"2024-08-30T05:34:04.614Z","45.9166423","-130.0249905","ASNAP","","admin","","","","","","","","","0.74","-2.71","-0.6","-1.0","180.50","0.72","0.58","SciCam","/SciCam.20240830_053404614.jpg","PilotCam","/PilotCam.20240830_053404614.jpg","BrowCam","/BrowCam.20240830_053404614.jpg","UserSelect","/UserSelect.20240830_053404614.jpg","","","-999.99","16.66","-999.99","-999.99","66d159ccf9835f001a7fe41a"
"2024-08-30T05:34:19.639Z","45.9166422","-130.0249905","ASNAP","","admin","","","","","","","","","0.74","-2.72","-0.7","-0.5","180.50","0.75","0.58","SciCam","/SciCam.20240830_053419639.jpg","PilotCam","/PilotCam.20240830_053419639.jpg","BrowCam","/BrowCam.20240830_053419639.jpg","UserSelect","/UserSelect.20240830_053419639.jpg","","","-999.99","16.66","-999.99","-999.99","66d159dbf9835f001a7fe41e"
"2024-08-30T05:34:34.669Z","45.9166565","-130.0250240","ASNAP","","admin","","","","","","","","","-1.86","-1.13","-0.2","-1.1","234.60","0.76","0.58","SciCam","/SciCam.20240830_053434669.jpg","PilotCam","/PilotCam.20240830_053434669.jpg","BrowCam","/BrowCam.20240830_053434669.jpg","UserSelect","/UserSelect.20240830_053434669.jpg","","","-999.99","16.66","-999.99","-999.99","66d159eaf9835f001a7fe422"
"2024-08-30T05:34:49.699Z","45.9166553","-130.0250236","ASNAP","","admin","","","","","","","","","-1.83","-1.26","-1.3","-0.4","231.68","0.81","0.58","SciCam","/SciCam.20240830_053449699.jpg","PilotCam","/PilotCam.20240830_053449699.jpg","BrowCam","/BrowCam.20240830_053449699.jpg","UserSelect","/UserSelect.20240830_053449699.jpg","","","-999.99","16.65","-999.99","-999.99","66d159f9f9835f001a7fe426"
"2024-08-30T05:35:04.730Z","45.9166536","-130.0250227","ASNAP","","admin","","","","","","","","","-1.76","-1.45","-1.4","-1.1","227.40","0.79","0.58","SciCam","/SciCam.20240830_053504730.jpg","PilotCam","/PilotCam.20240830_053504730.jpg","BrowCam","/BrowCam.20240830_053504730.jpg","UserSelect","/UserSelect.20240830_053504730.jpg","","","-999.99","16.67","-999.99","-999.99","66d15a08f9835f001a7fe42a"
"2024-08-30T05:35:19.754Z","45.9166531","-130.0250223","ASNAP","","admin","","","","","","","","","-1.73","-1.51","-0.5","-1.2","226.09","0.79","0.58","SciCam","/SciCam.20240830_053519754.jpg","PilotCam","/PilotCam.20240830_053519754.jpg","BrowCam","/BrowCam.20240830_053519754.jpg","UserSelect","/UserSelect.20240830_053519754.jpg","","","-999.99","16.64","-999.99","-999.99","66d15a17f9835f001a7fe42e"
"2024-08-30T05:35:34.785Z","45.9166531","-130.0250223","ASNAP","","admin","","","","","","","","","-1.73","-1.51","-1.2","-1.5","225.97","0.82","0.58","SciCam","/SciCam.20240830_053534785.jpg","PilotCam","/PilotCam.20240830_053534785.jpg","BrowCam","/BrowCam.20240830_053534785.jpg","UserSelect","/UserSelect.20240830_053534785.jpg","","","-999.99","16.66","-999.99","-999.99","66d15a26f9835f001a7fe432"
"2024-08-30T05:35:49.811Z","45.9166528","-130.0250222","ASNAP","","admin","","","","","","","","","-1.72","-1.54","-1.1","-0.2","225.39","0.84","0.58","SciCam","/SciCam.20240830_053549811.jpg","PilotCam","/PilotCam.20240830_053549811.jpg","BrowCam","/BrowCam.20240830_053549811.jpg","UserSelect","/UserSelect.20240830_053549811.jpg","","","-999.99","16.65","-999.99","-999.99","66d15a35f9835f001a7fe436"
"2024-08-30T05:36:04.836Z","45.9166528","-130.0250222","ASNAP","","admin","","","","","","","","","-1.72","-1.54","-0.5","-0.3","225.59","0.81","0.58","SciCam","/SciCam.20240830_053604836.jpg","PilotCam","/PilotCam.20240830_053604836.jpg","BrowCam","/BrowCam.20240830_053604836.jpg","UserSelect","/UserSelect.20240830_053604836.jpg","","","-999.99","16.64","-999.99","-999.99","66d15a44f9835f001a7fe43a"
"2024-08-30T05:36:19.868Z","45.9166529","-130.0250223","ASNAP","","admin","","","","","","","","","-1.73","-1.53","-0.7","0.3","225.74","0.85","0.58","SciCam","/SciCam.20240830_053619868.jpg","PilotCam","/PilotCam.20240830_053619868.jpg","BrowCam","/BrowCam.20240830_053619868.jpg","UserSelect","/UserSelect.20240830_053619868.jpg","","","-999.99","16.66","-999.99","-999.99","66d15a53f9835f001a7fe43e"
"2024-08-30T05:36:34.901Z","45.9166535","-130.0250226","ASNAP","","admin","","","","","","","","","-1.75","-1.46","-0.4","-1.0","227.38","0.82","0.58","SciCam","/SciCam.20240830_053634901.jpg","PilotCam","/PilotCam.20240830_053634901.jpg","BrowCam","/BrowCam.20240830_053634901.jpg","UserSelect","/UserSelect.20240830_053634901.jpg","","","-999.99","16.65","-999.99","-999.99","66d15a62f9835f001a7fe442"
"2024-08-30T05:36:49.933Z","45.9166535","-130.0250226","ASNAP","","admin","","","","","","","","","-1.75","-1.46","-0.9","-1.7","227.24","0.83","0.58","SciCam","/SciCam.20240830_053649933.jpg","PilotCam","/PilotCam.20240830_053649933.jpg","BrowCam","/BrowCam.20240830_053649933.jpg","UserSelect","/UserSelect.20240830_053649933.jpg","","","-999.99","16.67","-999.99","-999.99","66d15a71f9835f001a7fe446"
"2024-08-30T05:37:04.965Z","45.9166531","-130.0250223","ASNAP","","admin","","","","","","","","","-1.73","-1.51","-0.5","-1.0","226.13","0.85","0.58","SciCam","/SciCam.20240830_053704965.jpg","PilotCam","/PilotCam.20240830_053704965.jpg","BrowCam","/BrowCam.20240830_053704965.jpg","UserSelect","/UserSelect.20240830_053704965.jpg","","","-999.99","16.67","-999.99","-999.99","66d15a80f9835f001a7fe44a"
"2024-08-30T05:37:20.001Z","45.9166527","-130.0250222","ASNAP","","admin","","","","","","","","","-1.72","-1.55","-0.9","-0.1","225.24","0.86","0.58","SciCam","/SciCam.20240830_053720001.jpg","PilotCam","/PilotCam.20240830_053720001.jpg","BrowCam","/BrowCam.20240830_053720001.jpg","UserSelect","/UserSelect.20240830_053720001.jpg","","","-999.99","16.63","-999.99","-999.99","66d15a90f9835f001a7fe44e"
"2024-08-30T05:37:35.028Z","45.9166524","-130.0250218","ASNAP","","admin","","","","","","","","","-1.69","-1.59","0.4","-1.2","224.46","0.84","0.58","SciCam","/SciCam.20240830_053735028.jpg","PilotCam","/PilotCam.20240830_053735028.jpg","BrowCam","/BrowCam.20240830_053735028.jpg","UserSelect","/UserSelect.20240830_053735028.jpg","","","-999.99","16.66","-999.99","-999.99","66d15a9ff9835f001a7fe452"
"2024-08-30T05:37:50.060Z","45.9166523","-130.0250219","ASNAP","","admin","","","","","","","","","-1.70","-1.60","-0.8","-0.4","224.04","0.88","0.58","SciCam","/SciCam.20240830_053750060.jpg","PilotCam","/PilotCam.20240830_053750060.jpg","BrowCam","/BrowCam.20240830_053750060.jpg","UserSelect","/UserSelect.20240830_053750060.jpg","","","-999.99","16.67","-999.99","-999.99","66d15aaef9835f001a7fe456"
"2024-08-30T05:38:05.092Z","45.9166524","-130.0250219","ASNAP","","admin","","","","","","","","","-1.70","-1.59","-0.9","-0.4","224.35","0.87","0.58","SciCam","/SciCam.20240830_053805092.jpg","PilotCam","/PilotCam.20240830_053805092.jpg","BrowCam","/BrowCam.20240830_053805092.jpg","UserSelect","/UserSelect.20240830_053805092.jpg","","","-999.99","16.65","-999.99","-999.99","66d15abdf9835f001a7fe45a"
"2024-08-30T05:38:20.123Z","45.9166534","-130.0250224","ASNAP","","admin","","","","","","","","","-1.74","-1.48","-0.8","-1.9","226.61","0.85","0.58","SciCam","/SciCam.20240830_053820123.jpg","PilotCam","/PilotCam.20240830_053820123.jpg","BrowCam","/BrowCam.20240830_053820123.jpg","UserSelect","/UserSelect.20240830_053820123.jpg","","","-999.99","16.63","-999.99","-999.99","66d15accf9835f001a7fe45e"
"2024-08-30T05:38:35.155Z","45.9166534","-130.0250226","ASNAP","","admin","","","","","","","","","-1.75","-1.47","-0.9","-1.2","226.88","0.88","0.58","SciCam","/SciCam.20240830_053835155.jpg","PilotCam","/PilotCam.20240830_053835155.jpg","BrowCam","/BrowCam.20240830_053835155.jpg","UserSelect","/UserSelect.20240830_053835155.jpg","","","-999.99","16.67","-999.99","-999.99","66d15adbf9835f001a7fe462"
"2024-08-30T05:41:22.528Z","45.9166910","-130.0250099","Name","Victoria","guest","","","","","","","","","-0.77","2.70","-1.7","-0.8","324.78","0.94","0.58","SciCam","/SciCam.20240830_054122528.jpg","PilotCam","/PilotCam.20240830_054122528.jpg","BrowCam","/BrowCam.20240830_054122528.jpg","UserSelect","/UserSelect.20240830_054122528.jpg","","","-999.99","16.65","-999.99","-999.99","66d15b82f9835f001a7fe466"
"2024-08-30T05:42:18.154Z","45.9166907","-130.0250102","VEHICLE","","guest","Jason off deck","","","","","","","","-0.79","2.67","-2.3","-2.5","323.90","0.97","0.58","SciCam","/SciCam.20240830_054218154.jpg","PilotCam","/PilotCam.20240830_054218154.jpg","BrowCam","/BrowCam.20240830_054218154.jpg","UserSelect","/UserSelect.20240830_054218154.jpg","","","-999.99","16.61","-999.99","-999.99","66d15bbaf9835f001a7fe46a"
"2024-08-30T05:42:26.603Z","45.9166867","-130.0250166","VEHICLE","","guest","Jason in water","","","","","","","","-1.29","2.23","-1.2","-2.4","307.25","0.93","0.58","SciCam","/SciCam.20240830_054226603.jpg","PilotCam","/PilotCam.20240830_054226603.jpg","BrowCam","/BrowCam.20240830_054226603.jpg","UserSelect","/UserSelect.20240830_054226603.jpg","","","-999.99","16.64","-999.99","-999.99","66d15bc2f9835f001a7fe46e"
"2024-08-30T05:44:54.590Z","45.9166859","-130.0250168","ROV Actions"," ","guest","","First Football on","","","","","","","-1.30","2.14","-0.9","-6.6","306.00","7.51","0.58","SciCam","/SciCam.20240830_054454590.jpg","PilotCam","/PilotCam.20240830_054454590.jpg","BrowCam","/BrowCam.20240830_054454590.jpg","UserSelect","/UserSelect.20240830_054454590.jpg","","","-999.99","18.26","-999.99","-999.99","66d15c56f9835f001a7fe476"
"2024-08-30T05:49:36.160Z","45.9166470","-130.0250170","ASNAP","","admin","","","","","","","","","-1.32","-2.19","-1.4","-5.9","243.89","25.88","0.58","SciCam","/SciCam.20240830_054936160.jpg","PilotCam","/PilotCam.20240830_054936160.jpg","BrowCam","/BrowCam.20240830_054936160.jpg","UserSelect","/UserSelect.20240830_054936160.jpg","","","-999.99","17.81","-999.99","-999.99","66d15d70f9835f001a7fe47e"
"2024-08-30T05:49:41.973Z","45.9166469","-130.0250169","ROV Actions"," ","guest","","Last Football on","","","","","","","-1.31","-2.20","-1.6","-4.3","243.73","26.30","0.58","SciCam","/SciCam.20240830_054941973.jpg","PilotCam","/PilotCam.20240830_054941973.jpg","BrowCam","/BrowCam.20240830_054941973.jpg","UserSelect","/UserSelect.20240830_054941973.jpg","","","-999.99","17.72","-999.99","-999.99","66d15d75f9835f001a7fe482"
"2024-08-30T05:49:51.185Z","45.9166463","-130.0250165","ASNAP","","admin","","","","","","","","","-1.28","-2.26","-2.5","-4.8","242.95","30.19","0.58","SciCam","/SciCam.20240830_054951185.jpg","PilotCam","/PilotCam.20240830_054951185.jpg","BrowCam","/BrowCam.20240830_054951185.jpg","UserSelect","/UserSelect.20240830_054951185.jpg","","","-999.99","17.93","-999.99","-999.99","66d15d7ff9835f001a7fe486"
"2024-08-30T05:50:06.216Z","45.9166469","-130.0250170","ASNAP","","admin","","","","","","","","","-1.32","-2.20","-1.5","-4.8","243.79","37.15","0.58","SciCam","/SciCam.20240830_055006216.jpg","PilotCam","/PilotCam.20240830_055006216.jpg","BrowCam","/BrowCam.20240830_055006216.jpg","UserSelect","/UserSelect.20240830_055006216.jpg","","","-999.99","17.04","-999.99","-999.99","66d15d8ef9835f001a7fe48a"
"2024-08-30T05:50:21.249Z","45.9166560","-130.0250238","ASNAP","","admin","","","","","","","","","-1.85","-1.19","-1.9","-5.7","273.09","44.00","0.58","SciCam","/SciCam.20240830_055021249.jpg","PilotCam","/PilotCam.20240830_055021249.jpg","BrowCam","/BrowCam.20240830_055021249.jpg","UserSelect","/UserSelect.20240830_055021249.jpg","","","-999.99","15.37","-999.99","-999.99","66d15d9df9835f001a7fe48e"
"2024-08-30T05:50:36.282Z","45.9166544","-130.0250231","ASNAP","","admin","","","","","","","","","-1.79","-1.36","-1.8","-4.7","270.19","49.49","0.58","SciCam","/SciCam.20240830_055036282.jpg","PilotCam","/PilotCam.20240830_055036282.jpg","BrowCam","/BrowCam.20240830_055036282.jpg","UserSelect","/UserSelect.20240830_055036282.jpg","","","-999.99","14.16","-999.99","-999.99","66d15dacf9835f001a7fe492"
"2024-08-30T05:50:51.316Z","45.9166545","-130.0250232","ASNAP","","admin","","","","","","","","","-1.80","-1.35","-1.9","-4.7","270.40","55.04","0.58","SciCam","/SciCam.20240830_055051316.jpg","PilotCam","/PilotCam.20240830_055051316.jpg","BrowCam","/BrowCam.20240830_055051316.jpg","UserSelect","/UserSelect.20240830_055051316.jpg","","","-999.99","13.11","-999.99","-999.99","66d15dbbf9835f001a7fe496"
"2024-08-30T05:51:06.349Z","45.9166538","-130.0250227","ASNAP","","admin","","","","","","","","","-1.76","-1.43","-1.5","-4.3","268.89","61.50","0.58","SciCam","/SciCam.20240830_055106349.jpg","PilotCam","/PilotCam.20240830_055106349.jpg","BrowCam","/BrowCam.20240830_055106349.jpg","UserSelect","/UserSelect.20240830_055106349.jpg","","","-999.99","12.14","-999.99","-999.99","66d15dcaf9835f001a7fe49a"
"2024-08-30T05:51:20.000Z","","","SulisCam","","admin","","","sulis_20240830055120.jpg","","","","","","","","","","","","","","","","","","","","","-2.378","-5.282","","","","","66d4c77cf9835f001a80b23b"
"2024-08-30T05:51:21.382Z","45.9166497","-130.0250197","ASNAP","","admin","","","","","","","","","-1.53","-1.89","-1.4","-5.1","253.12","68.85","0.58","SciCam","/SciCam.20240830_055121382.jpg","PilotCam","/PilotCam.20240830_055121382.jpg","BrowCam","/BrowCam.20240830_055121382.jpg","UserSelect","/UserSelect.20240830_055121382.jpg","","","-999.99","11.47","-999.99","-999.99","66d15dd9f9835f001a7fe49e"
"2024-08-30T05:51:36.414Z","45.9166503","-130.0250204","ASNAP","","admin","","","","","","","","","-1.58","-1.82","-1.4","-5.1","255.54","76.40","0.58","SciCam","/SciCam.20240830_055136414.jpg","PilotCam","/PilotCam.20240830_055136414.jpg","BrowCam","/BrowCam.20240830_055136414.jpg","UserSelect","/UserSelect.20240830_055136414.jpg","","","-999.99","10.72","-999.99","-999.99","66d15de8f9835f001a7fe4a2"
"2024-08-30T05:51:51.442Z","45.9166500","-130.0250201","ASNAP","","admin","","","","","","","","","-1.56","-1.85","-1.3","-5.4","255.02","83.33","0.58","SciCam","/SciCam.20240830_055151442.jpg","PilotCam","/PilotCam.20240830_055151442.jpg","BrowCam","/BrowCam.20240830_055151442.jpg","UserSelect","/UserSelect.20240830_055151442.jpg","","","-999.99","10.22","-999.99","-999.99","66d15df7f9835f001a7fe4a6"
"2024-08-30T05:52:06.474Z","45.9166501","-130.0250202","ASNAP","","admin","","","","","","","","","-1.57","-1.84","-1.5","-5.4","255.47","89.84","0.58","SciCam","/SciCam.20240830_055206474.jpg","PilotCam","/PilotCam.20240830_055206474.jpg","BrowCam","/BrowCam.20240830_055206474.jpg","UserSelect","/UserSelect.20240830_055206474.jpg","","","-999.99","9.79","-999.99","-999.99","66d15e06f9835f001a7fe4aa"
"2024-08-30T05:52:21.506Z","45.9166499","-130.0250200","ASNAP","","admin","","","","","","","","","-1.55","-1.86","-1.7","-5.5","255.20","95.82","0.58","SciCam","/SciCam.20240830_055221506.jpg","PilotCam","/PilotCam.20240830_055221506.jpg","BrowCam","/BrowCam.20240830_055221506.jpg","UserSelect","/UserSelect.20240830_055221506.jpg","","","-999.99","9.13","-999.99","-999.99","66d15e15f9835f001a7fe4ae"
"2024-08-30T05:52:36.540Z","45.9166503","-130.0250202","ASNAP","","admin","","","","","","","","","-1.57","-1.82","-1.2","-5.3","254.96","101.79","0.58","SciCam","/SciCam.20240830_055236540.jpg","PilotCam","/PilotCam.20240830_055236540.jpg","BrowCam","/BrowCam.20240830_055236540.jpg","UserSelect","/UserSelect.20240830_055236540.jpg","","","-999.99","8.88","-999.99","-999.99","66d15e24f9835f001a7fe4b2"
"2024-08-30T05:52:51.563Z","45.9166760","-130.0250238","ASNAP","","admin","","","","","","","","","-1.85","1.04","-1.5","-5.2","255.35","108.04","0.58","SciCam","/SciCam.20240830_055251563.jpg","PilotCam","/PilotCam.20240830_055251563.jpg","BrowCam","/BrowCam.20240830_055251563.jpg","UserSelect","/UserSelect.20240830_055251563.jpg","","","-999.99","8.58","-999.99","-999.99","66d15e33f9835f001a7fe4b6"
"2024-08-30T05:53:06.594Z","45.9166762","-130.0250238","ASNAP","","admin","","","","","","","","","-1.85","1.06","-1.4","-5.2","255.03","114.36","0.58","SciCam","/SciCam.20240830_055306594.jpg","PilotCam","/PilotCam.20240830_055306594.jpg","BrowCam","/BrowCam.20240830_055306594.jpg","UserSelect","/UserSelect.20240830_055306594.jpg","","","-999.99","8.33","-999.99","-999.99","66d15e42f9835f001a7fe4ba"
"2024-08-30T05:53:21.623Z","45.9166760","-130.0250238","ASNAP","","admin","","","","","","","","","-1.85","1.04","-1.4","-5.8","255.01","120.74","0.58","SciCam","/SciCam.20240830_055321623.jpg","PilotCam","/PilotCam.20240830_055321623.jpg","BrowCam","/BrowCam.20240830_055321623.jpg","UserSelect","/UserSelect.20240830_055321623.jpg","","","-999.99","8.20","-999.99","-999.99","66d15e51f9835f001a7fe4be"
"2024-08-30T05:53:36.655Z","45.9166757","-130.0250236","ASNAP","","admin","","","","","","","","","-1.83","1.00","0.1","-8.1","277.90","125.73","0.58","SciCam","/SciCam.20240830_055336655.jpg","PilotCam","/PilotCam.20240830_055336655.jpg","BrowCam","/BrowCam.20240830_055336655.jpg","UserSelect","/UserSelect.20240830_055336655.jpg","","","-999.99","8.15","-999.99","-999.99","66d15e60f9835f001a7fe4c2"
"2024-08-30T05:53:51.686Z","45.9166856","-130.0250173","ASNAP","","admin","","","","","","","","","-1.34","2.10","-1.2","-5.6","303.44","124.58","0.58","SciCam","/SciCam.20240830_055351686.jpg","PilotCam","/PilotCam.20240830_055351686.jpg","BrowCam","/BrowCam.20240830_055351686.jpg","UserSelect","/UserSelect.20240830_055351686.jpg","","","-999.99","7.99","-999.99","-999.99","66d15e6ff9835f001a7fe4c6"
"2024-08-30T05:54:06.705Z","45.9166840","-130.0250188","ASNAP","","admin","","","","","","","","","-1.46","1.93","-1.0","-6.0","299.55","124.89","0.58","SciCam","/SciCam.20240830_055406705.jpg","PilotCam","/PilotCam.20240830_055406705.jpg","BrowCam","/BrowCam.20240830_055406705.jpg","UserSelect","/UserSelect.20240830_055406705.jpg","","","-999.99","8.00","-999.99","-999.99","66d15e7ef9835f001a7fe4ca"
"2024-08-30T05:54:10.618Z","45.9166842","-130.0250186","ROV Actions"," ","guest","","Transponder on","","","","","","","-1.44","1.95","-1.0","-5.8","300.27","124.89","0.58","SciCam","/SciCam.20240830_055410618.jpg","PilotCam","/PilotCam.20240830_055410618.jpg","BrowCam","/BrowCam.20240830_055410618.jpg","UserSelect","/UserSelect.20240830_055410618.jpg","","","-999.99","7.92","-999.99","-999.99","66d15e82f9835f001a7fe4ce"
"2024-08-30T05:54:21.738Z","45.9166842","-130.0250186","ASNAP","","admin","","","","","","","","","-1.44","1.95","-1.2","-6.0","300.17","124.78","0.58","SciCam","/SciCam.20240830_055421738.jpg","PilotCam","/PilotCam.20240830_055421738.jpg","BrowCam","/BrowCam.20240830_055421738.jpg","UserSelect","/UserSelect.20240830_055421738.jpg","","","-999.99","7.97","-999.99","-999.99","66d15e8df9835f001a7fe4d2"
