Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.type,event_option.filename,event_option.event_comment,event_option.dummy_plug,event_option.nav,event_option.cabled_plug,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-11T22:20:05.528Z","45.9166755","-130.0249754","ASNAP","","admin","","","","","","","","","1.91","0.98","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222005528.jpg","PilotCam","/PilotCam.20240811_222005528.jpg","BrowCam","/BrowCam.20240811_222005528.jpg","UserSelect","/UserSelect.20240811_222005528.jpg","","","-999.99","16.88","-999.99","-999.99","66b93915111b2e001a286c08"
"2024-08-11T22:20:20.558Z","45.9166752","-130.0249753","ASNAP","","admin","","","","","","","","","1.92","0.95","1.2","-4.1","128.67","0.95","0.58","SciCam","/SciCam.20240811_222020558.jpg","PilotCam","/PilotCam.20240811_222020558.jpg","BrowCam","/BrowCam.20240811_222020558.jpg","UserSelect","/UserSelect.20240811_222020558.jpg","","","-999.99","16.88","-999.99","-999.99","66b93924111b2e001a286c0c"
"2024-08-11T22:20:35.590Z","45.9166754","-130.0249755","ASNAP","","admin","","","","","","","","","1.90","0.97","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222035590.jpg","PilotCam","/PilotCam.20240811_222035590.jpg","BrowCam","/BrowCam.20240811_222035590.jpg","UserSelect","/UserSelect.20240811_222035590.jpg","","","-999.99","16.87","-999.99","-999.99","66b93933111b2e001a286c10"
"2024-08-11T22:20:50.623Z","45.9166753","-130.0249754","ASNAP","","admin","","","","","","","","","1.91","0.96","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222050623.jpg","PilotCam","/PilotCam.20240811_222050623.jpg","BrowCam","/BrowCam.20240811_222050623.jpg","UserSelect","/UserSelect.20240811_222050623.jpg","","","-999.99","16.87","-999.99","-999.99","66b93942111b2e001a286c14"
"2024-08-11T22:21:05.640Z","45.9166749","-130.0249751","ASNAP","","admin","","","","","","","","","1.93","0.91","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222105640.jpg","PilotCam","/PilotCam.20240811_222105640.jpg","BrowCam","/BrowCam.20240811_222105640.jpg","UserSelect","/UserSelect.20240811_222105640.jpg","","","-999.99","16.86","-999.99","-999.99","66b93951111b2e001a286c18"
"2024-08-11T22:21:20.672Z","45.9166756","-130.0249754","ASNAP","","admin","","","","","","","","","1.91","0.99","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222120672.jpg","PilotCam","/PilotCam.20240811_222120672.jpg","BrowCam","/BrowCam.20240811_222120672.jpg","UserSelect","/UserSelect.20240811_222120672.jpg","","","-999.99","16.85","-999.99","-999.99","66b93960111b2e001a286c1c"
"2024-08-11T22:21:35.705Z","45.9166834","-130.0249799","ASNAP","","admin","","","","","","","","","1.56","1.86","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222135705.jpg","PilotCam","/PilotCam.20240811_222135705.jpg","BrowCam","/BrowCam.20240811_222135705.jpg","UserSelect","/UserSelect.20240811_222135705.jpg","","","-999.99","16.83","-999.99","-999.99","66b9396f111b2e001a286c20"
"2024-08-11T22:21:50.740Z","45.9166831","-130.0249796","ASNAP","","admin","","","","","","","","","1.58","1.83","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222150740.jpg","PilotCam","/PilotCam.20240811_222150740.jpg","BrowCam","/BrowCam.20240811_222150740.jpg","UserSelect","/UserSelect.20240811_222150740.jpg","","","-999.99","16.81","-999.99","-999.99","66b9397e111b2e001a286c24"
"2024-08-11T22:22:05.771Z","45.9166904","-130.0249887","ASNAP","","admin","","","","","","","","","0.88","2.64","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222205771.jpg","PilotCam","/PilotCam.20240811_222205771.jpg","BrowCam","/BrowCam.20240811_222205771.jpg","UserSelect","/UserSelect.20240811_222205771.jpg","","","-999.99","16.82","-999.99","-999.99","66b9398d111b2e001a286c28"
"2024-08-11T22:22:20.803Z","45.9166925","-130.0249947","ASNAP","","admin","","","","","","","","","0.41","2.87","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222220803.jpg","PilotCam","/PilotCam.20240811_222220803.jpg","BrowCam","/BrowCam.20240811_222220803.jpg","UserSelect","/UserSelect.20240811_222220803.jpg","","","-999.99","16.87","-999.99","-999.99","66b9399c111b2e001a286c2c"
"2024-08-11T22:22:35.835Z","45.9166924","-130.0249947","ASNAP","","admin","","","","","","","","","0.41","2.86","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222235835.jpg","PilotCam","/PilotCam.20240811_222235835.jpg","BrowCam","/BrowCam.20240811_222235835.jpg","UserSelect","/UserSelect.20240811_222235835.jpg","","","-999.99","16.91","-999.99","-999.99","66b939ab111b2e001a286c30"
"2024-08-11T22:22:50.865Z","45.9166925","-130.0249952","ASNAP","","admin","","","","","","","","","0.37","2.87","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222250865.jpg","PilotCam","/PilotCam.20240811_222250865.jpg","BrowCam","/BrowCam.20240811_222250865.jpg","UserSelect","/UserSelect.20240811_222250865.jpg","","","-999.99","16.95","-999.99","-999.99","66b939ba111b2e001a286c34"
"2024-08-11T22:23:05.894Z","45.9166926","-130.0249957","ASNAP","","admin","","","","","","","","","0.33","2.88","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222305894.jpg","PilotCam","/PilotCam.20240811_222305894.jpg","BrowCam","/BrowCam.20240811_222305894.jpg","UserSelect","/UserSelect.20240811_222305894.jpg","","","-999.99","17.00","-999.99","-999.99","66b939c9111b2e001a286c38"
"2024-08-11T22:23:06.047Z","45.9166926","-130.0249957","ROV Actions","Jason latching to the SPA to be deployed on the AB-200m platform","guest","Latching to","","","","","","","","0.33","2.88","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222306047.jpg","PilotCam","/PilotCam.20240811_222306047.jpg","BrowCam","/BrowCam.20240811_222306047.jpg","UserSelect","/UserSelect.20240811_222306047.jpg","","","-999.99","17.00","-999.99","-999.99","66b939ca111b2e001a286c3b"
"2024-08-11T22:23:20.925Z","45.9166927","-130.0249969","ASNAP","","admin","","","","","","","","","0.24","2.89","1.2","-4.1","128.67","0.90","0.58","SciCam","/SciCam.20240811_222320925.jpg","PilotCam","/PilotCam.20240811_222320925.jpg","BrowCam","/BrowCam.20240811_222320925.jpg","UserSelect","/UserSelect.20240811_222320925.jpg","","","-999.99","17.02","-999.99","-999.99","66b939d8111b2e001a286c40"
"2024-08-11T22:23:35.955Z","45.9166928","-130.0249964","ASNAP","","admin","","","","","","","","","0.28","2.90","1.2","-4.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222335955.jpg","PilotCam","/PilotCam.20240811_222335955.jpg","BrowCam","/BrowCam.20240811_222335955.jpg","UserSelect","/UserSelect.20240811_222335955.jpg","","","-999.99","17.06","-999.99","-999.99","66b939e7111b2e001a286c44"
"2024-08-11T22:23:50.988Z","45.9166928","-130.0249964","ASNAP","","admin","","","","","","","","","0.28","2.90","1.2","-4.1","128.67","0.90","0.58","SciCam","/SciCam.20240811_222350988.jpg","PilotCam","/PilotCam.20240811_222350988.jpg","BrowCam","/BrowCam.20240811_222350988.jpg","UserSelect","/UserSelect.20240811_222350988.jpg","","","-999.99","17.08","-999.99","-999.99","66b939f6111b2e001a286c48"
"2024-08-11T22:24:06.014Z","45.9166927","-130.0249957","ASNAP","","admin","","","","","","","","","0.33","2.89","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222406014.jpg","PilotCam","/PilotCam.20240811_222406014.jpg","BrowCam","/BrowCam.20240811_222406014.jpg","UserSelect","/UserSelect.20240811_222406014.jpg","","","-999.99","17.12","-999.99","-999.99","66b93a06111b2e001a286c4c"
"2024-08-11T22:24:21.049Z","45.9166928","-130.0249961","ASNAP","","admin","","","","","","","","","0.30","2.90","1.2","-4.1","128.67","0.95","0.58","SciCam","/SciCam.20240811_222421049.jpg","PilotCam","/PilotCam.20240811_222421049.jpg","BrowCam","/BrowCam.20240811_222421049.jpg","UserSelect","/UserSelect.20240811_222421049.jpg","","","-999.99","17.14","-999.99","-999.99","66b93a15111b2e001a286c50"
"2024-08-11T22:24:36.068Z","45.9166928","-130.0249960","ASNAP","","admin","","","","","","","","","0.31","2.90","1.2","-4.1","128.67","0.94","0.58","SciCam","/SciCam.20240811_222436068.jpg","PilotCam","/PilotCam.20240811_222436068.jpg","BrowCam","/BrowCam.20240811_222436068.jpg","UserSelect","/UserSelect.20240811_222436068.jpg","","","-999.99","17.17","-999.99","-999.99","66b93a24111b2e001a286c54"
"2024-08-11T22:24:51.098Z","45.9166926","-130.0249964","ASNAP","","admin","","","","","","","","","0.28","2.88","1.2","-4.1","128.67","0.89","0.58","SciCam","/SciCam.20240811_222451098.jpg","PilotCam","/PilotCam.20240811_222451098.jpg","BrowCam","/BrowCam.20240811_222451098.jpg","UserSelect","/UserSelect.20240811_222451098.jpg","","","-999.99","17.19","-999.99","-999.99","66b93a33111b2e001a286c58"
"2024-08-11T22:25:06.130Z","45.9166927","-130.0249965","ASNAP","","admin","","","","","","","","","0.27","2.89","1.2","-4.1","128.67","0.91","0.58","SciCam","/SciCam.20240811_222506130.jpg","PilotCam","/PilotCam.20240811_222506130.jpg","BrowCam","/BrowCam.20240811_222506130.jpg","UserSelect","/UserSelect.20240811_222506130.jpg","","","-999.99","17.18","-999.99","-999.99","66b93a42111b2e001a286c5c"
"2024-08-11T22:25:21.155Z","45.9166910","-130.0249899","ASNAP","","admin","","","","","","","","","0.78","2.71","1.2","-4.1","128.67","0.87","0.58","SciCam","/SciCam.20240811_222521155.jpg","PilotCam","/PilotCam.20240811_222521155.jpg","BrowCam","/BrowCam.20240811_222521155.jpg","UserSelect","/UserSelect.20240811_222521155.jpg","","","-999.99","17.24","-999.99","-999.99","66b93a51111b2e001a286c64"
"2024-08-11T22:25:36.185Z","45.9166896","-130.0249871","ASNAP","","admin","","","","","","","","","1.00","2.55","1.2","-4.1","128.67","0.89","0.58","SciCam","/SciCam.20240811_222536185.jpg","PilotCam","/PilotCam.20240811_222536185.jpg","BrowCam","/BrowCam.20240811_222536185.jpg","UserSelect","/UserSelect.20240811_222536185.jpg","","","-999.99","17.25","-999.99","-999.99","66b93a60111b2e001a286c68"
"2024-08-11T22:25:51.211Z","45.9166896","-130.0249874","ASNAP","","admin","","","","","","","","","0.98","2.55","1.2","-4.0","128.67","0.93","0.58","SciCam","/SciCam.20240811_222551211.jpg","PilotCam","/PilotCam.20240811_222551211.jpg","BrowCam","/BrowCam.20240811_222551211.jpg","UserSelect","/UserSelect.20240811_222551211.jpg","","","-999.99","17.28","-999.99","-999.99","66b93a6f111b2e001a286c6c"
"2024-08-11T22:26:06.242Z","45.9166785","-130.0249767","ASNAP","","admin","","","","","","","","","1.81","1.31","1.2","-4.0","128.67","0.93","0.58","SciCam","/SciCam.20240811_222606242.jpg","PilotCam","/PilotCam.20240811_222606242.jpg","BrowCam","/BrowCam.20240811_222606242.jpg","UserSelect","/UserSelect.20240811_222606242.jpg","","","-999.99","17.27","-999.99","-999.99","66b93a7e111b2e001a286c70"
"2024-08-11T22:26:21.263Z","45.9166517","-130.0249785","ASNAP","","admin","","","","","","","","","1.67","-1.66","-1.2","-0.5","128.67","0.92","0.58","SciCam","/SciCam.20240811_222621263.jpg","PilotCam","/PilotCam.20240811_222621263.jpg","BrowCam","/BrowCam.20240811_222621263.jpg","UserSelect","/UserSelect.20240811_222621263.jpg","","","-999.99","17.26","-999.99","-999.99","66b93a8d111b2e001a286c74"
"2024-08-11T22:26:36.293Z","45.9166471","-130.0249826","ASNAP","","admin","","","","","","","","","1.35","-2.17","-1.9","0.8","128.67","0.92","0.58","SciCam","/SciCam.20240811_222636293.jpg","PilotCam","/PilotCam.20240811_222636293.jpg","BrowCam","/BrowCam.20240811_222636293.jpg","UserSelect","/UserSelect.20240811_222636293.jpg","","","-999.99","17.31","-999.99","-999.99","66b93a9c111b2e001a286c78"
"2024-08-11T22:26:51.324Z","45.9166462","-130.0249835","ASNAP","","admin","","","","","","","","","1.28","-2.27","-1.1","-0.7","128.67","0.92","0.58","SciCam","/SciCam.20240811_222651324.jpg","PilotCam","/PilotCam.20240811_222651324.jpg","BrowCam","/BrowCam.20240811_222651324.jpg","UserSelect","/UserSelect.20240811_222651324.jpg","","","-999.99","17.41","-999.99","-999.99","66b93aab111b2e001a286c7c"
"2024-08-11T22:27:06.355Z","45.9166468","-130.0249830","ASNAP","","admin","","","","","","","","","1.32","-2.21","-1.3","-1.0","128.67","0.93","0.58","SciCam","/SciCam.20240811_222706355.jpg","PilotCam","/PilotCam.20240811_222706355.jpg","BrowCam","/BrowCam.20240811_222706355.jpg","UserSelect","/UserSelect.20240811_222706355.jpg","","","-999.99","17.52","-999.99","-999.99","66b93aba111b2e001a286c80"
"2024-08-11T22:27:21.386Z","45.9166466","-130.0249831","ASNAP","","admin","","","","","","","","","1.31","-2.23","-0.6","-0.3","128.67","0.92","0.58","SciCam","/SciCam.20240811_222721386.jpg","PilotCam","/PilotCam.20240811_222721386.jpg","BrowCam","/BrowCam.20240811_222721386.jpg","UserSelect","/UserSelect.20240811_222721386.jpg","","","-999.99","17.61","-999.99","-999.99","66b93ac9111b2e001a286c84"
"2024-08-11T22:27:36.418Z","45.9166470","-130.0249827","ASNAP","","admin","","","","","","","","","1.34","-2.19","-1.0","-1.1","128.67","0.93","0.58","SciCam","/SciCam.20240811_222736418.jpg","PilotCam","/PilotCam.20240811_222736418.jpg","BrowCam","/BrowCam.20240811_222736418.jpg","UserSelect","/UserSelect.20240811_222736418.jpg","","","-999.99","17.72","-999.99","-999.99","66b93ad8111b2e001a286c88"
"2024-08-11T22:27:51.450Z","45.9166473","-130.0249825","ASNAP","","admin","","","","","","","","","1.36","-2.15","-0.8","-0.5","128.67","0.91","0.58","SciCam","/SciCam.20240811_222751450.jpg","PilotCam","/PilotCam.20240811_222751450.jpg","BrowCam","/BrowCam.20240811_222751450.jpg","UserSelect","/UserSelect.20240811_222751450.jpg","","","-999.99","17.84","-999.99","-999.99","66b93ae7111b2e001a286c8c"
"2024-08-11T22:28:06.480Z","45.9166467","-130.0249831","ASNAP","","admin","","","","","","","","","1.31","-2.22","0.0","-0.9","128.67","0.92","0.58","SciCam","/SciCam.20240811_222806480.jpg","PilotCam","/PilotCam.20240811_222806480.jpg","BrowCam","/BrowCam.20240811_222806480.jpg","UserSelect","/UserSelect.20240811_222806480.jpg","","","-999.99","17.96","-999.99","-999.99","66b93af6111b2e001a286c90"
"2024-08-11T22:28:21.509Z","45.9166471","-130.0249826","ASNAP","","admin","","","","","","","","","1.35","-2.17","-1.4","-0.4","128.67","0.94","0.58","SciCam","/SciCam.20240811_222821509.jpg","PilotCam","/PilotCam.20240811_222821509.jpg","BrowCam","/BrowCam.20240811_222821509.jpg","UserSelect","/UserSelect.20240811_222821509.jpg","","","-999.99","18.09","-999.99","-999.99","66b93b05111b2e001a286c94"
"2024-08-11T22:28:36.544Z","45.9166463","-130.0249835","ASNAP","","admin","","","","","","","","","1.28","-2.26","-1.1","-1.1","128.67","0.92","0.58","SciCam","/SciCam.20240811_222836544.jpg","PilotCam","/PilotCam.20240811_222836544.jpg","BrowCam","/BrowCam.20240811_222836544.jpg","UserSelect","/UserSelect.20240811_222836544.jpg","","","-999.99","18.23","-999.99","-999.99","66b93b14111b2e001a286c98"
"2024-08-11T22:28:51.574Z","45.9166462","-130.0249836","ASNAP","","admin","","","","","","","","","1.27","-2.28","-0.6","-0.1","128.67","0.91","0.58","SciCam","/SciCam.20240811_222851574.jpg","PilotCam","/PilotCam.20240811_222851574.jpg","BrowCam","/BrowCam.20240811_222851574.jpg","UserSelect","/UserSelect.20240811_222851574.jpg","","","-999.99","18.25","-999.99","-999.99","66b93b23111b2e001a286c9c"
"2024-08-11T22:29:06.606Z","45.9166462","-130.0249835","ASNAP","","admin","","","","","","","","","1.28","-2.27","-1.3","-0.9","128.67","0.93","0.58","SciCam","/SciCam.20240811_222906606.jpg","PilotCam","/PilotCam.20240811_222906606.jpg","BrowCam","/BrowCam.20240811_222906606.jpg","UserSelect","/UserSelect.20240811_222906606.jpg","","","-999.99","18.30","-999.99","-999.99","66b93b32111b2e001a286ca0"
"2024-08-11T22:29:21.638Z","45.9166465","-130.0249832","ASNAP","","admin","","","","","","","","","1.30","-2.24","-1.3","-1.5","128.67","0.95","0.58","SciCam","/SciCam.20240811_222921638.jpg","PilotCam","/PilotCam.20240811_222921638.jpg","BrowCam","/BrowCam.20240811_222921638.jpg","UserSelect","/UserSelect.20240811_222921638.jpg","","","-999.99","18.37","-999.99","-999.99","66b93b41111b2e001a286ca4"
"2024-08-11T22:29:36.661Z","45.9166465","-130.0249832","ASNAP","","admin","","","","","","","","","1.30","-2.24","-1.6","-1.2","128.67","0.93","0.58","SciCam","/SciCam.20240811_222936661.jpg","PilotCam","/PilotCam.20240811_222936661.jpg","BrowCam","/BrowCam.20240811_222936661.jpg","UserSelect","/UserSelect.20240811_222936661.jpg","","","-999.99","18.51","-999.99","-999.99","66b93b50111b2e001a286ca8"
"2024-08-11T22:29:51.695Z","45.9166455","-130.0249845","ASNAP","","admin","","","","","","","","","1.20","-2.35","0.2","0.1","128.67","0.92","0.58","SciCam","/SciCam.20240811_222951695.jpg","PilotCam","/PilotCam.20240811_222951695.jpg","BrowCam","/BrowCam.20240811_222951695.jpg","UserSelect","/UserSelect.20240811_222951695.jpg","","","-999.99","18.58","-999.99","-999.99","66b93b5f111b2e001a286cac"
"2024-08-11T22:30:06.726Z","45.9166459","-130.0249840","ASNAP","","admin","","","","","","","","","1.24","-2.31","-0.2","-0.3","128.67","0.93","0.58","SciCam","/SciCam.20240811_223006726.jpg","PilotCam","/PilotCam.20240811_223006726.jpg","BrowCam","/BrowCam.20240811_223006726.jpg","UserSelect","/UserSelect.20240811_223006726.jpg","","","-999.99","18.49","-999.99","-999.99","66b93b6e111b2e001a286cb0"
"2024-08-11T22:30:21.754Z","45.9166459","-130.0249840","ASNAP","","admin","","","","","","","","","1.24","-2.31","-1.2","-0.0","128.67","0.94","0.58","SciCam","/SciCam.20240811_223021754.jpg","PilotCam","/PilotCam.20240811_223021754.jpg","BrowCam","/BrowCam.20240811_223021754.jpg","UserSelect","/UserSelect.20240811_223021754.jpg","","","-999.99","18.49","-999.99","-999.99","66b93b7d111b2e001a286cb4"
"2024-08-11T22:30:36.785Z","45.9166462","-130.0249836","ASNAP","","admin","","","","","","","","","1.27","-2.28","-1.7","-0.3","128.67","0.92","0.58","SciCam","/SciCam.20240811_223036785.jpg","PilotCam","/PilotCam.20240811_223036785.jpg","BrowCam","/BrowCam.20240811_223036785.jpg","UserSelect","/UserSelect.20240811_223036785.jpg","","","-999.99","18.48","-999.99","-999.99","66b93b8c111b2e001a286cb8"
"2024-08-11T22:30:51.771Z","45.9166456","-130.0249844","FREE_FORM","Jason sitting in the launch position while a camera issue is figured out in the control van ","guest","","","","","","","","","1.21","-2.34","-0.7","-0.2","128.67","0.92","0.58","SciCam","/SciCam.20240811_223051771.jpg","PilotCam","/PilotCam.20240811_223051771.jpg","BrowCam","/BrowCam.20240811_223051771.jpg","UserSelect","/UserSelect.20240811_223051771.jpg","","","-999.99","18.52","-999.99","-999.99","66b93b9b111b2e001a286cbc"
"2024-08-11T22:30:51.811Z","45.9166456","-130.0249844","ASNAP","","admin","","","","","","","","","1.21","-2.34","-0.7","-0.2","128.67","0.92","0.58","SciCam","/SciCam.20240811_223051811.jpg","PilotCam","/PilotCam.20240811_223051811.jpg","BrowCam","/BrowCam.20240811_223051811.jpg","UserSelect","/UserSelect.20240811_223051811.jpg","","","-999.99","18.52","-999.99","-999.99","66b93b9b111b2e001a286cbf"
"2024-08-11T22:31:06.845Z","45.9166450","-130.0249850","ASNAP","","admin","","","","","","","","","1.16","-2.41","0.3","0.0","128.67","0.93","0.58","SciCam","/SciCam.20240811_223106845.jpg","PilotCam","/PilotCam.20240811_223106845.jpg","BrowCam","/BrowCam.20240811_223106845.jpg","UserSelect","/UserSelect.20240811_223106845.jpg","","","-999.99","18.56","-999.99","-999.99","66b93baa111b2e001a286cc4"
"2024-08-11T22:31:21.868Z","45.9166449","-130.0250146","ASNAP","","admin","","","","","","","","","-1.13","-2.42","-0.4","-0.8","201.21","0.92","0.58","SciCam","/SciCam.20240811_223121868.jpg","PilotCam","/PilotCam.20240811_223121868.jpg","BrowCam","/BrowCam.20240811_223121868.jpg","UserSelect","/UserSelect.20240811_223121868.jpg","","","-999.99","18.57","-999.99","-999.99","66b93bb9111b2e001a286cc8"
"2024-08-11T22:31:36.902Z","45.9166448","-130.0250146","ASNAP","","admin","","","","","","","","","-1.13","-2.43","-2.0","-0.1","200.78","0.93","0.58","SciCam","/SciCam.20240811_223136902.jpg","PilotCam","/PilotCam.20240811_223136902.jpg","BrowCam","/BrowCam.20240811_223136902.jpg","UserSelect","/UserSelect.20240811_223136902.jpg","","","-999.99","18.59","-999.99","-999.99","66b93bc8111b2e001a286ccc"
"2024-08-11T22:31:51.934Z","45.9166452","-130.0250150","ASNAP","","admin","","","","","","","","","-1.16","-2.39","-1.1","-1.1","202.45","0.90","0.58","SciCam","/SciCam.20240811_223151934.jpg","PilotCam","/PilotCam.20240811_223151934.jpg","BrowCam","/BrowCam.20240811_223151934.jpg","UserSelect","/UserSelect.20240811_223151934.jpg","","","-999.99","18.61","-999.99","-999.99","66b93bd7111b2e001a286cd0"
"2024-08-11T22:32:06.965Z","45.9166449","-130.0250147","ASNAP","","admin","","","","","","","","","-1.14","-2.42","-0.5","0.3","201.40","0.90","0.58","SciCam","/SciCam.20240811_223206965.jpg","PilotCam","/PilotCam.20240811_223206965.jpg","BrowCam","/BrowCam.20240811_223206965.jpg","UserSelect","/UserSelect.20240811_223206965.jpg","","","-999.99","18.61","-999.99","-999.99","66b93be6111b2e001a286cd4"
"2024-08-11T22:32:21.997Z","45.9166452","-130.0250153","ASNAP","","admin","","","","","","","","","-1.19","-2.39","-2.9","2.0","202.79","0.90","0.58","SciCam","/SciCam.20240811_223221997.jpg","PilotCam","/PilotCam.20240811_223221997.jpg","BrowCam","/BrowCam.20240811_223221997.jpg","UserSelect","/UserSelect.20240811_223221997.jpg","","","-999.99","18.63","-999.99","-999.99","66b93bf5111b2e001a286cd8"
"2024-08-11T22:32:37.025Z","45.9166453","-130.0250151","ASNAP","","admin","","","","","","","","","-1.17","-2.37","-0.8","-1.4","202.65","0.94","0.58","SciCam","/SciCam.20240811_223237025.jpg","PilotCam","/PilotCam.20240811_223237025.jpg","BrowCam","/BrowCam.20240811_223237025.jpg","UserSelect","/UserSelect.20240811_223237025.jpg","","","-999.99","18.65","-999.99","-999.99","66b93c05111b2e001a286cdc"
"2024-08-11T22:32:52.055Z","45.9166456","-130.0250155","ASNAP","","admin","","","","","","","","","-1.20","-2.34","-1.2","-0.9","203.72","0.94","0.58","SciCam","/SciCam.20240811_223252055.jpg","PilotCam","/PilotCam.20240811_223252055.jpg","BrowCam","/BrowCam.20240811_223252055.jpg","UserSelect","/UserSelect.20240811_223252055.jpg","","","-999.99","18.66","-999.99","-999.99","66b93c14111b2e001a286ce0"
"2024-08-11T22:33:07.086Z","45.9166457","-130.0250155","ASNAP","","admin","","","","","","","","","-1.20","-2.33","0.4","-1.3","204.11","0.94","0.58","SciCam","/SciCam.20240811_223307086.jpg","PilotCam","/PilotCam.20240811_223307086.jpg","BrowCam","/BrowCam.20240811_223307086.jpg","UserSelect","/UserSelect.20240811_223307086.jpg","","","-999.99","18.67","-999.99","-999.99","66b93c23111b2e001a286ce4"
"2024-08-11T22:33:22.118Z","45.9166459","-130.0250159","ASNAP","","admin","","","","","","","","","-1.23","-2.31","-1.3","-1.3","204.71","0.95","0.58","SciCam","/SciCam.20240811_223322118.jpg","PilotCam","/PilotCam.20240811_223322118.jpg","BrowCam","/BrowCam.20240811_223322118.jpg","UserSelect","/UserSelect.20240811_223322118.jpg","","","-999.99","18.69","-999.99","-999.99","66b93c32111b2e001a286ce8"
"2024-08-11T22:33:37.147Z","45.9166455","-130.0250155","ASNAP","","admin","","","","","","","","","-1.20","-2.35","-0.6","-0.7","203.52","0.97","0.58","SciCam","/SciCam.20240811_223337147.jpg","PilotCam","/PilotCam.20240811_223337147.jpg","BrowCam","/BrowCam.20240811_223337147.jpg","UserSelect","/UserSelect.20240811_223337147.jpg","","","-999.99","18.65","-999.99","-999.99","66b93c41111b2e001a286cec"
"2024-08-11T22:33:52.176Z","45.9166457","-130.0250157","ASNAP","","admin","","","","","","","","","-1.22","-2.33","-0.7","-0.6","204.27","0.95","0.58","SciCam","/SciCam.20240811_223352176.jpg","PilotCam","/PilotCam.20240811_223352176.jpg","BrowCam","/BrowCam.20240811_223352176.jpg","UserSelect","/UserSelect.20240811_223352176.jpg","","","-999.99","18.66","-999.99","-999.99","66b93c50111b2e001a286cf0"
"2024-08-11T22:34:07.209Z","45.9166456","-130.0250155","ASNAP","","admin","","","","","","","","","-1.20","-2.34","-0.1","-1.1","203.87","0.94","0.58","SciCam","/SciCam.20240811_223407209.jpg","PilotCam","/PilotCam.20240811_223407209.jpg","BrowCam","/BrowCam.20240811_223407209.jpg","UserSelect","/UserSelect.20240811_223407209.jpg","","","-999.99","18.68","-999.99","-999.99","66b93c5f111b2e001a286cf4"
"2024-08-11T22:34:22.238Z","45.9166457","-130.0250156","ASNAP","","admin","","","","","","","","","-1.21","-2.33","0.0","-1.3","204.11","0.94","0.58","SciCam","/SciCam.20240811_223422238.jpg","PilotCam","/PilotCam.20240811_223422238.jpg","BrowCam","/BrowCam.20240811_223422238.jpg","UserSelect","/UserSelect.20240811_223422238.jpg","","","-999.99","18.68","-999.99","-999.99","66b93c6e111b2e001a286cf8"
"2024-08-11T22:34:37.268Z","45.9166529","-130.0250227","ASNAP","","admin","","","","","","","","","-1.76","-1.53","1.3","5.0","226.69","0.84","0.58","SciCam","/SciCam.20240811_223437268.jpg","PilotCam","/PilotCam.20240811_223437268.jpg","BrowCam","/BrowCam.20240811_223437268.jpg","UserSelect","/UserSelect.20240811_223437268.jpg","","","-999.99","18.68","-999.99","-999.99","66b93c7d111b2e001a286cfc"
"2024-08-11T22:34:40.804Z","45.9166561","-130.0250236","VEHICLE","Jason in water with SPA to be deployed at AB-200m platform","guest","","Jason in water","","","","","","","-1.83","-1.18","-2.2","-2.6","233.71","1.30","0.58","SciCam","/SciCam.20240811_223440804.jpg","PilotCam","/PilotCam.20240811_223440804.jpg","BrowCam","/BrowCam.20240811_223440804.jpg","UserSelect","/UserSelect.20240811_223440804.jpg","","","-999.99","18.70","-999.99","-999.99","66b93c80111b2e001a286d00"
