Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.filename,event_option.type,event_option.event_comment,event_option.dummy_plug,event_option.cabled_plug,event_option.location,event_option.dive_#/summary,event_option.highlights,event_option.formation,event_option.sample_description,event_option.new_watchstander,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-31T23:52:02.327Z","45.9166423","-130.0250068","ASNAP","","admin","","","","","","","","","","","","","","-0.53","-2.71","-1.8","-3.0","183.59","0.98","0.58","SciCam","/SciCam.20240831_235202327.jpg","PilotCam","/PilotCam.20240831_235202327.jpg","BrowCam","/BrowCam.20240831_235202327.jpg","UserSelect","/UserSelect.20240831_235202327.jpg","","","-999.99","17.42","-999.99","-999.99","66d3aca2f9835f001a80638f"
"2024-08-31T23:52:03.913Z","45.9166425","-130.0250067","VEHICLE"," ","guest","Jason off deck","","","","","","","","","","","","","-0.52","-2.69","-0.1","-4.6","183.77","0.99","0.58","SciCam","/SciCam.20240831_235203913.jpg","PilotCam","/PilotCam.20240831_235203913.jpg","BrowCam","/BrowCam.20240831_235203913.jpg","UserSelect","/UserSelect.20240831_235203913.jpg","","","-999.99","17.43","-999.99","-999.99","66d3aca3f9835f001a806393"
"2024-08-31T23:52:17.360Z","45.9166423","-130.0250067","ASNAP","","admin","","","","","","","","","","","","","","-0.52","-2.71","0.4","-2.7","183.80","0.99","0.58","SciCam","/SciCam.20240831_235217360.jpg","PilotCam","/PilotCam.20240831_235217360.jpg","BrowCam","/BrowCam.20240831_235217360.jpg","UserSelect","/UserSelect.20240831_235217360.jpg","","","-999.99","17.43","-999.99","-999.99","66d3acb1f9835f001a806397"
"2024-08-31T23:52:32.395Z","45.9166422","-130.0250067","ASNAP","","admin","","","","","","","","","","","","","","-0.52","-2.72","0.4","-1.5","183.85","0.99","0.58","SciCam","/SciCam.20240831_235232395.jpg","PilotCam","/PilotCam.20240831_235232395.jpg","BrowCam","/BrowCam.20240831_235232395.jpg","UserSelect","/UserSelect.20240831_235232395.jpg","","","-999.99","17.44","-999.99","-999.99","66d3acc0f9835f001a80639b"
"2024-08-31T23:52:47.431Z","45.9166422","-130.0250071","ASNAP","","admin","","","","","","","","","","","","","","-0.55","-2.72","1.0","-0.5","184.89","0.95","0.58","SciCam","/SciCam.20240831_235247431.jpg","PilotCam","/PilotCam.20240831_235247431.jpg","BrowCam","/BrowCam.20240831_235247431.jpg","UserSelect","/UserSelect.20240831_235247431.jpg","","","-999.99","17.44","-999.99","-999.99","66d3accff9835f001a80639f"
"2024-08-31T23:53:02.467Z","45.9166542","-130.0250220","ASNAP","","admin","","","","","","","","","","","","","","-1.71","-1.39","-0.1","-2.0","227.49","0.98","0.58","SciCam","/SciCam.20240831_235302467.jpg","PilotCam","/PilotCam.20240831_235302467.jpg","BrowCam","/BrowCam.20240831_235302467.jpg","UserSelect","/UserSelect.20240831_235302467.jpg","","","-999.99","17.47","-999.99","-999.99","66d3acdef9835f001a8063a3"
"2024-08-31T23:53:17.501Z","45.9166651","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.17","-1.7","-2.3","252.57","0.98","0.58","SciCam","/SciCam.20240831_235317501.jpg","PilotCam","/PilotCam.20240831_235317501.jpg","BrowCam","/BrowCam.20240831_235317501.jpg","UserSelect","/UserSelect.20240831_235317501.jpg","","","-999.99","17.47","-999.99","-999.99","66d3acedf9835f001a8063a7"
"2024-08-31T23:53:32.533Z","45.9166645","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.24","0.0","-0.4","251.62","0.96","0.58","SciCam","/SciCam.20240831_235332533.jpg","PilotCam","/PilotCam.20240831_235332533.jpg","BrowCam","/BrowCam.20240831_235332533.jpg","UserSelect","/UserSelect.20240831_235332533.jpg","","","-999.99","17.46","-999.99","-999.99","66d3acfcf9835f001a8063ab"
"2024-08-31T23:53:47.568Z","45.9166649","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.20","0.1","-1.3","252.33","0.97","0.58","SciCam","/SciCam.20240831_235347568.jpg","PilotCam","/PilotCam.20240831_235347568.jpg","BrowCam","/BrowCam.20240831_235347568.jpg","UserSelect","/UserSelect.20240831_235347568.jpg","","","-999.99","17.45","-999.99","-999.99","66d3ad0bf9835f001a8063af"
"2024-08-31T23:54:02.602Z","45.9166652","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.16","-0.6","-2.0","253.11","0.99","0.58","SciCam","/SciCam.20240831_235402602.jpg","PilotCam","/PilotCam.20240831_235402602.jpg","BrowCam","/BrowCam.20240831_235402602.jpg","UserSelect","/UserSelect.20240831_235402602.jpg","","","-999.99","17.44","-999.99","-999.99","66d3ad1af9835f001a8063b3"
"2024-08-31T23:54:17.636Z","45.9166650","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.19","-1.9","-1.9","252.21","1.00","0.58","SciCam","/SciCam.20240831_235417636.jpg","PilotCam","/PilotCam.20240831_235417636.jpg","BrowCam","/BrowCam.20240831_235417636.jpg","UserSelect","/UserSelect.20240831_235417636.jpg","","","-999.99","17.44","-999.99","-999.99","66d3ad29f9835f001a8063b7"
"2024-08-31T23:54:32.671Z","45.9166620","-130.0250250","ASNAP","","admin","","","","","","","","","","","","","","-1.94","-0.52","0.5","-1.2","245.85","0.95","0.58","SciCam","/SciCam.20240831_235432671.jpg","PilotCam","/PilotCam.20240831_235432671.jpg","BrowCam","/BrowCam.20240831_235432671.jpg","UserSelect","/UserSelect.20240831_235432671.jpg","","","-999.99","17.43","-999.99","-999.99","66d3ad38f9835f001a8063bb"
"2024-08-31T23:54:47.706Z","45.9166494","-130.0250187","ASNAP","","admin","","","","","","","","","","","","","","-1.45","-1.92","0.8","-0.4","213.57","0.98","0.58","SciCam","/SciCam.20240831_235447706.jpg","PilotCam","/PilotCam.20240831_235447706.jpg","BrowCam","/BrowCam.20240831_235447706.jpg","UserSelect","/UserSelect.20240831_235447706.jpg","","","-999.99","17.42","-999.99","-999.99","66d3ad47f9835f001a8063bf"
"2024-08-31T23:55:02.738Z","45.9166420","-130.0250070","ASNAP","","admin","","","","","","","","","","","","","","-0.54","-2.74","0.9","0.2","184.45","0.95","0.58","SciCam","/SciCam.20240831_235502738.jpg","PilotCam","/PilotCam.20240831_235502738.jpg","BrowCam","/BrowCam.20240831_235502738.jpg","UserSelect","/UserSelect.20240831_235502738.jpg","","","-999.99","17.42","-999.99","-999.99","66d3ad56f9835f001a8063c3"
"2024-08-31T23:55:17.772Z","45.9166421","-130.0250068","ASNAP","","admin","","","","","","","","","","","","","","-0.53","-2.73","0.4","-1.2","184.09","0.92","0.58","SciCam","/SciCam.20240831_235517772.jpg","PilotCam","/PilotCam.20240831_235517772.jpg","BrowCam","/BrowCam.20240831_235517772.jpg","UserSelect","/UserSelect.20240831_235517772.jpg","","","-999.99","17.40","-999.99","-999.99","66d3ad65f9835f001a8063c7"
"2024-08-31T23:55:32.806Z","45.9166423","-130.0250071","ASNAP","","admin","","","","","","","","","","","","","","-0.55","-2.71","-0.7","-2.0","184.41","0.97","0.58","SciCam","/SciCam.20240831_235532806.jpg","PilotCam","/PilotCam.20240831_235532806.jpg","BrowCam","/BrowCam.20240831_235532806.jpg","UserSelect","/UserSelect.20240831_235532806.jpg","","","-999.99","17.41","-999.99","-999.99","66d3ad74f9835f001a8063cb"
"2024-08-31T23:55:47.840Z","45.9166421","-130.0250067","ASNAP","","admin","","","","","","","","","","","","","","-0.52","-2.73","-0.3","-2.0","183.60","0.97","0.58","SciCam","/SciCam.20240831_235547840.jpg","PilotCam","/PilotCam.20240831_235547840.jpg","BrowCam","/BrowCam.20240831_235547840.jpg","UserSelect","/UserSelect.20240831_235547840.jpg","","","-999.99","17.40","-999.99","-999.99","66d3ad83f9835f001a8063cf"
"2024-08-31T23:56:02.870Z","45.9166417","-130.0250057","ASNAP","","admin","","","","","","","","","","","","","","-0.44","-2.77","-1.0","-0.8","181.05","1.01","0.58","SciCam","/SciCam.20240831_235602870.jpg","PilotCam","/PilotCam.20240831_235602870.jpg","BrowCam","/BrowCam.20240831_235602870.jpg","UserSelect","/UserSelect.20240831_235602870.jpg","","","-999.99","17.38","-999.99","-999.99","66d3ad92f9835f001a8063d3"
"2024-08-31T23:56:09.873Z","45.9166417","-130.0250057","ROV Actions","Undervator with Chadwick CTD","guest","","Latching to","","","","","","","","","","","","-0.44","-2.78","0.0","-0.8","181.17","0.98","0.58","SciCam","/SciCam.20240831_235609873.jpg","PilotCam","/PilotCam.20240831_235609873.jpg","BrowCam","/BrowCam.20240831_235609873.jpg","UserSelect","/UserSelect.20240831_235609873.jpg","","","-999.99","17.39","-999.99","-999.99","66d3ad99f9835f001a8063db"
"2024-08-31T23:56:17.903Z","45.9166419","-130.0250058","ASNAP","","admin","","","","","","","","","","","","","","-0.45","-2.75","-0.5","-2.4","181.58","0.99","0.58","SciCam","/SciCam.20240831_235617903.jpg","PilotCam","/PilotCam.20240831_235617903.jpg","BrowCam","/BrowCam.20240831_235617903.jpg","UserSelect","/UserSelect.20240831_235617903.jpg","","","-999.99","17.41","-999.99","-999.99","66d3ada1f9835f001a8063df"
"2024-08-31T23:56:32.936Z","45.9166419","-130.0250063","ASNAP","","admin","","","","","","","","","","","","","","-0.49","-2.75","-0.6","-0.5","182.63","0.97","0.58","SciCam","/SciCam.20240831_235632936.jpg","PilotCam","/PilotCam.20240831_235632936.jpg","BrowCam","/BrowCam.20240831_235632936.jpg","UserSelect","/UserSelect.20240831_235632936.jpg","","","-999.99","17.41","-999.99","-999.99","66d3adb0f9835f001a8063e3"
"2024-08-31T23:56:47.969Z","45.9166429","-130.0250093","ASNAP","","admin","","","","","","","","","","","","","","-0.72","-2.64","-0.1","-0.3","190.30","0.95","0.58","SciCam","/SciCam.20240831_235647969.jpg","PilotCam","/PilotCam.20240831_235647969.jpg","BrowCam","/BrowCam.20240831_235647969.jpg","UserSelect","/UserSelect.20240831_235647969.jpg","","","-999.99","17.41","-999.99","-999.99","66d3adbff9835f001a8063e7"
"2024-08-31T23:56:52.905Z","45.9166459","-130.0250148","VEHICLE","UFO is powered","guest","Other","","","","","","","","","","","","","-1.15","-2.31","-0.0","0.4","203.68","0.93","0.58","SciCam","/SciCam.20240831_235652905.jpg","PilotCam","/PilotCam.20240831_235652905.jpg","BrowCam","/BrowCam.20240831_235652905.jpg","UserSelect","/UserSelect.20240831_235652905.jpg","","","-999.99","17.43","-999.99","-999.99","66d3adc4f9835f001a8063eb"
"2024-08-31T23:57:03.002Z","45.9166550","-130.0250226","ASNAP","","admin","","","","","","","","","","","","","","-1.75","-1.30","0.4","-0.8","230.96","0.95","0.58","SciCam","/SciCam.20240831_235703002.jpg","PilotCam","/PilotCam.20240831_235703002.jpg","BrowCam","/BrowCam.20240831_235703002.jpg","UserSelect","/UserSelect.20240831_235703002.jpg","","","-999.99","17.43","-999.99","-999.99","66d3adcff9835f001a8063ef"
"2024-08-31T23:57:18.036Z","45.9166779","-130.0250235","ASNAP","","admin","","","","","","","","","","","","","","-1.82","1.25","-1.6","0.0","281.29","1.00","0.58","SciCam","/SciCam.20240831_235718036.jpg","PilotCam","/PilotCam.20240831_235718036.jpg","BrowCam","/BrowCam.20240831_235718036.jpg","UserSelect","/UserSelect.20240831_235718036.jpg","","","-999.99","17.43","-999.99","-999.99","66d3addef9835f001a8063f3"
"2024-08-31T23:57:33.068Z","45.9166774","-130.0250233","ASNAP","","admin","","","","","","","","","","","","","","-1.81","1.19","-1.2","-3.4","280.13","0.98","0.58","SciCam","/SciCam.20240831_235733068.jpg","PilotCam","/PilotCam.20240831_235733068.jpg","BrowCam","/BrowCam.20240831_235733068.jpg","UserSelect","/UserSelect.20240831_235733068.jpg","","","-999.99","17.41","-999.99","-999.99","66d3adedf9835f001a8063f7"
"2024-08-31T23:57:48.087Z","45.9166774","-130.0250233","ASNAP","","admin","","","","","","","","","","","","","","-1.81","1.19","-0.2","-1.9","280.50","1.00","0.58","SciCam","/SciCam.20240831_235748087.jpg","PilotCam","/PilotCam.20240831_235748087.jpg","BrowCam","/BrowCam.20240831_235748087.jpg","UserSelect","/UserSelect.20240831_235748087.jpg","","","-999.99","17.41","-999.99","-999.99","66d3adfcf9835f001a8063fb"
"2024-08-31T23:58:03.121Z","45.9166772","-130.0250233","ASNAP","","admin","","","","","","","","","","","","","","-1.81","1.17","-0.9","-3.9","279.92","0.98","0.58","SciCam","/SciCam.20240831_235803121.jpg","PilotCam","/PilotCam.20240831_235803121.jpg","BrowCam","/BrowCam.20240831_235803121.jpg","UserSelect","/UserSelect.20240831_235803121.jpg","","","-999.99","17.41","-999.99","-999.99","66d3ae0bf9835f001a8063ff"
"2024-08-31T23:58:18.155Z","45.9166778","-130.0250232","ASNAP","","admin","","","","","","","","","","","","","","-1.80","1.24","-1.8","-2.2","281.22","1.02","0.58","SciCam","/SciCam.20240831_235818155.jpg","PilotCam","/PilotCam.20240831_235818155.jpg","BrowCam","/BrowCam.20240831_235818155.jpg","UserSelect","/UserSelect.20240831_235818155.jpg","","","-999.99","17.39","-999.99","-999.99","66d3ae1af9835f001a806403"
"2024-08-31T23:58:33.187Z","45.9166626","-130.0250254","ASNAP","","admin","","","","","","","","","","","","","","-1.97","-0.45","-2.2","0.9","247.10","0.94","0.58","SciCam","/SciCam.20240831_235833187.jpg","PilotCam","/PilotCam.20240831_235833187.jpg","BrowCam","/BrowCam.20240831_235833187.jpg","UserSelect","/UserSelect.20240831_235833187.jpg","","","-999.99","17.42","-999.99","-999.99","66d3ae29f9835f001a806407"
"2024-08-31T23:58:37.707Z","45.9166631","-130.0250253","VEHICLE","","guest","Jason in water","","","","","","","","","","","","","-1.96","-0.40","-1.6","-0.1","248.10","0.94","0.58","SciCam","/SciCam.20240831_235837707.jpg","PilotCam","/PilotCam.20240831_235837707.jpg","BrowCam","/BrowCam.20240831_235837707.jpg","UserSelect","/UserSelect.20240831_235837707.jpg","","","-999.99","17.40","-999.99","-999.99","66d3ae2df9835f001a80640b"
"2024-08-31T23:58:48.220Z","45.9166801","-130.0250218","ASNAP","","admin","","","","","","","","","","","","","","-1.69","1.49","-0.7","-4.2","286.70","4.10","0.58","SciCam","/SciCam.20240831_235848220.jpg","PilotCam","/PilotCam.20240831_235848220.jpg","BrowCam","/BrowCam.20240831_235848220.jpg","UserSelect","/UserSelect.20240831_235848220.jpg","","","-999.99","17.57","-999.99","-999.99","66d3ae38f9835f001a80640f"
"2024-08-31T23:59:03.254Z","45.9166756","-130.0250240","ASNAP","","admin","","","","","","","","","","","","","","-1.86","0.99","1.6","-2.4","276.65","8.06","0.58","SciCam","/SciCam.20240831_235903254.jpg","PilotCam","/PilotCam.20240831_235903254.jpg","BrowCam","/BrowCam.20240831_235903254.jpg","UserSelect","/UserSelect.20240831_235903254.jpg","","","-999.99","17.83","-999.99","-999.99","66d3ae47f9835f001a806413"
"2024-08-31T23:59:10.590Z","45.9166760","-130.0250240","VEHICLE","Grounds are good","guest","Other","","","","","","","","","","","","","-1.86","1.04","1.1","-2.1","277.36","10.24","0.58","SciCam","/SciCam.20240831_235910590.jpg","PilotCam","/PilotCam.20240831_235910590.jpg","BrowCam","/BrowCam.20240831_235910590.jpg","UserSelect","/UserSelect.20240831_235910590.jpg","","","-999.99","18.11","-999.99","-999.99","66d3ae4ef9835f001a806417"
"2024-08-31T23:59:18.271Z","45.9166760","-130.0250236","ASNAP","","admin","","","","","","","","","","","","","","-1.83","1.04","-0.2","-2.5","277.48","13.47","0.58","SciCam","/SciCam.20240831_235918271.jpg","PilotCam","/PilotCam.20240831_235918271.jpg","BrowCam","/BrowCam.20240831_235918271.jpg","UserSelect","/UserSelect.20240831_235918271.jpg","","","-999.99","18.00","-999.99","-999.99","66d3ae56f9835f001a80641b"
"2024-08-31T23:59:33.307Z","45.9166767","-130.0250240","ASNAP","","admin","","","","","","","","","","","","","","-1.86","1.12","-0.9","0.6","278.56","17.35","0.58","SciCam","/SciCam.20240831_235933307.jpg","PilotCam","/PilotCam.20240831_235933307.jpg","BrowCam","/BrowCam.20240831_235933307.jpg","UserSelect","/UserSelect.20240831_235933307.jpg","","","-999.99","18.19","-999.99","-999.99","66d3ae65f9835f001a80641f"
"2024-08-31T23:59:48.341Z","45.9166764","-130.0250241","ASNAP","","admin","","","","","","","","","","","","","","-1.87","1.08","-2.3","1.2","277.59","23.10","0.58","SciCam","/SciCam.20240831_235948341.jpg","PilotCam","/PilotCam.20240831_235948341.jpg","BrowCam","/BrowCam.20240831_235948341.jpg","UserSelect","/UserSelect.20240831_235948341.jpg","","","-999.99","17.65","-999.99","-999.99","66d3ae74f9835f001a806423"
"2024-09-01T00:00:03.364Z","45.9166765","-130.0250236","ASNAP","","admin","","","","","","","","","","","","","","-1.83","1.09","-2.3","-3.6","277.66","23.71","0.58","SciCam","/SciCam.20240901_000003364.jpg","PilotCam","/PilotCam.20240901_000003364.jpg","BrowCam","/BrowCam.20240901_000003364.jpg","UserSelect","/UserSelect.20240901_000003364.jpg","","","-999.99","17.38","-999.99","-999.99","66d3ae83f9835f001a806427"
"2024-09-01T00:00:18.402Z","45.9166761","-130.0250241","ASNAP","","admin","","","","","","","","","","","","","","-1.87","1.05","-2.3","-0.7","277.02","24.59","0.58","SciCam","/SciCam.20240901_000018402.jpg","PilotCam","/PilotCam.20240901_000018402.jpg","BrowCam","/BrowCam.20240901_000018402.jpg","UserSelect","/UserSelect.20240901_000018402.jpg","","","-999.99","16.87","-999.99","-999.99","66d3ae92f9835f001a80642b"
"2024-09-01T00:00:19.019Z","45.9166762","-130.0250240","ROV Actions"," ","guest","","First Football on","","","","","","","","","","","","-1.86","1.06","-1.7","-1.5","277.22","24.55","0.58","SciCam","/SciCam.20240901_000019019.jpg","PilotCam","/PilotCam.20240901_000019019.jpg","BrowCam","/BrowCam.20240901_000019019.jpg","UserSelect","/UserSelect.20240901_000019019.jpg","","","-999.99","16.87","-999.99","-999.99","66d3ae93f9835f001a80642e"
"2024-09-01T00:00:33.436Z","45.9166763","-130.0250237","ASNAP","","admin","","","","","","","","","","","","","","-1.84","1.07","-1.6","-2.8","277.62","26.27","0.58","SciCam","/SciCam.20240901_000033436.jpg","PilotCam","/PilotCam.20240901_000033436.jpg","BrowCam","/BrowCam.20240901_000033436.jpg","UserSelect","/UserSelect.20240901_000033436.jpg","","","-999.99","16.34","-999.99","-999.99","66d3aea1f9835f001a806433"
"2024-09-01T00:00:48.474Z","45.9166767","-130.0250238","ASNAP","","admin","","","","","","","","","","","","","","-1.85","1.12","-2.0","-0.2","278.60","26.57","0.58","SciCam","/SciCam.20240901_000048474.jpg","PilotCam","/PilotCam.20240901_000048474.jpg","BrowCam","/BrowCam.20240901_000048474.jpg","UserSelect","/UserSelect.20240901_000048474.jpg","","","-999.99","15.77","-999.99","-999.99","66d3aeb0f9835f001a806437"
"2024-09-01T00:01:03.509Z","45.9166768","-130.0250235","ASNAP","","admin","","","","","","","","","","","","","","-1.82","1.13","-0.8","-3.0","279.02","27.33","0.58","SciCam","/SciCam.20240901_000103509.jpg","PilotCam","/PilotCam.20240901_000103509.jpg","BrowCam","/BrowCam.20240901_000103509.jpg","UserSelect","/UserSelect.20240901_000103509.jpg","","","-999.99","15.34","-999.99","-999.99","66d3aebff9835f001a80643b"
"2024-09-01T00:01:09.000Z","","","SulisCam","","admin","","","sulis_20240901000109.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","0.302","-0.853","","","","","66d514fdf9835f001a80cca1"
"2024-09-01T00:01:18.543Z","45.9166767","-130.0250240","ASNAP","","admin","","","","","","","","","","","","","","-1.86","1.12","-0.7","0.6","278.60","27.13","0.58","SciCam","/SciCam.20240901_000118543.jpg","PilotCam","/PilotCam.20240901_000118543.jpg","BrowCam","/BrowCam.20240901_000118543.jpg","UserSelect","/UserSelect.20240901_000118543.jpg","","","-999.99","15.08","-999.99","-999.99","66d3aecef9835f001a80643f"
"2024-09-01T00:01:33.577Z","45.9166768","-130.0250232","ASNAP","","admin","","","","","","","","","","","","","","-1.80","1.13","-0.9","-5.2","278.94","28.79","0.58","SciCam","/SciCam.20240901_000133577.jpg","PilotCam","/PilotCam.20240901_000133577.jpg","BrowCam","/BrowCam.20240901_000133577.jpg","UserSelect","/UserSelect.20240901_000133577.jpg","","","-999.99","14.85","-999.99","-999.99","66d3aeddf9835f001a806443"
"2024-09-01T00:01:48.598Z","45.9166765","-130.0250235","ASNAP","","admin","","","","","","","","","","","","","","-1.82","1.09","-1.1","-4.7","278.16","30.66","0.58","SciCam","/SciCam.20240901_000148598.jpg","PilotCam","/PilotCam.20240901_000148598.jpg","BrowCam","/BrowCam.20240901_000148598.jpg","UserSelect","/UserSelect.20240901_000148598.jpg","","","-999.99","14.72","-999.99","-999.99","66d3aeecf9835f001a806447"
"2024-09-01T00:02:03.631Z","45.9166766","-130.0250233","ASNAP","","admin","","","","","","","","","","","","","","-1.81","1.10","-0.7","-5.2","278.58","31.45","0.58","SciCam","/SciCam.20240901_000203631.jpg","PilotCam","/PilotCam.20240901_000203631.jpg","BrowCam","/BrowCam.20240901_000203631.jpg","UserSelect","/UserSelect.20240901_000203631.jpg","","","-999.99","14.41","-999.99","-999.99","66d3aefbf9835f001a80644b"
"2024-09-01T00:02:18.666Z","45.9166771","-130.0250232","ASNAP","","admin","","","","","","","","","","","","","","-1.80","1.16","-1.5","-4.9","279.61","32.00","0.58","SciCam","/SciCam.20240901_000218666.jpg","PilotCam","/PilotCam.20240901_000218666.jpg","BrowCam","/BrowCam.20240901_000218666.jpg","UserSelect","/UserSelect.20240901_000218666.jpg","","","-999.99","14.39","-999.99","-999.99","66d3af0af9835f001a80644f"
"2024-09-01T00:02:33.701Z","45.9166765","-130.0250236","ASNAP","","admin","","","","","","","","","","","","","","-1.83","1.09","-1.4","-4.0","278.14","33.92","0.58","SciCam","/SciCam.20240901_000233701.jpg","PilotCam","/PilotCam.20240901_000233701.jpg","BrowCam","/BrowCam.20240901_000233701.jpg","UserSelect","/UserSelect.20240901_000233701.jpg","","","-999.99","14.32","-999.99","-999.99","66d3af19f9835f001a806453"
"2024-09-01T00:02:48.734Z","45.9166770","-130.0250232","ASNAP","","admin","","","","","","","","","","","","","","-1.80","1.15","-0.1","-4.6","279.66","33.74","0.58","SciCam","/SciCam.20240901_000248734.jpg","PilotCam","/PilotCam.20240901_000248734.jpg","BrowCam","/BrowCam.20240901_000248734.jpg","UserSelect","/UserSelect.20240901_000248734.jpg","","","-999.99","14.04","-999.99","-999.99","66d3af28f9835f001a806457"
"2024-09-01T00:03:03.767Z","45.9166767","-130.0250236","ASNAP","","admin","","","","","","","","","","","","","","-1.83","1.12","-1.5","-3.1","278.89","34.79","0.58","SciCam","/SciCam.20240901_000303767.jpg","PilotCam","/PilotCam.20240901_000303767.jpg","BrowCam","/BrowCam.20240901_000303767.jpg","UserSelect","/UserSelect.20240901_000303767.jpg","","","-999.99","14.18","-999.99","-999.99","66d3af37f9835f001a80645b"
"2024-09-01T00:03:18.799Z","45.9166763","-130.0250224","ASNAP","","admin","","","","","","","","","","","","","","-1.74","1.07","-1.9","-1.1","277.45","36.24","0.58","SciCam","/SciCam.20240901_000318799.jpg","PilotCam","/PilotCam.20240901_000318799.jpg","BrowCam","/BrowCam.20240901_000318799.jpg","UserSelect","/UserSelect.20240901_000318799.jpg","","","-999.99","13.82","-999.99","-999.99","66d3af46f9835f001a80645f"
"2024-09-01T00:03:33.831Z","45.9166766","-130.0250220","ASNAP","","admin","","","","","","","","","","","","","","-1.71","1.10","-1.5","-3.2","278.36","36.92","0.58","SciCam","/SciCam.20240901_000333831.jpg","PilotCam","/PilotCam.20240901_000333831.jpg","BrowCam","/BrowCam.20240901_000333831.jpg","UserSelect","/UserSelect.20240901_000333831.jpg","","","-999.99","13.90","-999.99","-999.99","66d3af55f9835f001a806463"
"2024-09-01T00:03:48.863Z","45.9166767","-130.0250236","ASNAP","","admin","","","","","","","","","","","","","","-1.83","1.11","-1.4","-4.3","278.20","38.17","0.58","SciCam","/SciCam.20240901_000348863.jpg","PilotCam","/PilotCam.20240901_000348863.jpg","BrowCam","/BrowCam.20240901_000348863.jpg","UserSelect","/UserSelect.20240901_000348863.jpg","","","-999.99","13.66","-999.99","-999.99","66d3af64f9835f001a806467"
"2024-09-01T00:04:03.896Z","45.9166771","-130.0250237","ASNAP","","admin","","","","","","","","","","","","","","-1.84","1.16","-2.3","-1.9","279.23","37.93","0.58","SciCam","/SciCam.20240901_000403896.jpg","PilotCam","/PilotCam.20240901_000403896.jpg","BrowCam","/BrowCam.20240901_000403896.jpg","UserSelect","/UserSelect.20240901_000403896.jpg","","","-999.99","13.53","-999.99","-999.99","66d3af73f9835f001a80646b"
"2024-09-01T00:04:18.927Z","45.9166768","-130.0250235","ASNAP","","admin","","","","","","","","","","","","","","-1.82","1.13","-1.5","-4.9","278.77","39.63","0.58","SciCam","/SciCam.20240901_000418927.jpg","PilotCam","/PilotCam.20240901_000418927.jpg","BrowCam","/BrowCam.20240901_000418927.jpg","UserSelect","/UserSelect.20240901_000418927.jpg","","","-999.99","13.48","-999.99","-999.99","66d3af82f9835f001a80646f"
"2024-09-01T00:04:33.958Z","45.9166767","-130.0250240","ASNAP","","admin","","","","","","","","","","","","","","-1.86","1.12","-1.6","-1.0","278.47","38.63","0.58","SciCam","/SciCam.20240901_000433958.jpg","PilotCam","/PilotCam.20240901_000433958.jpg","BrowCam","/BrowCam.20240901_000433958.jpg","UserSelect","/UserSelect.20240901_000433958.jpg","","","-999.99","13.45","-999.99","-999.99","66d3af91f9835f001a806473"
"2024-09-01T00:04:48.398Z","45.9166773","-130.0250262","FREE_FORM","test","guest","","","","","","","","","","","","","","-2.03","1.18","-3.7","-1.7","278.85","40.75","0.58","SciCam","/SciCam.20240901_000448398.jpg","PilotCam","/PilotCam.20240901_000448398.jpg","BrowCam","/BrowCam.20240901_000448398.jpg","UserSelect","/UserSelect.20240901_000448398.jpg","","","-999.99","13.45","-999.99","-999.99","66d3afa0f9835f001a806477"
"2024-09-01T00:04:48.987Z","45.9166772","-130.0250263","ASNAP","","admin","","","","","","","","","","","","","","-2.04","1.17","-3.6","-0.2","278.56","40.43","0.58","SciCam","/SciCam.20240901_000448987.jpg","PilotCam","/PilotCam.20240901_000448987.jpg","BrowCam","/BrowCam.20240901_000448987.jpg","UserSelect","/UserSelect.20240901_000448987.jpg","","","-999.99","13.34","-999.99","-999.99","66d3afa0f9835f001a80647a"
