Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.type,event_option.filename,event_option.actions,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-08T21:16:34.324Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.3","36.13","179.71","17.93","SciCam","/SciCam.20240808_211634324.jpg","PilotCam","/PilotCam.20240808_211634324.jpg","BrowCam","/BrowCam.20240808_211634324.jpg","UserSelect","/UserSelect.20240808_211634324.jpg","","","-999.99","7.19","-999.99","-999.99","66b535b22969d9001acb6b35"
"2024-08-08T21:17:04.373Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-4.4","22.03","179.73","17.93","SciCam","/SciCam.20240808_211704373.jpg","PilotCam","/PilotCam.20240808_211704373.jpg","BrowCam","/BrowCam.20240808_211704373.jpg","UserSelect","/UserSelect.20240808_211704373.jpg","","","-999.99","7.30","-999.99","-999.99","66b535d02969d9001acb6b39"
"2024-08-08T21:17:34.419Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.3","33.80","179.70","17.93","SciCam","/SciCam.20240808_211734419.jpg","PilotCam","/PilotCam.20240808_211734419.jpg","BrowCam","/BrowCam.20240808_211734419.jpg","UserSelect","/UserSelect.20240808_211734419.jpg","","","-999.99","7.23","-999.99","-999.99","66b535ee2969d9001acb6b3d"
"2024-08-08T21:18:04.468Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-4.2","32.66","179.72","17.93","SciCam","/SciCam.20240808_211804468.jpg","PilotCam","/PilotCam.20240808_211804468.jpg","BrowCam","/BrowCam.20240808_211804468.jpg","UserSelect","/UserSelect.20240808_211804468.jpg","","","-999.99","7.35","-999.99","-999.99","66b5360c2969d9001acb6b41"
"2024-08-08T21:18:34.490Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-3.4","28.62","180.00","17.93","SciCam","/SciCam.20240808_211834490.jpg","PilotCam","/PilotCam.20240808_211834490.jpg","BrowCam","/BrowCam.20240808_211834490.jpg","UserSelect","/UserSelect.20240808_211834490.jpg","","","-999.99","7.28","-999.99","-999.99","66b5362a2969d9001acb6b45"
"2024-08-08T21:19:04.540Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-3.6","22.94","190.20","17.93","SciCam","/SciCam.20240808_211904540.jpg","PilotCam","/PilotCam.20240808_211904540.jpg","BrowCam","/BrowCam.20240808_211904540.jpg","UserSelect","/UserSelect.20240808_211904540.jpg","","","-999.99","7.32","-999.99","-999.99","66b536482969d9001acb6b49"
"2024-08-08T21:19:34.588Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-5.1","10.26","194.50","17.93","SciCam","/SciCam.20240808_211934588.jpg","PilotCam","/PilotCam.20240808_211934588.jpg","BrowCam","/BrowCam.20240808_211934588.jpg","UserSelect","/UserSelect.20240808_211934588.jpg","","","-999.99","7.15","-999.99","-999.99","66b536662969d9001acb6b4d"
"2024-08-08T21:20:04.632Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.0","-4.6","10.79","194.18","17.93","SciCam","/SciCam.20240808_212004632.jpg","PilotCam","/PilotCam.20240808_212004632.jpg","BrowCam","/BrowCam.20240808_212004632.jpg","UserSelect","/UserSelect.20240808_212004632.jpg","","","-999.99","7.30","-999.99","-999.99","66b536842969d9001acb6b51"
"2024-08-08T21:20:34.677Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.1","-4.5","10.98","197.63","17.93","SciCam","/SciCam.20240808_212034677.jpg","PilotCam","/PilotCam.20240808_212034677.jpg","BrowCam","/BrowCam.20240808_212034677.jpg","UserSelect","/UserSelect.20240808_212034677.jpg","","","-999.99","7.24","-999.99","-999.99","66b536a22969d9001acb6b55"
"2024-08-08T21:20:34.767Z","7.5904265","-0.1434320","FREE_FORM","Mooring coming into view","guest","","","","","9951033.29","-4085738.01","0.1","-4.5","10.98","197.63","17.93","SciCam","/SciCam.20240808_212034767.jpg","PilotCam","/PilotCam.20240808_212034767.jpg","BrowCam","/BrowCam.20240808_212034767.jpg","UserSelect","/UserSelect.20240808_212034767.jpg","","","-999.99","7.24","-999.99","-999.99","66b536a22969d9001acb6b58"
"2024-08-08T21:20:35.000Z","","","SulisCam","","admin","","","sulis_20240808212035.jpg","","","","","","","","","","","","","","","","","-4.480","0.137","","","","","66b6a548111b2e001a27ba71"
"2024-08-08T21:20:51.672Z","7.5904265","-0.1434320","VEHICLE","O1B Shallow Profiler","guest","On bottom","","","","9951033.29","-4085738.01","0.4","-4.7","11.68","197.82","17.93","SciCam","/SciCam.20240808_212051672.jpg","PilotCam","/PilotCam.20240808_212051672.jpg","BrowCam","/BrowCam.20240808_212051672.jpg","UserSelect","/UserSelect.20240808_212051672.jpg","","","-999.99","7.35","-999.99","-999.99","66b536b32969d9001acb6b5d"
"2024-08-08T21:20:54.000Z","","","SulisCam","","admin","","","sulis_20240808212054.jpg","","","","","","","","","","","","","","","","","-4.154","-0.841","","","","","66b6a548111b2e001a27ba73"
"2024-08-08T21:21:04.723Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-4.2","12.81","197.56","17.93","SciCam","/SciCam.20240808_212104723.jpg","PilotCam","/PilotCam.20240808_212104723.jpg","BrowCam","/BrowCam.20240808_212104723.jpg","UserSelect","/UserSelect.20240808_212104723.jpg","","","-999.99","7.36","-999.99","-999.99","66b536c02969d9001acb6b61"
"2024-08-08T21:21:34.764Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-4.5","9.77","197.64","17.93","SciCam","/SciCam.20240808_212134764.jpg","PilotCam","/PilotCam.20240808_212134764.jpg","BrowCam","/BrowCam.20240808_212134764.jpg","UserSelect","/UserSelect.20240808_212134764.jpg","","","-999.99","7.31","-999.99","-999.99","66b536de2969d9001acb6b65"
"2024-08-08T21:22:04.791Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-4.3","9.00","197.70","17.93","SciCam","/SciCam.20240808_212204791.jpg","PilotCam","/PilotCam.20240808_212204791.jpg","BrowCam","/BrowCam.20240808_212204791.jpg","UserSelect","/UserSelect.20240808_212204791.jpg","","","-999.99","7.60","-999.99","-999.99","66b536fc2969d9001acb6b69"
"2024-08-08T21:22:12.000Z","","","SulisCam","","admin","","","sulis_20240808212212.jpg","","","","","","","","","","","","","","","","","-4.372","-0.295","","","","","66b6a548111b2e001a27ba75"
"2024-08-08T21:22:29.652Z","7.5904265","-0.1434320","FREE_FORM","4k has been turned on","guest","","","","","9951033.29","-4085738.01","-0.4","-4.5","8.81","197.69","17.93","SciCam","/SciCam.20240808_212229652.jpg","PilotCam","/PilotCam.20240808_212229652.jpg","BrowCam","/BrowCam.20240808_212229652.jpg","UserSelect","/UserSelect.20240808_212229652.jpg","","","-999.99","7.33","-999.99","-999.99","66b537152969d9001acb6b6d"
"2024-08-08T21:22:34.841Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.0","-5.0","9.09","197.67","17.93","SciCam","/SciCam.20240808_212234841.jpg","PilotCam","/PilotCam.20240808_212234841.jpg","BrowCam","/BrowCam.20240808_212234841.jpg","UserSelect","/UserSelect.20240808_212234841.jpg","","","-999.99","7.23","-999.99","-999.99","66b5371a2969d9001acb6b71"
"2024-08-08T21:23:04.888Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-4.8","8.43","197.71","17.93","SciCam","/SciCam.20240808_212304888.jpg","PilotCam","/PilotCam.20240808_212304888.jpg","BrowCam","/BrowCam.20240808_212304888.jpg","UserSelect","/UserSelect.20240808_212304888.jpg","","","-999.99","7.25","-999.99","-999.99","66b537382969d9001acb6b75"
"2024-08-08T21:23:22.000Z","","","SulisCam","","admin","","","sulis_20240808212322.jpg","","","","","","","","","","","","","","","","","-4.873","-0.173","","","","","66b6a548111b2e001a27ba77"
"2024-08-08T21:23:34.906Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-4.8","3.75","197.80","17.93","SciCam","/SciCam.20240808_212334906.jpg","PilotCam","/PilotCam.20240808_212334906.jpg","BrowCam","/BrowCam.20240808_212334906.jpg","UserSelect","/UserSelect.20240808_212334906.jpg","","","-999.99","7.27","-999.99","-999.99","66b537562969d9001acb6b79"
"2024-08-08T21:24:04.933Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.5","-4.9","329.83","197.73","17.93","SciCam","/SciCam.20240808_212404933.jpg","PilotCam","/PilotCam.20240808_212404933.jpg","BrowCam","/BrowCam.20240808_212404933.jpg","UserSelect","/UserSelect.20240808_212404933.jpg","","","-999.99","7.35","-999.99","-999.99","66b537742969d9001acb6b7d"
"2024-08-08T21:24:34.982Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-4.6","305.50","197.72","17.93","SciCam","/SciCam.20240808_212434982.jpg","PilotCam","/PilotCam.20240808_212434982.jpg","BrowCam","/BrowCam.20240808_212434982.jpg","UserSelect","/UserSelect.20240808_212434982.jpg","","","-999.99","7.40","-999.99","-999.99","66b537922969d9001acb6b81"
"2024-08-08T21:25:05.011Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-4.5","274.21","197.71","17.93","SciCam","/SciCam.20240808_212505011.jpg","PilotCam","/PilotCam.20240808_212505011.jpg","BrowCam","/BrowCam.20240808_212505011.jpg","UserSelect","/UserSelect.20240808_212505011.jpg","","","-999.99","7.43","-999.99","-999.99","66b537b12969d9001acb6b85"
"2024-08-08T21:25:35.033Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-4.6","266.73","197.77","17.93","SciCam","/SciCam.20240808_212535033.jpg","PilotCam","/PilotCam.20240808_212535033.jpg","BrowCam","/BrowCam.20240808_212535033.jpg","UserSelect","/UserSelect.20240808_212535033.jpg","","","-999.99","7.21","-999.99","-999.99","66b537cf2969d9001acb6b89"
"2024-08-08T21:26:05.076Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.8","-4.7","265.81","197.70","17.93","SciCam","/SciCam.20240808_212605076.jpg","PilotCam","/PilotCam.20240808_212605076.jpg","BrowCam","/BrowCam.20240808_212605076.jpg","UserSelect","/UserSelect.20240808_212605076.jpg","","","-999.99","7.32","-999.99","-999.99","66b537ed2969d9001acb6b8d"
"2024-08-08T21:26:35.093Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.8","264.60","197.74","17.93","SciCam","/SciCam.20240808_212635093.jpg","PilotCam","/PilotCam.20240808_212635093.jpg","BrowCam","/BrowCam.20240808_212635093.jpg","UserSelect","/UserSelect.20240808_212635093.jpg","","","-999.99","7.22","-999.99","-999.99","66b5380b2969d9001acb6b91"
"2024-08-08T21:26:49.570Z","7.5904265","-0.1434320","FREE_FORM","Close up on instrumental poles","guest","","","","","9951033.29","-4085738.01","-0.6","-4.9","265.92","197.77","17.93","SciCam","/SciCam.20240808_212649570.jpg","PilotCam","/PilotCam.20240808_212649570.jpg","BrowCam","/BrowCam.20240808_212649570.jpg","UserSelect","/UserSelect.20240808_212649570.jpg","","","-999.99","7.20","-999.99","-999.99","66b538192969d9001acb6b95"
"2024-08-08T21:27:05.126Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-4.7","265.69","197.75","17.93","SciCam","/SciCam.20240808_212705126.jpg","PilotCam","/PilotCam.20240808_212705126.jpg","BrowCam","/BrowCam.20240808_212705126.jpg","UserSelect","/UserSelect.20240808_212705126.jpg","","","-999.99","7.19","-999.99","-999.99","66b538292969d9001acb6b99"
"2024-08-08T21:27:35.145Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-4.8","264.90","197.78","17.93","SciCam","/SciCam.20240808_212735145.jpg","PilotCam","/PilotCam.20240808_212735145.jpg","BrowCam","/BrowCam.20240808_212735145.jpg","UserSelect","/UserSelect.20240808_212735145.jpg","","","-999.99","7.27","-999.99","-999.99","66b538472969d9001acb6b9d"
"2024-08-08T21:28:05.173Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-4.6","262.81","197.75","17.93","SciCam","/SciCam.20240808_212805173.jpg","PilotCam","/PilotCam.20240808_212805173.jpg","BrowCam","/BrowCam.20240808_212805173.jpg","UserSelect","/UserSelect.20240808_212805173.jpg","","","-999.99","7.27","-999.99","-999.99","66b538652969d9001acb6ba1"
"2024-08-08T21:28:20.303Z","7.5904265","-0.1434320","Biology Type","","guest","","Squat lobster","","","9951033.29","-4085738.01","-0.8","-4.6","262.49","197.72","17.93","SciCam","/SciCam.20240808_212820303.jpg","PilotCam","/PilotCam.20240808_212820303.jpg","BrowCam","/BrowCam.20240808_212820303.jpg","UserSelect","/UserSelect.20240808_212820303.jpg","","","-999.99","7.26","-999.99","-999.99","66b538742969d9001acb6ba5"
"2024-08-08T21:28:35.190Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.4","-4.4","262.33","197.78","17.93","SciCam","/SciCam.20240808_212835190.jpg","PilotCam","/PilotCam.20240808_212835190.jpg","BrowCam","/BrowCam.20240808_212835190.jpg","UserSelect","/UserSelect.20240808_212835190.jpg","","","-999.99","7.26","-999.99","-999.99","66b538832969d9001acb6ba9"
"2024-08-08T21:29:05.219Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-4.8","262.14","197.72","17.93","SciCam","/SciCam.20240808_212905219.jpg","PilotCam","/PilotCam.20240808_212905219.jpg","BrowCam","/BrowCam.20240808_212905219.jpg","UserSelect","/UserSelect.20240808_212905219.jpg","","","-999.99","7.21","-999.99","-999.99","66b538a12969d9001acb6bad"
"2024-08-08T21:29:35.266Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.8","-4.7","241.71","197.70","17.93","SciCam","/SciCam.20240808_212935266.jpg","PilotCam","/PilotCam.20240808_212935266.jpg","BrowCam","/BrowCam.20240808_212935266.jpg","UserSelect","/UserSelect.20240808_212935266.jpg","","","-999.99","7.14","-999.99","-999.99","66b538bf2969d9001acb6bb1"
"2024-08-08T21:30:05.307Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.0","-5.1","197.40","197.74","17.93","SciCam","/SciCam.20240808_213005307.jpg","PilotCam","/PilotCam.20240808_213005307.jpg","BrowCam","/BrowCam.20240808_213005307.jpg","UserSelect","/UserSelect.20240808_213005307.jpg","","","-999.99","7.39","-999.99","-999.99","66b538dd2969d9001acb6bb5"
"2024-08-08T21:30:35.353Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.8","-5.2","156.27","197.74","17.93","SciCam","/SciCam.20240808_213035353.jpg","PilotCam","/PilotCam.20240808_213035353.jpg","BrowCam","/BrowCam.20240808_213035353.jpg","UserSelect","/UserSelect.20240808_213035353.jpg","","","-999.99","7.17","-999.99","-999.99","66b538fb2969d9001acb6bb9"
"2024-08-08T21:31:05.399Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-5.5","92.57","197.75","17.93","SciCam","/SciCam.20240808_213105399.jpg","PilotCam","/PilotCam.20240808_213105399.jpg","BrowCam","/BrowCam.20240808_213105399.jpg","UserSelect","/UserSelect.20240808_213105399.jpg","","","-999.99","6.98","-999.99","-999.99","66b539192969d9001acb6bbd"
"2024-08-08T21:31:35.444Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-5.2","93.35","197.63","17.93","SciCam","/SciCam.20240808_213135444.jpg","PilotCam","/PilotCam.20240808_213135444.jpg","BrowCam","/BrowCam.20240808_213135444.jpg","UserSelect","/UserSelect.20240808_213135444.jpg","","","-999.99","7.15","-999.99","-999.99","66b539372969d9001acb6bc1"
"2024-08-08T21:32:05.466Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.2","-5.0","94.50","197.75","17.93","SciCam","/SciCam.20240808_213205466.jpg","PilotCam","/PilotCam.20240808_213205466.jpg","BrowCam","/BrowCam.20240808_213205466.jpg","UserSelect","/UserSelect.20240808_213205466.jpg","","","-999.99","7.28","-999.99","-999.99","66b539552969d9001acb6bc5"
"2024-08-08T21:32:35.493Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-5.3","94.51","197.77","17.93","SciCam","/SciCam.20240808_213235493.jpg","PilotCam","/PilotCam.20240808_213235493.jpg","BrowCam","/BrowCam.20240808_213235493.jpg","UserSelect","/UserSelect.20240808_213235493.jpg","","","-999.99","7.40","-999.99","-999.99","66b539732969d9001acb6bc9"
"2024-08-08T21:33:04.524Z","7.5904265","-0.1434320","FREE_FORM","Zooming in on profiler winch","guest","","","","","9951033.29","-4085738.01","-0.3","-5.2","96.14","197.71","17.93","SciCam","/SciCam.20240808_213304524.jpg","PilotCam","/PilotCam.20240808_213304524.jpg","BrowCam","/BrowCam.20240808_213304524.jpg","UserSelect","/UserSelect.20240808_213304524.jpg","","","-999.99","7.20","-999.99","-999.99","66b539902969d9001acb6bcd"
"2024-08-08T21:33:05.539Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-5.3","96.12","197.70","17.93","SciCam","/SciCam.20240808_213305539.jpg","PilotCam","/PilotCam.20240808_213305539.jpg","BrowCam","/BrowCam.20240808_213305539.jpg","UserSelect","/UserSelect.20240808_213305539.jpg","","","-999.99","7.20","-999.99","-999.99","66b539912969d9001acb6bd1"
"2024-08-08T21:33:35.556Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.1","-5.2","96.04","197.71","17.93","SciCam","/SciCam.20240808_213335556.jpg","PilotCam","/PilotCam.20240808_213335556.jpg","BrowCam","/BrowCam.20240808_213335556.jpg","UserSelect","/UserSelect.20240808_213335556.jpg","","","-999.99","7.25","-999.99","-999.99","66b539af2969d9001acb6bd5"
"2024-08-08T21:34:05.600Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-5.0","131.32","197.56","17.93","SciCam","/SciCam.20240808_213405600.jpg","PilotCam","/PilotCam.20240808_213405600.jpg","BrowCam","/BrowCam.20240808_213405600.jpg","UserSelect","/UserSelect.20240808_213405600.jpg","","","-999.99","7.41","-999.99","-999.99","66b539cd2969d9001acb6bd9"
"2024-08-08T21:34:35.649Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-5.5","168.53","197.60","17.93","SciCam","/SciCam.20240808_213435649.jpg","PilotCam","/PilotCam.20240808_213435649.jpg","BrowCam","/BrowCam.20240808_213435649.jpg","UserSelect","/UserSelect.20240808_213435649.jpg","","","-999.99","7.24","-999.99","-999.99","66b539eb2969d9001acb6bdd"
"2024-08-08T21:35:05.672Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.8","-5.0","176.30","197.62","17.93","SciCam","/SciCam.20240808_213505672.jpg","PilotCam","/PilotCam.20240808_213505672.jpg","BrowCam","/BrowCam.20240808_213505672.jpg","UserSelect","/UserSelect.20240808_213505672.jpg","","","-999.99","7.19","-999.99","-999.99","66b53a092969d9001acb6be1"
"2024-08-08T21:35:35.693Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-5.1","175.12","197.63","17.93","SciCam","/SciCam.20240808_213535693.jpg","PilotCam","/PilotCam.20240808_213535693.jpg","BrowCam","/BrowCam.20240808_213535693.jpg","UserSelect","/UserSelect.20240808_213535693.jpg","","","-999.99","7.23","-999.99","-999.99","66b53a272969d9001acb6be5"
"2024-08-08T21:36:05.736Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.5","-5.2","175.84","197.74","17.93","SciCam","/SciCam.20240808_213605736.jpg","PilotCam","/PilotCam.20240808_213605736.jpg","BrowCam","/BrowCam.20240808_213605736.jpg","UserSelect","/UserSelect.20240808_213605736.jpg","","","-999.99","7.20","-999.99","-999.99","66b53a452969d9001acb6be9"
"2024-08-08T21:36:35.782Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.8","-5.3","171.87","197.73","17.93","SciCam","/SciCam.20240808_213635782.jpg","PilotCam","/PilotCam.20240808_213635782.jpg","BrowCam","/BrowCam.20240808_213635782.jpg","UserSelect","/UserSelect.20240808_213635782.jpg","","","-999.99","7.23","-999.99","-999.99","66b53a632969d9001acb6bed"
"2024-08-08T21:36:45.117Z","7.5904265","-0.1434320","FREE_FORM","Close up of growth on shallow profiler platform","guest","","","","","9951033.29","-4085738.01","-0.8","-5.2","175.37","197.74","17.93","SciCam","/SciCam.20240808_213645117.jpg","PilotCam","/PilotCam.20240808_213645117.jpg","BrowCam","/BrowCam.20240808_213645117.jpg","UserSelect","/UserSelect.20240808_213645117.jpg","","","-999.99","7.37","-999.99","-999.99","66b53a6d2969d9001acb6bf1"
"2024-08-08T21:37:05.832Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.0","-5.2","174.80","197.68","17.93","SciCam","/SciCam.20240808_213705832.jpg","PilotCam","/PilotCam.20240808_213705832.jpg","BrowCam","/BrowCam.20240808_213705832.jpg","UserSelect","/UserSelect.20240808_213705832.jpg","","","-999.99","7.25","-999.99","-999.99","66b53a812969d9001acb6bf5"
"2024-08-08T21:37:35.880Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.7","-5.2","176.40","197.74","17.93","SciCam","/SciCam.20240808_213735880.jpg","PilotCam","/PilotCam.20240808_213735880.jpg","BrowCam","/BrowCam.20240808_213735880.jpg","UserSelect","/UserSelect.20240808_213735880.jpg","","","-999.99","7.16","-999.99","-999.99","66b53a9f2969d9001acb6bf9"
"2024-08-08T21:38:05.926Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.6","-5.1","177.46","197.67","17.93","SciCam","/SciCam.20240808_213805926.jpg","PilotCam","/PilotCam.20240808_213805926.jpg","BrowCam","/BrowCam.20240808_213805926.jpg","UserSelect","/UserSelect.20240808_213805926.jpg","","","-999.99","7.26","-999.99","-999.99","66b53abd2969d9001acb6bfd"
"2024-08-08T21:38:35.946Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.0","-4.9","220.68","197.71","17.93","SciCam","/SciCam.20240808_213835946.jpg","PilotCam","/PilotCam.20240808_213835946.jpg","BrowCam","/BrowCam.20240808_213835946.jpg","UserSelect","/UserSelect.20240808_213835946.jpg","","","-999.99","7.12","-999.99","-999.99","66b53adb2969d9001acb6c01"
"2024-08-08T21:39:05.970Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.4","-4.7","291.70","197.81","17.93","SciCam","/SciCam.20240808_213905970.jpg","PilotCam","/PilotCam.20240808_213905970.jpg","BrowCam","/BrowCam.20240808_213905970.jpg","","","","","-999.99","7.12","-999.99","-999.99","66b53af92969d9001acb6c05"
"2024-08-08T21:39:36.016Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.3","345.13","197.77","17.93","SciCam","/SciCam.20240808_213936016.jpg","PilotCam","/PilotCam.20240808_213936016.jpg","BrowCam","/BrowCam.20240808_213936016.jpg","","","","","-999.99","7.27","-999.99","-999.99","66b53b182969d9001acb6c09"
"2024-08-08T21:40:06.035Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.2","-4.8","353.46","197.84","17.93","SciCam","/SciCam.20240808_214006035.jpg","PilotCam","/PilotCam.20240808_214006035.jpg","BrowCam","/BrowCam.20240808_214006035.jpg","","","","","-999.99","7.30","-999.99","-999.99","66b53b362969d9001acb6c0d"
"2024-08-08T21:40:23.759Z","7.5904265","-0.1434320","FREE_FORM","Test","guest","","","","","9951033.29","-4085738.01","0.1","-5.0","353.52","197.75","17.93","SciCam","/SciCam.20240808_214023759.jpg","PilotCam","/PilotCam.20240808_214023759.jpg","BrowCam","/BrowCam.20240808_214023759.jpg","","","","","-999.99","7.26","-999.99","-999.99","66b53b472969d9001acb6c11"
"2024-08-08T21:40:36.084Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.8","352.17","197.77","17.93","SciCam","/SciCam.20240808_214036084.jpg","PilotCam","/PilotCam.20240808_214036084.jpg","BrowCam","/BrowCam.20240808_214036084.jpg","UserSelect","/UserSelect.20240808_214036084.jpg","","","-999.99","7.23","-999.99","-999.99","66b53b542969d9001acb6c15"
"2024-08-08T21:41:06.127Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-5.2","353.62","197.80","17.93","SciCam","/SciCam.20240808_214106127.jpg","PilotCam","/PilotCam.20240808_214106127.jpg","BrowCam","/BrowCam.20240808_214106127.jpg","UserSelect","/UserSelect.20240808_214106127.jpg","","","-999.99","7.45","-999.99","-999.99","66b53b722969d9001acb6c19"
"2024-08-08T21:41:34.334Z","7.5904265","-0.1434320","FREE_FORM","Test","guest","","","","","9951033.29","-4085738.01","-0.6","-5.3","350.46","197.78","17.93","SciCam","/SciCam.20240808_214134334.jpg","PilotCam","/PilotCam.20240808_214134334.jpg","BrowCam","/BrowCam.20240808_214134334.jpg","UserSelect","/UserSelect.20240808_214134334.jpg","","","-999.99","7.33","-999.99","-999.99","66b53b8e2969d9001acb6c1d"
"2024-08-08T21:41:36.173Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-5.0","350.46","197.77","17.93","SciCam","/SciCam.20240808_214136173.jpg","PilotCam","/PilotCam.20240808_214136173.jpg","BrowCam","/BrowCam.20240808_214136173.jpg","UserSelect","/UserSelect.20240808_214136173.jpg","","","-999.99","7.14","-999.99","-999.99","66b53b902969d9001acb6c21"
