Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,17,*0000000000000100,2021-08-03T01:57:11.000Z,60.348,*0000000001000000,59.844,45.83332,-129.75738,9.9450,*0000000000000100,9.9356,*0000000000000100,3.546064,*0000000000000100,3.544985,*0000000000000100,32.3451,32.3426,10.0264,*0000000010000100,6.43087,49.1360,*0000000000000100,-0.2637,106.8135,*0000000000000100,8.069,*0000000000000100,5.7463885819084926,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,19,*0000000000000100,2021-08-03T01:58:57.000Z,39.859,*0000000001000000,39.529,45.83332,-129.75736,13.7952,*0000000000000100,13.7111,*0000000000000100,3.888616,*0000000000000100,3.881640,*0000000000000100,32.3267,32.3329,9.4320,*0000000000000100,5.92950,47.2908,*0000000000000100,-0.2626,106.7836,*0000000000000100,8.104,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,21,*0000000000000100,2021-08-03T02:00:41.000Z,20.099,*0000000001000000,19.933,45.83331,-129.75738,16.7519,*0000000000000100,16.7418,*0000000000000100,4.165488,*0000000000000100,4.164634,*0000000000000100,32.3774,32.3782,8.6754,*0000000000000100,5.58878,46.0089,*0000000000000100,-0.2628,106.7906,*0000000000000100,8.096,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,22,*0000000000000100,2021-08-03T02:01:10.000Z,20.227,*0000000001000000,20.060,45.83332,-129.75738,16.7424,*0000000000000100,16.7407,*0000000000000100,4.164691,*0000000000000100,4.164563,*0000000000000100,32.3782,32.3784,8.6808,*0000000010000100,5.58980,45.9127,*0000000000000100,-0.2623,106.7761,*0000000000000100,8.101,*0000000000000100,6.050168883001225,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,23,*0000000000000100,2021-08-03T02:02:53.000Z,9.862,*0000000001000000,9.781,45.83332,-129.75736,18.2548,*0000000000000100,18.2556,*0000000000000100,4.304846,*0000000000000100,4.304899,*0000000000000100,32.3716,32.3714,8.3588,*0000000000000100,5.43018,45.7818,*0000000000000100,-0.2613,106.7496,*0000000000000100,8.107,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m NW,"RS03AXPS,RS03AXPD",45.833333333333336,-129.75733333333332,2021-08-03T01:25:44.000Z,CTD-001,*0000000000000100,2644,TN393_CTD-001,*0000000000000100,24,*0000000000000100,2021-08-03T02:03:11.000Z,9.849,*0000000001000000,9.768,45.83332,-129.75738,18.2570,*0000000000000100,18.2582,*0000000000000100,4.305055,*0000000000000100,4.305145,*0000000000000100,32.3717,32.3715,8.3606,*0000000010000100,5.42996,45.7370,*0000000000000100,-0.2612,106.7477,*0000000000000100,8.107,*0000000000000100,4.881676553218756,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m E,"RS03AXPS,RS03AXPD",45.8305,-129.7465,2021-08-04T12:32:59.000Z,CTD-002,*0000000000000101,2644,TN393_CTD-002,*0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m E,"RS03AXPS,RS03AXPD",45.830333333333336,-129.7465,2021-08-04T13:48:19.000Z,CTD-003,*0000000000000100,2644,TN393_CTD-003,*0000000000000100,1,*0000000000000100,2021-08-04T13:58:21.000Z,222.049,*0000000001000000,220.111,45.83038,-129.74650,6.7895,*0000000000000100,6.7918,*0000000000000100,3.412036,*0000000000000100,3.411890,*0000000000000100,33.8174,33.8136,8.0128,*0000000010000100,6.83680,44.8248,*0000000000000100,-0.2773,107.1793,*0000000000000100,7.787,*0000000000000100,4.048772860724582,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m E,"RS03AXPS,RS03AXPD",45.830333333333336,-129.7465,2021-08-04T13:48:19.000Z,CTD-003,*0000000000000100,2644,TN393_CTD-003,*0000000000000100,5,*0000000000000100,2021-08-04T14:00:30.000Z,181.656,*0000000001000000,180.089,45.83038,-129.74648,7.0403,*0000000000000100,7.0425,*0000000000000100,3.417690,*0000000000000100,3.417575,*0000000000000100,33.6533,33.6499,8.3628,*0000000010000100,6.80485,44.8592,*0000000000000100,-0.2743,107.0988,*0000000000000100,7.811,*0000000000000100,3.693074215625845,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN393,Axial Base Shallow Profiler - 500 m E,"RS03AXPS,RS03AXPD",45.830333333333336,-129.7465,2021-08-04T13:48:19.000Z,CTD-003,*0000000000000100,2644,TN393_CTD-003,*0000000000000100,6,*0000000000000100,2021-08-04T14:00:37.000Z,181.310,*0000000001000000,179.745,45.83038,-129.74648,7.0422,*0000000000000100,7.0446,*0000000000000100,3.417672,*0000000000000100,3.417541,*0000000000000100,33.6514,33.6477,8.3645,*0000000010000100,6.80464,44.8399,*0000000000000100,-0.2743,107.0988,*0000000000000100,7.810,*0000000000000100,3.854153934970774,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
