"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.filename","event_option.milestone","event_option.nav","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64e498c295482d0019b1e21b","2023-08-22T11:15:14.837Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111514837.jpg",,"/BrowCam.20230822_111514837.jpg",,"/UserSelect.20230822_111514837.jpg",,"/SciCam.20230822_111514837.jpg","meters","0.00","meters","0.42","deg","176.56","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.0","deg","-1.4","degC","10.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e498e095482d0019b1e21f","2023-08-22T11:15:44.884Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111544884.jpg",,"/BrowCam.20230822_111544884.jpg",,"/UserSelect.20230822_111544884.jpg",,"/SciCam.20230822_111544884.jpg","meters","0.00","meters","0.43","deg","176.85","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.4","deg","-2.0","degC","10.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64e498fe95482d0019b1e223","2023-08-22T11:16:14.930Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111614930.jpg",,"/BrowCam.20230822_111614930.jpg",,"/UserSelect.20230822_111614930.jpg",,"/SciCam.20230822_111614930.jpg","meters","0.00","meters","0.44","deg","176.62","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-2.3","degC","10.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4991c95482d0019b1e227","2023-08-22T11:16:44.975Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111644975.jpg",,"/BrowCam.20230822_111644975.jpg",,"/UserSelect.20230822_111644975.jpg",,"/SciCam.20230822_111644975.jpg","meters","0.00","meters","0.43","deg","174.23","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.3","deg","-2.0","degC","10.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4993a95482d0019b1e22b","2023-08-22T11:17:14.997Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111714997.jpg",,"/BrowCam.20230822_111714997.jpg",,"/UserSelect.20230822_111714997.jpg",,"/SciCam.20230822_111714997.jpg","meters","0.00","meters","0.43","deg","174.23","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-2.2","degC","10.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4995995482d0019b1e22f","2023-08-22T11:17:45.038Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111745038.jpg",,"/BrowCam.20230822_111745038.jpg",,"/UserSelect.20230822_111745038.jpg",,"/SciCam.20230822_111745038.jpg","meters","0.00","meters","0.41","deg","175.79","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.9","deg","-1.4","degC","10.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4997795482d0019b1e233","2023-08-22T11:18:15.065Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111815065.jpg",,"/BrowCam.20230822_111815065.jpg",,"/UserSelect.20230822_111815065.jpg",,"/SciCam.20230822_111815065.jpg","meters","0.00","meters","0.44","deg","174.54","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.0","deg","-2.5","degC","10.81","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4999595482d0019b1e237","2023-08-22T11:18:45.108Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111845108.jpg",,"/BrowCam.20230822_111845108.jpg",,"/UserSelect.20230822_111845108.jpg",,"/SciCam.20230822_111845108.jpg","meters","0.00","meters","0.42","deg","174.53","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-2.1","degC","10.75","degC","-999.99","degC","-999.99","degC","-999.99"
"64e499b395482d0019b1e23b","2023-08-22T11:19:15.168Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111915168.jpg",,"/BrowCam.20230822_111915168.jpg",,"/UserSelect.20230822_111915168.jpg",,"/SciCam.20230822_111915168.jpg","meters","0.00","meters","0.42","deg","174.59","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.3","deg","-1.8","degC","10.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e499d195482d0019b1e23f","2023-08-22T11:19:45.213Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_111945213.jpg",,"/BrowCam.20230822_111945213.jpg",,"/UserSelect.20230822_111945213.jpg",,"/SciCam.20230822_111945213.jpg","meters","0.00","meters","0.43","deg","175.04","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.3","deg","-1.8","degC","10.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64e499ef95482d0019b1e243","2023-08-22T11:20:15.273Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112015273.jpg",,"/BrowCam.20230822_112015273.jpg",,"/UserSelect.20230822_112015273.jpg",,"/SciCam.20230822_112015273.jpg","meters","0.00","meters","0.43","deg","175.08","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.6","deg","-1.2","degC","10.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49a0d95482d0019b1e247","2023-08-22T11:20:45.314Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112045314.jpg",,"/BrowCam.20230822_112045314.jpg",,"/UserSelect.20230822_112045314.jpg",,"/SciCam.20230822_112045314.jpg","meters","0.00","meters","0.43","deg","175.38","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.5","deg","-2.0","degC","10.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49a2b95482d0019b1e24b","2023-08-22T11:21:15.335Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112115335.jpg",,"/BrowCam.20230822_112115335.jpg",,"/UserSelect.20230822_112115335.jpg",,"/SciCam.20230822_112115335.jpg","meters","0.00","meters","0.44","deg","174.44","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-1.4","degC","10.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49a4995482d0019b1e24f","2023-08-22T11:21:45.400Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112145400.jpg",,"/BrowCam.20230822_112145400.jpg",,"/UserSelect.20230822_112145400.jpg",,"/SciCam.20230822_112145400.jpg","meters","0.00","meters","0.45","deg","174.83","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.9","deg","-2.4","degC","10.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49a6795482d0019b1e253","2023-08-22T11:22:15.449Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112215449.jpg",,"/BrowCam.20230822_112215449.jpg",,"/UserSelect.20230822_112215449.jpg",,"/SciCam.20230822_112215449.jpg","meters","0.00","meters","0.44","deg","175.11","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.5","deg","-1.4","degC","10.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49a8595482d0019b1e257","2023-08-22T11:22:45.502Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112245502.jpg",,"/BrowCam.20230822_112245502.jpg",,"/UserSelect.20230822_112245502.jpg",,"/SciCam.20230822_112245502.jpg","meters","0.00","meters","0.44","deg","174.80","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.3","deg","-1.6","degC","10.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49aa395482d0019b1e25b","2023-08-22T11:23:15.523Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112315523.jpg",,"/BrowCam.20230822_112315523.jpg",,"/UserSelect.20230822_112315523.jpg",,"/SciCam.20230822_112315523.jpg","meters","0.00","meters","0.46","deg","174.47","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.0","deg","-2.1","degC","10.81","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49ac195482d0019b1e25f","2023-08-22T11:23:45.565Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112345565.jpg",,"/BrowCam.20230822_112345565.jpg",,"/UserSelect.20230822_112345565.jpg",,"/SciCam.20230822_112345565.jpg","meters","0.00","meters","0.44","deg","174.20","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-1.3","degC","10.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49adf95482d0019b1e263","2023-08-22T11:24:15.607Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112415607.jpg",,"/BrowCam.20230822_112415607.jpg",,"/UserSelect.20230822_112415607.jpg",,"/SciCam.20230822_112415607.jpg","meters","0.00","meters","0.45","deg","175.22","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-1.6","degC","10.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49afd95482d0019b1e267","2023-08-22T11:24:45.648Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112445648.jpg",,"/BrowCam.20230822_112445648.jpg",,"/UserSelect.20230822_112445648.jpg",,"/SciCam.20230822_112445648.jpg","meters","0.00","meters","0.45","deg","175.31","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-1.4","degC","10.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49b1b95482d0019b1e26b","2023-08-22T11:25:15.692Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112515692.jpg",,"/BrowCam.20230822_112515692.jpg",,"/UserSelect.20230822_112515692.jpg",,"/SciCam.20230822_112515692.jpg","meters","0.00","meters","0.46","deg","174.79","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-1.2","degC","10.81","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49b3995482d0019b1e26f","2023-08-22T11:25:45.737Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112545737.jpg",,"/BrowCam.20230822_112545737.jpg",,"/UserSelect.20230822_112545737.jpg",,"/SciCam.20230822_112545737.jpg","meters","0.00","meters","0.44","deg","175.11","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-1.1","degC","10.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49b5795482d0019b1e273","2023-08-22T11:26:15.758Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112615758.jpg",,"/BrowCam.20230822_112615758.jpg",,"/UserSelect.20230822_112615758.jpg",,"/SciCam.20230822_112615758.jpg","meters","0.00","meters","0.44","deg","175.36","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.0","deg","-1.8","degC","10.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49b7595482d0019b1e277","2023-08-22T11:26:45.803Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112645803.jpg",,"/BrowCam.20230822_112645803.jpg",,"/UserSelect.20230822_112645803.jpg",,"/SciCam.20230822_112645803.jpg","meters","0.00","meters","0.44","deg","175.60","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.3","deg","-2.3","degC","10.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49b9395482d0019b1e27b","2023-08-22T11:27:15.819Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112715819.jpg",,"/BrowCam.20230822_112715819.jpg",,"/UserSelect.20230822_112715819.jpg",,"/SciCam.20230822_112715819.jpg","meters","0.00","meters","0.44","deg","175.54","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.4","deg","-2.0","degC","10.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49bb195482d0019b1e27f","2023-08-22T11:27:45.864Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112745864.jpg",,"/BrowCam.20230822_112745864.jpg",,"/UserSelect.20230822_112745864.jpg",,"/SciCam.20230822_112745864.jpg","meters","0.00","meters","0.43","deg","175.46","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.5","deg","-1.7","degC","10.83","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49bcf95482d0019b1e283","2023-08-22T11:28:15.908Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112815908.jpg",,"/BrowCam.20230822_112815908.jpg",,"/UserSelect.20230822_112815908.jpg",,"/SciCam.20230822_112815908.jpg","meters","0.00","meters","0.43","deg","175.69","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.3","deg","-2.0","degC","10.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49bed95482d0019b1e287","2023-08-22T11:28:45.953Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112845953.jpg",,"/BrowCam.20230822_112845953.jpg",,"/UserSelect.20230822_112845953.jpg",,"/SciCam.20230822_112845953.jpg","meters","0.00","meters","0.44","deg","175.14","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-2.2","degC","10.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49c0b95482d0019b1e28b","2023-08-22T11:29:15.979Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112915979.jpg",,"/BrowCam.20230822_112915979.jpg",,"/UserSelect.20230822_112915979.jpg",,"/SciCam.20230822_112915979.jpg","meters","0.00","meters","0.44","deg","175.16","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.1","deg","-2.2","degC","10.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49c2a95482d0019b1e28f","2023-08-22T11:29:46.016Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_112946016.jpg",,"/BrowCam.20230822_112946016.jpg",,"/UserSelect.20230822_112946016.jpg",,"/SciCam.20230822_112946016.jpg","meters","0.00","meters","0.44","deg","175.27","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.5","deg","-1.9","degC","10.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49c4895482d0019b1e293","2023-08-22T11:30:16.033Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113016033.jpg",,"/BrowCam.20230822_113016033.jpg",,"/UserSelect.20230822_113016033.jpg",,"/SciCam.20230822_113016033.jpg","meters","0.00","meters","0.45","deg","175.26","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.8","deg","-1.1","degC","10.86","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49c6695482d0019b1e297","2023-08-22T11:30:46.060Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113046060.jpg",,"/BrowCam.20230822_113046060.jpg",,"/UserSelect.20230822_113046060.jpg",,"/SciCam.20230822_113046060.jpg","meters","0.00","meters","0.43","deg","175.50","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.1","deg","-2.0","degC","10.88","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49c8495482d0019b1e29b","2023-08-22T11:31:16.105Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113116105.jpg",,"/BrowCam.20230822_113116105.jpg",,"/UserSelect.20230822_113116105.jpg",,"/SciCam.20230822_113116105.jpg","meters","0.00","meters","0.44","deg","175.10","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.5","deg","-1.5","degC","10.84","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49ca295482d0019b1e29f","2023-08-22T11:31:46.142Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113146142.jpg",,"/BrowCam.20230822_113146142.jpg",,"/UserSelect.20230822_113146142.jpg",,"/SciCam.20230822_113146142.jpg","meters","0.00","meters","0.44","deg","175.66","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-1.5","degC","10.86","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49cc095482d0019b1e2a3","2023-08-22T11:32:16.197Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113216197.jpg",,"/BrowCam.20230822_113216197.jpg",,"/UserSelect.20230822_113216197.jpg",,"/SciCam.20230822_113216197.jpg","meters","0.00","meters","0.45","deg","175.52","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.0","deg","-1.9","degC","10.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49cde95482d0019b1e2a7","2023-08-22T11:32:46.266Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113246266.jpg",,"/BrowCam.20230822_113246266.jpg",,"/UserSelect.20230822_113246266.jpg",,"/SciCam.20230822_113246266.jpg","meters","0.00","meters","0.46","deg","174.99","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.9","deg","-2.6","degC","10.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49cfc95482d0019b1e2ab","2023-08-22T11:33:16.330Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113316330.jpg",,"/BrowCam.20230822_113316330.jpg",,"/UserSelect.20230822_113316330.jpg",,"/SciCam.20230822_113316330.jpg","meters","0.00","meters","0.45","deg","175.77","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.3","deg","-1.9","degC","10.90","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49d1a95482d0019b1e2af","2023-08-22T11:33:46.374Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113346374.jpg",,"/BrowCam.20230822_113346374.jpg",,"/UserSelect.20230822_113346374.jpg",,"/SciCam.20230822_113346374.jpg","meters","0.00","meters","0.44","deg","175.04","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-2.0","degC","10.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49d3895482d0019b1e2b3","2023-08-22T11:34:16.429Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113416429.jpg",,"/BrowCam.20230822_113416429.jpg",,"/UserSelect.20230822_113416429.jpg",,"/SciCam.20230822_113416429.jpg","meters","0.00","meters","0.44","deg","176.52","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-1.5","degC","10.90","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49d5695482d0019b1e2b7","2023-08-22T11:34:46.472Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113446472.jpg",,"/BrowCam.20230822_113446472.jpg",,"/UserSelect.20230822_113446472.jpg",,"/SciCam.20230822_113446472.jpg","meters","0.00","meters","0.45","deg","176.99","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.2","deg","-1.8","degC","10.93","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49d7495482d0019b1e2bb","2023-08-22T11:35:16.519Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113516519.jpg",,"/BrowCam.20230822_113516519.jpg",,"/UserSelect.20230822_113516519.jpg",,"/SciCam.20230822_113516519.jpg","meters","0.00","meters","0.45","deg","177.55","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.2","deg","-1.6","degC","10.92","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49d9295482d0019b1e2bf","2023-08-22T11:35:46.565Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113546565.jpg",,"/BrowCam.20230822_113546565.jpg",,"/UserSelect.20230822_113546565.jpg",,"/SciCam.20230822_113546565.jpg","meters","0.00","meters","0.44","deg","176.59","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.0","deg","-1.6","degC","10.89","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49db095482d0019b1e2c3","2023-08-22T11:36:16.604Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113616604.jpg",,"/BrowCam.20230822_113616604.jpg",,"/UserSelect.20230822_113616604.jpg",,"/SciCam.20230822_113616604.jpg","meters","0.00","meters","0.45","deg","176.60","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.5","deg","-2.0","degC","10.91","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49dce95482d0019b1e2c7","2023-08-22T11:36:46.624Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113646624.jpg",,"/BrowCam.20230822_113646624.jpg",,"/UserSelect.20230822_113646624.jpg",,"/SciCam.20230822_113646624.jpg","meters","0.00","meters","0.45","deg","177.26","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","-0.0","deg","-2.1","degC","10.94","degC","-999.99","degC","-999.99","degC","-999.99"
"64e49dec95482d0019b1e2cb","2023-08-22T11:37:16.668Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_113716668.jpg",,"/BrowCam.20230822_113716668.jpg",,"/UserSelect.20230822_113716668.jpg",,"/SciCam.20230822_113716668.jpg","meters","0.00","meters","0.44","deg","177.64","ddeg","44.6336784","meters","0.00","meters","0.00","ddeg","-124.3080789","deg","0.7","deg","-2.2","degC","10.92","degC","-999.99","degC","-999.99","degC","-999.99"
