"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.formation","event_option.milestone","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64f793516ce66f001a254cd1","2023-09-05T20:45:05.397Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204505397.jpg",,"/BrowCam.20230905_204505397.jpg",,"/UserSelect.20230905_204505397.jpg",,"/SciCam.20230905_204505397.jpg","meters","0.00","meters","0.50","deg","20.66","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","0.1","degC","20.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7936f6ce66f001a254cd5","2023-09-05T20:45:35.465Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204535465.jpg",,"/BrowCam.20230905_204535465.jpg",,"/UserSelect.20230905_204535465.jpg",,"/SciCam.20230905_204535465.jpg","meters","0.00","meters","0.53","deg","20.23","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","0.3","deg","-2.3","degC","20.00","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7938d6ce66f001a254cd9","2023-09-05T20:46:05.508Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204605508.jpg",,"/BrowCam.20230905_204605508.jpg",,"/UserSelect.20230905_204605508.jpg",,"/SciCam.20230905_204605508.jpg","meters","0.00","meters","0.55","deg","21.47","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.0","deg","0.0","degC","19.98","degC","-999.99","degC","-999.99","degC","-999.99"
"64f793ab6ce66f001a254cdd","2023-09-05T20:46:35.578Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204635578.jpg",,"/BrowCam.20230905_204635578.jpg",,"/UserSelect.20230905_204635578.jpg",,"/SciCam.20230905_204635578.jpg","meters","0.00","meters","0.56","deg","22.76","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.6","deg","-0.5","degC","20.02","degC","-999.99","degC","-999.99","degC","-999.99"
"64f793c96ce66f001a254ce1","2023-09-05T20:47:05.633Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204705633.jpg",,"/BrowCam.20230905_204705633.jpg",,"/UserSelect.20230905_204705633.jpg",,"/SciCam.20230905_204705633.jpg","meters","0.00","meters","0.57","deg","25.38","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.8","deg","-0.6","degC","20.03","degC","-999.99","degC","-999.99","degC","-999.99"
"64f793e76ce66f001a254ce5","2023-09-05T20:47:35.652Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204735652.jpg",,"/BrowCam.20230905_204735652.jpg",,"/UserSelect.20230905_204735652.jpg",,"/SciCam.20230905_204735652.jpg","meters","0.00","meters","0.59","deg","30.02","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.5","deg","-0.7","degC","19.97","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794056ce66f001a254ce9","2023-09-05T20:48:05.697Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204805697.jpg",,"/BrowCam.20230905_204805697.jpg",,"/UserSelect.20230905_204805697.jpg",,"/SciCam.20230905_204805697.jpg","meters","0.00","meters","0.61","deg","36.33","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.4","deg","-1.1","degC","19.94","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794236ce66f001a254ced","2023-09-05T20:48:35.723Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204835723.jpg",,"/BrowCam.20230905_204835723.jpg",,"/UserSelect.20230905_204835723.jpg",,"/SciCam.20230905_204835723.jpg","meters","0.00","meters","0.62","deg","42.42","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.5","deg","-1.5","degC","19.93","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794416ce66f001a254cf1","2023-09-05T20:49:05.768Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204905768.jpg",,"/BrowCam.20230905_204905768.jpg",,"/UserSelect.20230905_204905768.jpg",,"/SciCam.20230905_204905768.jpg","meters","0.00","meters","0.61","deg","44.34","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","-0.1","degC","19.91","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7945f6ce66f001a254cf5","2023-09-05T20:49:35.813Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_204935813.jpg",,"/BrowCam.20230905_204935813.jpg",,"/UserSelect.20230905_204935813.jpg",,"/SciCam.20230905_204935813.jpg","meters","0.00","meters","0.62","deg","43.16","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.9","deg","-0.8","degC","19.93","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7947d6ce66f001a254cf9","2023-09-05T20:50:05.858Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205005858.jpg",,"/BrowCam.20230905_205005858.jpg",,"/UserSelect.20230905_205005858.jpg",,"/SciCam.20230905_205005858.jpg","meters","0.00","meters","0.63","deg","42.34","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","-0.9","degC","19.97","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7949b6ce66f001a254cfd","2023-09-05T20:50:35.885Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205035885.jpg",,"/BrowCam.20230905_205035885.jpg",,"/UserSelect.20230905_205035885.jpg",,"/SciCam.20230905_205035885.jpg","meters","0.00","meters","0.63","deg","41.00","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.9","deg","-1.7","degC","19.96","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794b96ce66f001a254d01","2023-09-05T20:51:05.928Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205105928.jpg",,"/BrowCam.20230905_205105928.jpg",,"/UserSelect.20230905_205105928.jpg",,"/SciCam.20230905_205105928.jpg","meters","0.00","meters","0.63","deg","36.57","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","-0.6","degC","19.96","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794d86ce66f001a254d05","2023-09-05T20:51:35.999Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205135999.jpg",,"/BrowCam.20230905_205135999.jpg",,"/UserSelect.20230905_205135999.jpg",,"/SciCam.20230905_205135999.jpg","meters","0.00","meters","0.65","deg","37.37","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.7","deg","-1.3","degC","19.95","degC","-999.99","degC","-999.99","degC","-999.99"
"64f794f66ce66f001a254d09","2023-09-05T20:52:06.061Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205206061.jpg",,"/BrowCam.20230905_205206061.jpg",,"/UserSelect.20230905_205206061.jpg",,"/SciCam.20230905_205206061.jpg","meters","0.00","meters","0.68","deg","41.21","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-2.2","deg","-0.6","degC","19.91","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795146ce66f001a254d0d","2023-09-05T20:52:36.133Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205236133.jpg",,"/BrowCam.20230905_205236133.jpg",,"/UserSelect.20230905_205236133.jpg",,"/SciCam.20230905_205236133.jpg","meters","0.00","meters","0.63","deg","43.36","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.5","deg","-0.2","degC","19.90","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795326ce66f001a254d11","2023-09-05T20:53:06.181Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205306181.jpg",,"/BrowCam.20230905_205306181.jpg",,"/UserSelect.20230905_205306181.jpg",,"/SciCam.20230905_205306181.jpg","meters","0.00","meters","0.65","deg","42.96","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.0","deg","-0.7","degC","19.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795506ce66f001a254d15","2023-09-05T20:53:36.236Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205336236.jpg",,"/BrowCam.20230905_205336236.jpg",,"/UserSelect.20230905_205336236.jpg",,"/SciCam.20230905_205336236.jpg","meters","0.00","meters","0.66","deg","43.22","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.2","deg","-1.3","degC","19.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7956e6ce66f001a254d19","2023-09-05T20:54:06.269Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205406269.jpg",,"/BrowCam.20230905_205406269.jpg",,"/UserSelect.20230905_205406269.jpg",,"/SciCam.20230905_205406269.jpg","meters","0.00","meters","0.66","deg","40.96","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.3","deg","-0.4","degC","19.86","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7956f6ce66f001a254d1d","2023-09-05T20:54:07.214Z","FREE_FORM","guest","J2-1547 predive test1",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205407214.jpg",,"/BrowCam.20230905_205407214.jpg",,"/UserSelect.20230905_205407214.jpg",,"/SciCam.20230905_205407214.jpg","meters","0.00","meters","0.67","deg","40.77","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.7","deg","-0.3","degC","19.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7958c6ce66f001a254d21","2023-09-05T20:54:36.339Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205436339.jpg",,"/BrowCam.20230905_205436339.jpg",,"/UserSelect.20230905_205436339.jpg",,"/SciCam.20230905_205436339.jpg","meters","0.00","meters","0.69","deg","40.35","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.0","deg","-0.5","degC","19.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795aa6ce66f001a254d25","2023-09-05T20:55:06.399Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205506399.jpg",,"/BrowCam.20230905_205506399.jpg",,"/UserSelect.20230905_205506399.jpg",,"/SciCam.20230905_205506399.jpg","meters","0.00","meters","0.65","deg","40.30","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.4","deg","-0.7","degC","19.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795c86ce66f001a254d29","2023-09-05T20:55:36.443Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205536443.jpg",,"/BrowCam.20230905_205536443.jpg",,"/UserSelect.20230905_205536443.jpg",,"/SciCam.20230905_205536443.jpg","meters","0.00","meters","0.65","deg","40.48","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","0.4","degC","19.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64f795e66ce66f001a254d2d","2023-09-05T20:56:06.481Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205606481.jpg",,"/BrowCam.20230905_205606481.jpg",,"/UserSelect.20230905_205606481.jpg",,"/SciCam.20230905_205606481.jpg","meters","0.00","meters","0.67","deg","39.95","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","-0.9","degC","19.81","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796046ce66f001a254d31","2023-09-05T20:56:36.507Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205636507.jpg",,"/BrowCam.20230905_205636507.jpg",,"/UserSelect.20230905_205636507.jpg",,"/SciCam.20230905_205636507.jpg","meters","0.00","meters","0.68","deg","40.17","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.7","deg","-0.8","degC","19.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796226ce66f001a254d35","2023-09-05T20:57:06.552Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205706552.jpg",,"/BrowCam.20230905_205706552.jpg",,"/UserSelect.20230905_205706552.jpg",,"/SciCam.20230905_205706552.jpg","meters","0.00","meters","0.69","deg","39.70","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.9","deg","-1.4","degC","19.83","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796406ce66f001a254d39","2023-09-05T20:57:36.597Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205736597.jpg",,"/BrowCam.20230905_205736597.jpg",,"/UserSelect.20230905_205736597.jpg",,"/SciCam.20230905_205736597.jpg","meters","0.00","meters","0.69","deg","39.24","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.2","deg","1.0","degC","19.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7965e6ce66f001a254d3d","2023-09-05T20:58:06.642Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205806642.jpg",,"/BrowCam.20230905_205806642.jpg",,"/UserSelect.20230905_205806642.jpg",,"/SciCam.20230905_205806642.jpg","meters","0.00","meters","0.68","deg","40.08","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.8","deg","-1.3","degC","19.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7967c6ce66f001a254d41","2023-09-05T20:58:36.681Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205836681.jpg",,"/BrowCam.20230905_205836681.jpg",,"/UserSelect.20230905_205836681.jpg",,"/SciCam.20230905_205836681.jpg","meters","0.00","meters","0.69","deg","40.70","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","-1.1","degC","19.84","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7969a6ce66f001a254d45","2023-09-05T20:59:06.702Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205906702.jpg",,"/BrowCam.20230905_205906702.jpg",,"/UserSelect.20230905_205906702.jpg",,"/SciCam.20230905_205906702.jpg","meters","0.00","meters","0.70","deg","38.50","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.3","deg","0.6","degC","19.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796b86ce66f001a254d49","2023-09-05T20:59:36.747Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_205936747.jpg",,"/BrowCam.20230905_205936747.jpg",,"/UserSelect.20230905_205936747.jpg",,"/SciCam.20230905_205936747.jpg","meters","0.00","meters","0.67","deg","38.02","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.7","deg","-1.0","degC","19.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796d66ce66f001a254d4d","2023-09-05T21:00:06.768Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210006768.jpg",,"/BrowCam.20230905_210006768.jpg",,"/UserSelect.20230905_210006768.jpg",,"/SciCam.20230905_210006768.jpg","meters","0.00","meters","0.69","deg","35.94","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.5","deg","-0.7","degC","19.81","degC","-999.99","degC","-999.99","degC","-999.99"
"64f796f46ce66f001a254d51","2023-09-05T21:00:36.811Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210036811.jpg",,"/BrowCam.20230905_210036811.jpg",,"/UserSelect.20230905_210036811.jpg",,"/SciCam.20230905_210036811.jpg","meters","0.00","meters","0.67","deg","35.89","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.0","deg","-1.2","degC","19.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64f797126ce66f001a254d55","2023-09-05T21:01:06.844Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210106844.jpg",,"/BrowCam.20230905_210106844.jpg",,"/UserSelect.20230905_210106844.jpg",,"/SciCam.20230905_210106844.jpg","meters","0.00","meters","0.70","deg","35.64","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.4","deg","-0.5","degC","19.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64f797306ce66f001a254d59","2023-09-05T21:01:36.861Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210136861.jpg",,"/BrowCam.20230905_210136861.jpg",,"/UserSelect.20230905_210136861.jpg",,"/SciCam.20230905_210136861.jpg","meters","0.00","meters","0.71","deg","34.88","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","0.2","deg","-1.7","degC","19.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7974e6ce66f001a254d5d","2023-09-05T21:02:06.906Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210206906.jpg",,"/BrowCam.20230905_210206906.jpg",,"/UserSelect.20230905_210206906.jpg",,"/SciCam.20230905_210206906.jpg","meters","0.00","meters","0.71","deg","35.89","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.7","deg","-0.4","degC","19.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7976c6ce66f001a254d61","2023-09-05T21:02:36.944Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210236944.jpg",,"/BrowCam.20230905_210236944.jpg",,"/UserSelect.20230905_210236944.jpg",,"/SciCam.20230905_210236944.jpg","meters","0.00","meters","0.69","deg","35.05","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.1","deg","0.1","degC","19.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7978a6ce66f001a254d65","2023-09-05T21:03:06.990Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210306990.jpg",,"/BrowCam.20230905_210306990.jpg",,"/UserSelect.20230905_210306990.jpg",,"/SciCam.20230905_210306990.jpg","meters","0.00","meters","0.71","deg","35.74","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.8","deg","0.9","degC","19.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64f797a96ce66f001a254d69","2023-09-05T21:03:37.037Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210337037.jpg",,"/BrowCam.20230905_210337037.jpg",,"/UserSelect.20230905_210337037.jpg",,"/SciCam.20230905_210337037.jpg","meters","0.00","meters","0.71","deg","35.75","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.5","deg","-0.7","degC","19.75","degC","-999.99","degC","-999.99","degC","-999.99"
"64f797c76ce66f001a254d6d","2023-09-05T21:04:07.086Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210407086.jpg",,"/BrowCam.20230905_210407086.jpg",,"/UserSelect.20230905_210407086.jpg",,"/SciCam.20230905_210407086.jpg","meters","0.00","meters","0.72","deg","35.97","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.1","deg","-0.8","degC","19.74","degC","-999.99","degC","-999.99","degC","-999.99"
"64f797e56ce66f001a254d71","2023-09-05T21:04:37.102Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210437102.jpg",,"/BrowCam.20230905_210437102.jpg",,"/UserSelect.20230905_210437102.jpg",,"/SciCam.20230905_210437102.jpg","meters","0.00","meters","0.72","deg","35.45","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-1.5","deg","0.2","degC","19.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64f798036ce66f001a254d79","2023-09-05T21:05:07.143Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210507143.jpg",,"/BrowCam.20230905_210507143.jpg",,"/UserSelect.20230905_210507143.jpg",,"/SciCam.20230905_210507143.jpg","meters","0.00","meters","0.71","deg","44.36","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.9","deg","-0.2","degC","19.72","degC","-999.99","degC","-999.99","degC","-999.99"
"64f798196ce66f001a254d7d","2023-09-05T21:05:29.609Z","VEHICLE","guest","",,,,,"Jason off deck",,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_210529609.jpg",,"/BrowCam.20230905_210529609.jpg",,"/UserSelect.20230905_210529609.jpg",,"/SciCam.20230905_210529609.jpg","meters","0.00","meters","0.73","deg","44.45","ddeg","-8.5309835","meters","9770065.83","meters","-6051801.95","ddeg","-4.0926308","deg","-0.4","deg","-0.7","degC","19.78","degC","-999.99","degC","-999.99","degC","-999.99"
