"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.cabled_plug","event_option.event_comment","event_option.filename","event_option.location","event_option.milestone","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64de9f7895482d0019b18196","2023-08-17T22:30:16.004Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223016004.jpg",,"/BrowCam.20230817_223016004.jpg",,"/UserSelect.20230817_223016004.jpg",,"/SciCam.20230817_223016004.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64de9f9695482d0019b18199","2023-08-17T22:30:46.022Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223046022.jpg",,"/BrowCam.20230817_223046022.jpg",,"/UserSelect.20230817_223046022.jpg",,"/SciCam.20230817_223046022.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64de9fb495482d0019b1819c","2023-08-17T22:31:16.074Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223116074.jpg",,"/BrowCam.20230817_223116074.jpg",,"/UserSelect.20230817_223116074.jpg",,"/SciCam.20230817_223116074.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64de9fd295482d0019b1819f","2023-08-17T22:31:46.144Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223146144.jpg",,"/BrowCam.20230817_223146144.jpg",,"/UserSelect.20230817_223146144.jpg",,"/SciCam.20230817_223146144.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64de9ff095482d0019b181a2","2023-08-17T22:32:16.187Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223216187.jpg",,"/BrowCam.20230817_223216187.jpg",,"/UserSelect.20230817_223216187.jpg",,"/SciCam.20230817_223216187.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea00e95482d0019b181a5","2023-08-17T22:32:46.255Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223246255.jpg",,"/BrowCam.20230817_223246255.jpg",,"/UserSelect.20230817_223246255.jpg",,"/SciCam.20230817_223246255.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea02c95482d0019b181a8","2023-08-17T22:33:16.300Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223316300.jpg",,"/BrowCam.20230817_223316300.jpg",,"/UserSelect.20230817_223316300.jpg",,"/SciCam.20230817_223316300.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea04a95482d0019b181ab","2023-08-17T22:33:46.341Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223346341.jpg",,"/BrowCam.20230817_223346341.jpg",,"/UserSelect.20230817_223346341.jpg",,"/SciCam.20230817_223346341.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea06895482d0019b181ae","2023-08-17T22:34:16.359Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223416359.jpg",,"/BrowCam.20230817_223416359.jpg",,"/UserSelect.20230817_223416359.jpg",,"/SciCam.20230817_223416359.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea08695482d0019b181b1","2023-08-17T22:34:46.404Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223446404.jpg",,"/BrowCam.20230817_223446404.jpg",,"/UserSelect.20230817_223446404.jpg",,"/SciCam.20230817_223446404.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea0a495482d0019b181b4","2023-08-17T22:35:16.419Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223516419.jpg",,"/BrowCam.20230817_223516419.jpg",,"/UserSelect.20230817_223516419.jpg",,"/SciCam.20230817_223516419.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea0c295482d0019b181b7","2023-08-17T22:35:46.466Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223546466.jpg",,"/BrowCam.20230817_223546466.jpg",,"/UserSelect.20230817_223546466.jpg",,"/SciCam.20230817_223546466.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea0e095482d0019b181ba","2023-08-17T22:36:16.514Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223616514.jpg",,"/BrowCam.20230817_223616514.jpg",,"/UserSelect.20230817_223616514.jpg",,"/SciCam.20230817_223616514.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea0fe95482d0019b181bd","2023-08-17T22:36:46.557Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223646557.jpg",,"/BrowCam.20230817_223646557.jpg",,"/UserSelect.20230817_223646557.jpg",,"/SciCam.20230817_223646557.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea11c95482d0019b181c0","2023-08-17T22:37:16.612Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223716612.jpg",,"/BrowCam.20230817_223716612.jpg",,"/UserSelect.20230817_223716612.jpg",,"/SciCam.20230817_223716612.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea13a95482d0019b181c3","2023-08-17T22:37:46.657Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223746657.jpg",,"/BrowCam.20230817_223746657.jpg",,"/UserSelect.20230817_223746657.jpg",,"/SciCam.20230817_223746657.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea15895482d0019b181c6","2023-08-17T22:38:16.700Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223816700.jpg",,"/BrowCam.20230817_223816700.jpg",,"/UserSelect.20230817_223816700.jpg",,"/SciCam.20230817_223816700.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea17695482d0019b181c9","2023-08-17T22:38:46.737Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223846737.jpg",,"/BrowCam.20230817_223846737.jpg",,"/UserSelect.20230817_223846737.jpg",,"/SciCam.20230817_223846737.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea19495482d0019b181cc","2023-08-17T22:39:16.783Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223916783.jpg",,"/BrowCam.20230817_223916783.jpg",,"/UserSelect.20230817_223916783.jpg",,"/SciCam.20230817_223916783.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea1b295482d0019b181cf","2023-08-17T22:39:46.829Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_223946829.jpg",,"/BrowCam.20230817_223946829.jpg",,"/UserSelect.20230817_223946829.jpg",,"/SciCam.20230817_223946829.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea1d095482d0019b181d2","2023-08-17T22:40:16.848Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224016848.jpg",,"/BrowCam.20230817_224016848.jpg",,"/UserSelect.20230817_224016848.jpg",,"/SciCam.20230817_224016848.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea1ee95482d0019b181d5","2023-08-17T22:40:46.893Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224046893.jpg",,"/BrowCam.20230817_224046893.jpg",,"/UserSelect.20230817_224046893.jpg",,"/SciCam.20230817_224046893.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea20c95482d0019b181d8","2023-08-17T22:41:16.934Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224116934.jpg",,"/BrowCam.20230817_224116934.jpg",,"/UserSelect.20230817_224116934.jpg",,"/SciCam.20230817_224116934.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea22a95482d0019b181db","2023-08-17T22:41:46.951Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224146951.jpg",,"/BrowCam.20230817_224146951.jpg",,"/UserSelect.20230817_224146951.jpg",,"/SciCam.20230817_224146951.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea24895482d0019b181de","2023-08-17T22:42:16.970Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224216970.jpg",,"/BrowCam.20230817_224216970.jpg",,"/UserSelect.20230817_224216970.jpg",,"/SciCam.20230817_224216970.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea26795482d0019b181e1","2023-08-17T22:42:47.013Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224247013.jpg",,"/BrowCam.20230817_224247013.jpg",,"/UserSelect.20230817_224247013.jpg",,"/SciCam.20230817_224247013.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea28595482d0019b181e4","2023-08-17T22:43:17.069Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224317069.jpg",,"/BrowCam.20230817_224317069.jpg",,"/UserSelect.20230817_224317069.jpg",,"/SciCam.20230817_224317069.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2a395482d0019b181e7","2023-08-17T22:43:47.117Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224347117.jpg",,"/BrowCam.20230817_224347117.jpg",,"/UserSelect.20230817_224347117.jpg",,"/SciCam.20230817_224347117.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2be95482d0019b181ea","2023-08-17T22:44:14.816Z","WATCH_CHANGE","guest","",,,,,,,"Dax  ",,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224414816.jpg",,"/BrowCam.20230817_224414816.jpg",,"/UserSelect.20230817_224414816.jpg",,"/SciCam.20230817_224414816.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2c195482d0019b181ed","2023-08-17T22:44:17.160Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224417160.jpg",,"/BrowCam.20230817_224417160.jpg",,"/UserSelect.20230817_224417160.jpg",,"/SciCam.20230817_224417160.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2df95482d0019b181f0","2023-08-17T22:44:47.230Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224447230.jpg",,"/BrowCam.20230817_224447230.jpg",,"/UserSelect.20230817_224447230.jpg",,"/SciCam.20230817_224447230.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2f695482d0019b181f3","2023-08-17T22:45:10.495Z","FREE_FORM","guest","Start log Dive 1523",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224510495.jpg",,"/BrowCam.20230817_224510495.jpg",,"/UserSelect.20230817_224510495.jpg",,"/SciCam.20230817_224510495.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea2fd95482d0019b181f6","2023-08-17T22:45:17.279Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224517279.jpg",,"/BrowCam.20230817_224517279.jpg",,"/UserSelect.20230817_224517279.jpg",,"/SciCam.20230817_224517279.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea30095482d0019b181f9","2023-08-17T22:45:20.985Z","FREE_FORM","guest","Clear to Power Up",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224520985.jpg",,"/BrowCam.20230817_224520985.jpg",,"/UserSelect.20230817_224520985.jpg",,"/SciCam.20230817_224520985.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea31b95482d0019b181fc","2023-08-17T22:45:47.324Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224547324.jpg",,"/BrowCam.20230817_224547324.jpg",,"/UserSelect.20230817_224547324.jpg",,"/SciCam.20230817_224547324.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea33995482d0019b181ff","2023-08-17T22:46:17.394Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224617394.jpg",,"/BrowCam.20230817_224617394.jpg",,"/UserSelect.20230817_224617394.jpg",,"/SciCam.20230817_224617394.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea35795482d0019b18202","2023-08-17T22:46:47.445Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224647445.jpg",,"/BrowCam.20230817_224647445.jpg",,"/UserSelect.20230817_224647445.jpg",,"/SciCam.20230817_224647445.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea37595482d0019b18205","2023-08-17T22:47:17.476Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224717476.jpg",,"/BrowCam.20230817_224717476.jpg",,"/UserSelect.20230817_224717476.jpg",,"/SciCam.20230817_224717476.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea39395482d0019b18208","2023-08-17T22:47:47.496Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224747496.jpg",,"/BrowCam.20230817_224747496.jpg",,"/UserSelect.20230817_224747496.jpg",,"/SciCam.20230817_224747496.jpg","meters","0.00","meters","0.64","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2",,,,,,,,
"64dea3b195482d0019b1820b","2023-08-17T22:48:17.516Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224817516.jpg",,"/BrowCam.20230817_224817516.jpg",,"/UserSelect.20230817_224817516.jpg",,"/SciCam.20230817_224817516.jpg","meters","0.00","meters","0.45","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2","degC","18.48","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea3cf95482d0019b1820f","2023-08-17T22:48:47.561Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224847561.jpg",,"/BrowCam.20230817_224847561.jpg",,"/UserSelect.20230817_224847561.jpg",,"/SciCam.20230817_224847561.jpg","meters","0.00","meters","0.41","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2","degC","18.49","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea3ed95482d0019b18213","2023-08-17T22:49:17.606Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224917606.jpg",,"/BrowCam.20230817_224917606.jpg",,"/UserSelect.20230817_224917606.jpg",,"/SciCam.20230817_224917606.jpg","meters","0.00","meters","0.32","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","0.2","degC","18.50","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea40b95482d0019b18217","2023-08-17T22:49:47.623Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_224947623.jpg",,"/BrowCam.20230817_224947623.jpg",,"/UserSelect.20230817_224947623.jpg",,"/SciCam.20230817_224947623.jpg","meters","0.00","meters","0.35","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.7","deg","0.0","degC","18.48","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea42995482d0019b1821b","2023-08-17T22:50:17.667Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_225017667.jpg",,"/BrowCam.20230817_225017667.jpg",,"/UserSelect.20230817_225017667.jpg",,"/SciCam.20230817_225017667.jpg","meters","0.00","meters","0.40","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-1.0","deg","-1.6","degC","18.54","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea44795482d0019b1821f","2023-08-17T22:50:47.685Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_225047685.jpg",,"/BrowCam.20230817_225047685.jpg",,"/UserSelect.20230817_225047685.jpg",,"/SciCam.20230817_225047685.jpg","meters","0.00","meters","0.38","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","0.4","deg","-1.5","degC","18.48","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea46595482d0019b18223","2023-08-17T22:51:17.738Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_225117738.jpg",,"/BrowCam.20230817_225117738.jpg",,"/UserSelect.20230817_225117738.jpg",,"/SciCam.20230817_225117738.jpg","meters","0.00","meters","0.44","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.7","deg","-0.1","degC","18.48","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea47e95482d0019b18227","2023-08-17T22:51:42.439Z","FREE_FORM","guest","launch checklist",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_225142439.jpg",,"/BrowCam.20230817_225142439.jpg",,"/UserSelect.20230817_225142439.jpg",,"/SciCam.20230817_225142439.jpg","meters","0.00","meters","0.46","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","0.1","deg","0.1","degC","18.49","degC","-999.99","degC","-999.99","degC","-999.99"
"64dea48395482d0019b1822b","2023-08-17T22:51:47.783Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230817_225147783.jpg",,"/BrowCam.20230817_225147783.jpg",,"/UserSelect.20230817_225147783.jpg",,"/SciCam.20230817_225147783.jpg","meters","0.00","meters","0.47","deg","44.69","ddeg","44.5018108","meters","-1.08","meters","2.51","ddeg","-125.4085934","deg","-0.8","deg","1.1","degC","18.50","degC","-999.99","degC","-999.99","degC","-999.99"
