"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.filename","event_option.formation","event_option.milestone","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"65019d4b19a182001b1d2cb3","2023-09-13T11:30:19.590Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113019590.jpg",,"/BrowCam.20230913_113019590.jpg",,"/UserSelect.20230913_113019590.jpg",,"/SciCam.20230913_113019590.jpg","meters","0.00","meters","0.39","deg","67.20","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.7","deg","-0.8","degC","17.01","degC","-999.99","degC","-999.99","degC","-999.99"
"65019d6919a182001b1d2cb7","2023-09-13T11:30:49.624Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113049624.jpg",,"/BrowCam.20230913_113049624.jpg",,"/UserSelect.20230913_113049624.jpg",,"/SciCam.20230913_113049624.jpg","meters","0.00","meters","0.39","deg","91.90","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-1.0","deg","-0.9","degC","16.97","degC","-999.99","degC","-999.99","degC","-999.99"
"65019d8719a182001b1d2cbb","2023-09-13T11:31:19.652Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113119652.jpg",,"/BrowCam.20230913_113119652.jpg",,"/UserSelect.20230913_113119652.jpg",,"/SciCam.20230913_113119652.jpg","meters","0.00","meters","0.40","deg","74.52","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-1.3","deg","-1.2","degC","16.92","degC","-999.99","degC","-999.99","degC","-999.99"
"65019da519a182001b1d2cbf","2023-09-13T11:31:49.695Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113149695.jpg",,"/BrowCam.20230913_113149695.jpg",,"/UserSelect.20230913_113149695.jpg",,"/SciCam.20230913_113149695.jpg","meters","0.00","meters","0.39","deg","74.61","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.3","deg","-1.1","degC","16.89","degC","-999.99","degC","-999.99","degC","-999.99"
"65019dc319a182001b1d2cc3","2023-09-13T11:32:19.740Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113219740.jpg",,"/BrowCam.20230913_113219740.jpg",,"/UserSelect.20230913_113219740.jpg",,"/SciCam.20230913_113219740.jpg","meters","0.00","meters","0.46","deg","78.60","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-1.3","deg","-0.7","degC","16.85","degC","-999.99","degC","-999.99","degC","-999.99"
"65019de119a182001b1d2cc7","2023-09-13T11:32:49.785Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113249785.jpg",,"/BrowCam.20230913_113249785.jpg",,"/UserSelect.20230913_113249785.jpg",,"/SciCam.20230913_113249785.jpg","meters","0.00","meters","0.45","deg","77.87","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.4","deg","-0.5","degC","16.88","degC","-999.99","degC","-999.99","degC","-999.99"
"65019dff19a182001b1d2ccb","2023-09-13T11:33:19.833Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113319833.jpg",,"/BrowCam.20230913_113319833.jpg",,"/UserSelect.20230913_113319833.jpg",,"/SciCam.20230913_113319833.jpg","meters","0.00","meters","0.51","deg","76.26","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.6","deg","-1.0","degC","16.82","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e1d19a182001b1d2ccf","2023-09-13T11:33:49.878Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113349878.jpg",,"/BrowCam.20230913_113349878.jpg",,"/UserSelect.20230913_113349878.jpg",,"/SciCam.20230913_113349878.jpg","meters","0.00","meters","0.57","deg","77.20","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-2.0","deg","-0.3","degC","16.84","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e2519a182001b1d2cd3","2023-09-13T11:33:57.842Z","ROV Actions","guest","Handed CTD","(Starboard) Manipulator in use",,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113357842.jpg",,"/BrowCam.20230913_113357842.jpg",,"/UserSelect.20230913_113357842.jpg",,"/SciCam.20230913_113357842.jpg","meters","0.00","meters","0.47","deg","77.26","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","1.0","deg","-0.0","degC","16.83","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e3b19a182001b1d2cd7","2023-09-13T11:34:19.922Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113419922.jpg",,"/BrowCam.20230913_113419922.jpg",,"/UserSelect.20230913_113419922.jpg",,"/SciCam.20230913_113419922.jpg","meters","0.00","meters","0.51","deg","77.27","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","1.0","deg","-0.1","degC","16.80","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e5919a182001b1d2cdb","2023-09-13T11:34:49.941Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113449941.jpg",,"/BrowCam.20230913_113449941.jpg",,"/UserSelect.20230913_113449941.jpg",,"/SciCam.20230913_113449941.jpg","meters","0.00","meters","0.60","deg","78.37","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.9","deg","-1.3","degC","16.82","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e7719a182001b1d2ce3","2023-09-13T11:35:19.984Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113519984.jpg",,"/BrowCam.20230913_113519984.jpg",,"/UserSelect.20230913_113519984.jpg",,"/SciCam.20230913_113519984.jpg","meters","0.00","meters","0.60","deg","78.62","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.5","deg","-1.8","degC","16.83","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e7b19a182001b1d2ce7","2023-09-13T11:35:23.962Z","FREE_FORM","guest","Straps off Jason",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113523962.jpg",,"/BrowCam.20230913_113523962.jpg",,"/UserSelect.20230913_113523962.jpg",,"/SciCam.20230913_113523962.jpg","meters","0.00","meters","0.54","deg","80.15","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","0.2","deg","0.5","degC","16.81","degC","-999.99","degC","-999.99","degC","-999.99"
"65019e9619a182001b1d2ceb","2023-09-13T11:35:50.026Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113550026.jpg",,"/BrowCam.20230913_113550026.jpg",,"/UserSelect.20230913_113550026.jpg",,"/SciCam.20230913_113550026.jpg","meters","0.00","meters","0.68","deg","82.54","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-2.5","deg","-0.6","degC","16.84","degC","-999.99","degC","-999.99","degC","-999.99"
"65019eb419a182001b1d2cef","2023-09-13T11:36:20.070Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113620070.jpg",,"/BrowCam.20230913_113620070.jpg",,"/UserSelect.20230913_113620070.jpg",,"/SciCam.20230913_113620070.jpg","meters","0.00","meters","0.60","deg","83.21","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","1.4","deg","-0.6","degC","16.81","degC","-999.99","degC","-999.99","degC","-999.99"
"65019ed219a182001b1d2cf3","2023-09-13T11:36:50.139Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113650139.jpg",,"/BrowCam.20230913_113650139.jpg",,"/UserSelect.20230913_113650139.jpg",,"/SciCam.20230913_113650139.jpg","meters","0.00","meters","0.69","deg","83.43","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-3.0","deg","-0.4","degC","16.81","degC","-999.99","degC","-999.99","degC","-999.99"
"65019ee719a182001b1d2cfb","2023-09-13T11:37:11.589Z","VEHICLE","guest","",,,,"Jason off deck",,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113711589.jpg",,"/BrowCam.20230913_113711589.jpg",,"/UserSelect.20230913_113711589.jpg",,"/SciCam.20230913_113711589.jpg","meters","0.00","meters","0.65","deg","84.28","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.9","deg","-1.4","degC","16.80","degC","-999.99","degC","-999.99","degC","-999.99"
"65019ef019a182001b1d2cff","2023-09-13T11:37:20.201Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113720201.jpg",,"/BrowCam.20230913_113720201.jpg",,"/UserSelect.20230913_113720201.jpg",,"/SciCam.20230913_113720201.jpg","meters","0.00","meters","0.66","deg","85.25","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","0.0","deg","-0.9","degC","16.81","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f0e19a182001b1d2d03","2023-09-13T11:37:50.281Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,,,"SciCam",,"/PilotCam.20230913_113750281.jpg",,"/BrowCam.20230913_113750281.jpg",,,,"/SciCam.20230913_113750281.jpg","meters","0.00","meters","0.67","deg","86.17","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","0.2","deg","-2.0","degC","16.80","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f2c19a182001b1d2d07","2023-09-13T11:38:20.362Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113820362.jpg",,"/BrowCam.20230913_113820362.jpg",,"/UserSelect.20230913_113820362.jpg",,"/SciCam.20230913_113820362.jpg","meters","0.00","meters","0.66","deg","157.64","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","1.1","deg","-0.4","degC","16.79","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f4a19a182001b1d2d0b","2023-09-13T11:38:50.391Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113850391.jpg",,"/BrowCam.20230913_113850391.jpg",,"/UserSelect.20230913_113850391.jpg",,"/SciCam.20230913_113850391.jpg","meters","0.00","meters","0.69","deg","189.86","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.6","deg","-0.3","degC","16.78","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f6819a182001b1d2d0f","2023-09-13T11:39:20.436Z","ASNAP","admin","",,,,,,,"meters","320.9","meters","2.724","deg","189.300","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113920436.jpg",,"/BrowCam.20230913_113920436.jpg",,"/UserSelect.20230913_113920436.jpg",,"/SciCam.20230913_113920436.jpg","meters","0.00","meters","0.67","deg","189.29","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.2","deg","-0.0","degC","16.87","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f8619a182001b1d2d13","2023-09-13T11:39:50.483Z","ASNAP","admin","",,,,,,,"meters","314.6","meters","2.724","deg","180.509","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113950483.jpg",,"/BrowCam.20230913_113950483.jpg",,"/UserSelect.20230913_113950483.jpg",,"/SciCam.20230913_113950483.jpg","meters","0.00","meters","0.67","deg","180.79","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-0.2","deg","-0.3","degC","16.79","degC","-999.99","degC","-999.99","degC","-999.99"
"65019f8e19a182001b1d2d17","2023-09-13T11:39:58.065Z","VEHICLE","guest","",,,,"Jason in water",,,"meters","313.0","meters","2.724","deg","181.462","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_113958065.jpg",,"/BrowCam.20230913_113958065.jpg",,"/UserSelect.20230913_113958065.jpg",,"/SciCam.20230913_113958065.jpg","meters","0.00","meters","0.67","deg","180.84","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","0.6","deg","-4.9","degC","16.77","degC","-999.99","degC","-999.99","degC","-999.99"
"65019fa419a182001b1d2d1b","2023-09-13T11:40:20.528Z","ASNAP","admin","",,,,,,,"meters","308.5","meters","2.724","deg","268.674","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114020528.jpg",,"/BrowCam.20230913_114020528.jpg",,"/UserSelect.20230913_114020528.jpg",,"/SciCam.20230913_114020528.jpg","meters","0.00","meters","1.29","deg","265.19","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-12.1","deg","12.0","degC","17.02","degC","-999.99","degC","-999.99","degC","-999.99"
"65019fc219a182001b1d2d1f","2023-09-13T11:40:50.573Z","ASNAP","admin","",,,,,,,"meters","302.4","meters","2.724","deg","265.985","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114050573.jpg",,"/BrowCam.20230913_114050573.jpg",,"/UserSelect.20230913_114050573.jpg",,"/SciCam.20230913_114050573.jpg","meters","0.00","meters","2.39","deg","266.48","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-6.5","deg","2.8","degC","17.41","degC","-999.99","degC","-999.99","degC","-999.99"
"65019fe019a182001b1d2d23","2023-09-13T11:41:20.616Z","ASNAP","admin","",,,,,,,"meters","296.4","meters","2.724","deg","267.404","ddeg","45.95438978","ddeg","-130.00933377",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114120616.jpg",,"/BrowCam.20230913_114120616.jpg",,"/UserSelect.20230913_114120616.jpg",,"/SciCam.20230913_114120616.jpg","meters","0.00","meters","2.90","deg","268.10","ddeg","-19.0887743","meters","10757903.59","meters","-7225289.85","ddeg","8.6402158","deg","-5.0","deg","-3.2","degC","17.55","degC","-999.99","degC","-999.99","degC","-999.99"
"65019ffe19a182001b1d2d27","2023-09-13T11:41:50.661Z","ASNAP","admin","",,,,,,,"meters","290.5","meters","2.712","deg","267.012","ddeg","45.95438670","ddeg","-130.00934717",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114150661.jpg",,"/BrowCam.20230913_114150661.jpg",,"/UserSelect.20230913_114150661.jpg",,"/SciCam.20230913_114150661.jpg","meters","0.00","meters","2.51","deg","267.10","ddeg","10.0798949","meters","10863426.46","meters","-3983221.40","ddeg","10.0003648","deg","-3.1","deg","2.7","degC","17.61","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a01c19a182001b1d2d2b","2023-09-13T11:42:20.682Z","ASNAP","admin","",,,,,,,"meters","284.6","meters","2.405","deg","261.409","ddeg","45.95436817","ddeg","-130.00931085",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114220682.jpg",,"/BrowCam.20230913_114220682.jpg",,"/UserSelect.20230913_114220682.jpg",,"/SciCam.20230913_114220682.jpg","meters","0.00","meters","2.28","deg","261.22","ddeg","10.0798949","meters","10863426.46","meters","-3983221.40","ddeg","10.0003648","deg","-5.8","deg","3.5","degC","17.44","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a03a19a182001b1d2d2f","2023-09-13T11:42:50.725Z","ASNAP","admin","",,,,,,,"meters","278.9","meters","5.053","deg","261.030","ddeg","45.95436199","ddeg","-130.00929631",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114250725.jpg",,"/BrowCam.20230913_114250725.jpg",,"/UserSelect.20230913_114250725.jpg",,"/SciCam.20230913_114250725.jpg","meters","0.00","meters","2.53","deg","261.56","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-0.6","deg","-0.9","degC","17.60","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a05819a182001b1d2d33","2023-09-13T11:43:20.769Z","ASNAP","admin","",,,,,,,"meters","273.2","meters","8.292","deg","262.981","ddeg","45.95434841","ddeg","-130.00925952",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114320769.jpg",,"/BrowCam.20230913_114320769.jpg",,"/UserSelect.20230913_114320769.jpg",,"/SciCam.20230913_114320769.jpg","meters","0.00","meters","8.31","deg","263.39","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-4.8","deg","0.4","degC","17.51","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a06d19a182001b1d2d3b","2023-09-13T11:43:41.193Z","ROV Actions","guest","First Football on","First Football on",,,,,,"meters","269.3","meters","9.185","deg","263.664","ddeg","45.95436315","ddeg","-130.00926348",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114341193.jpg",,"/BrowCam.20230913_114341193.jpg",,"/UserSelect.20230913_114341193.jpg",,"/SciCam.20230913_114341193.jpg","meters","0.00","meters","9.13","deg","263.94","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-2.8","deg","-0.3","degC","17.44","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a07619a182001b1d2d3f","2023-09-13T11:43:50.814Z","ASNAP","admin","",,,,,,,"meters","267.6","meters","11.105","deg","258.121","ddeg","45.95437015","ddeg","-130.00927707",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114350814.jpg",,"/BrowCam.20230913_114350814.jpg",,"/UserSelect.20230913_114350814.jpg",,"/SciCam.20230913_114350814.jpg","meters","0.00","meters","11.25","deg","257.99","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-2.8","deg","-1.4","degC","17.66","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a09419a182001b1d2d43","2023-09-13T11:44:20.882Z","ASNAP","admin","",,,,,,,"meters","262.1","meters","14.637","deg","262.281","ddeg","45.95435570","ddeg","-130.00931554",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114420882.jpg",,"/BrowCam.20230913_114420882.jpg",,"/UserSelect.20230913_114420882.jpg",,"/SciCam.20230913_114420882.jpg","meters","0.00","meters","14.89","deg","262.22","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-3.7","deg","1.1","degC","17.63","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a0b219a182001b1d2d47","2023-09-13T11:44:50.958Z","ASNAP","admin","",,,,,,,"meters","256.6","meters","14.649","deg","263.421","ddeg","45.95433634","ddeg","-130.00931517",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114450958.jpg",,"/BrowCam.20230913_114450958.jpg",,"/UserSelect.20230913_114450958.jpg",,"/SciCam.20230913_114450958.jpg","meters","0.00","meters","14.64","deg","263.68","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-3.6","deg","-0.6","degC","17.42","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a0d119a182001b1d2d4b","2023-09-13T11:45:21.005Z","ASNAP","admin","",,,,,,,"meters","251.1","meters","14.627","deg","273.538","ddeg","45.95436265","ddeg","-130.00931118",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114521005.jpg",,"/BrowCam.20230913_114521005.jpg",,"/UserSelect.20230913_114521005.jpg",,"/SciCam.20230913_114521005.jpg","meters","0.00","meters","14.61","deg","273.64","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-4.8","deg","-1.2","degC","17.58","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a0ef19a182001b1d2d4f","2023-09-13T11:45:51.022Z","ASNAP","admin","",,,,,,,"meters","245.8","meters","20.612","deg","268.049","ddeg","45.95434514","ddeg","-130.00932426",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114551022.jpg",,"/BrowCam.20230913_114551022.jpg",,"/UserSelect.20230913_114551022.jpg",,"/SciCam.20230913_114551022.jpg","meters","0.00","meters","20.66","deg","267.93","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-5.2","deg","-1.1","degC","17.83","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a10d19a182001b1d2d53","2023-09-13T11:46:21.071Z","ASNAP","admin","",,,,,,,"meters","240.6","meters","19.281","deg","268.202","ddeg","45.95434847","ddeg","-130.00934900",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114621071.jpg",,"/BrowCam.20230913_114621071.jpg",,"/UserSelect.20230913_114621071.jpg",,"/SciCam.20230913_114621071.jpg","meters","0.00","meters","19.27","deg","268.21","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-5.0","deg","-1.2","degC","17.50","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a12b19a182001b1d2d57","2023-09-13T11:46:51.142Z","ASNAP","admin","",,,,,,,"meters","235.4","meters","19.346","deg","270.138","ddeg","45.95433635","ddeg","-130.00939072",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114651142.jpg",,"/BrowCam.20230913_114651142.jpg",,"/UserSelect.20230913_114651142.jpg",,"/SciCam.20230913_114651142.jpg","meters","0.00","meters","19.33","deg","269.97","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-4.0","deg","-0.9","degC","17.59","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a14919a182001b1d2d5b","2023-09-13T11:47:21.194Z","ASNAP","admin","",,,,,,,"meters","230.4","meters","21.561","deg","270.179","ddeg","45.95430897","ddeg","-130.00942121",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114721194.jpg",,"/BrowCam.20230913_114721194.jpg",,"/UserSelect.20230913_114721194.jpg",,"/SciCam.20230913_114721194.jpg","meters","0.00","meters","21.58","deg","271.08","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-5.4","deg","-1.4","degC","17.64","degC","-999.99","degC","-999.99","degC","-999.99"
"6501a16719a182001b1d2d5f","2023-09-13T11:47:51.236Z","ASNAP","admin","",,,,,,,"meters","225.4","meters","21.147","deg","267.499","ddeg","45.95431261","ddeg","-130.00943972",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_114751236.jpg",,"/BrowCam.20230913_114751236.jpg",,"/UserSelect.20230913_114751236.jpg",,"/SciCam.20230913_114751236.jpg","meters","0.00","meters","21.13","deg","267.38","ddeg","27.4162468","meters","10966356.02","meters","-2056303.20","ddeg","11.3270870","deg","-5.3","deg","-0.9","degC","17.46","degC","-999.99","degC","-999.99","degC","-999.99"
