"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.dive_#/summary","event_option.filename","event_option.location","event_option.milestone","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"6506579819a182001b1d61bc","2023-09-17T01:34:16.444Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013416444.jpg",,"/BrowCam.20230917_013416444.jpg",,"/UserSelect.20230917_013416444.jpg",,"/SciCam.20230917_013416444.jpg","meters","0.00","meters","0.61","deg","5.81","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","0.5","deg","-0.4","degC","15.63","degC","-999.99","degC","-999.99","degC","-999.99"
"650657a419a182001b1d61c4","2023-09-17T01:34:28.469Z","Name","guest","Kristine Prado-Casillas",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013428469.jpg",,"/BrowCam.20230917_013428469.jpg",,"/UserSelect.20230917_013428469.jpg",,"/SciCam.20230917_013428469.jpg","meters","0.00","meters","0.64","deg","1.99","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.8","deg","-0.8","degC","15.65","degC","-999.99","degC","-999.99","degC","-999.99"
"650657b619a182001b1d61c8","2023-09-17T01:34:46.491Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013446491.jpg",,"/BrowCam.20230917_013446491.jpg",,"/UserSelect.20230917_013446491.jpg",,"/SciCam.20230917_013446491.jpg","meters","0.00","meters","0.64","deg","3.79","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.7","deg","-0.6","degC","15.66","degC","-999.99","degC","-999.99","degC","-999.99"
"650657bd19a182001b1d61cc","2023-09-17T01:34:53.495Z","Site Interactions","guest","Unsure of CTD instrument",,"J2-1560 -- Replacing CTD",,"Eastern Caldera",,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013453495.jpg",,"/BrowCam.20230917_013453495.jpg",,"/UserSelect.20230917_013453495.jpg",,"/SciCam.20230917_013453495.jpg","meters","0.00","meters","0.62","deg","3.39","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.1","deg","-2.1","degC","15.64","degC","-999.99","degC","-999.99","degC","-999.99"
"650657d419a182001b1d61d0","2023-09-17T01:35:16.538Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013516538.jpg",,"/BrowCam.20230917_013516538.jpg",,"/UserSelect.20230917_013516538.jpg",,"/SciCam.20230917_013516538.jpg","meters","0.00","meters","0.63","deg","39.58","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.1","deg","-1.4","degC","15.70","degC","-999.99","degC","-999.99","degC","-999.99"
"650657f219a182001b1d61d4","2023-09-17T01:35:46.561Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013546561.jpg",,"/BrowCam.20230917_013546561.jpg",,"/UserSelect.20230917_013546561.jpg",,"/SciCam.20230917_013546561.jpg","meters","0.00","meters","0.64","deg","108.47","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","0.3","deg","0.3","degC","15.77","degC","-999.99","degC","-999.99","degC","-999.99"
"6506581019a182001b1d61d8","2023-09-17T01:36:16.589Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013616589.jpg",,"/BrowCam.20230917_013616589.jpg",,"/UserSelect.20230917_013616589.jpg",,"/SciCam.20230917_013616589.jpg","meters","0.00","meters","0.63","deg","108.80","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.9","deg","-1.8","degC","15.70","degC","-999.99","degC","-999.99","degC","-999.99"
"6506582e19a182001b1d61dc","2023-09-17T01:36:46.635Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013646635.jpg",,"/BrowCam.20230917_013646635.jpg",,"/UserSelect.20230917_013646635.jpg",,"/SciCam.20230917_013646635.jpg","meters","0.00","meters","0.65","deg","108.48","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-1.2","deg","0.6","degC","15.78","degC","-999.99","degC","-999.99","degC","-999.99"
"6506583f19a182001b1d61e0","2023-09-17T01:37:03.263Z","VEHICLE","guest","",,,,,"Jason in water",,,"meters","328189655.2","meters","11.209","deg","160.212","ddeg","45.93951963","ddeg","-129.97362514",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013703263.jpg",,"/BrowCam.20230917_013703263.jpg",,"/UserSelect.20230917_013703263.jpg",,"/SciCam.20230917_013703263.jpg","meters","0.00","meters","0.71","deg","157.24","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-0.6","deg","-2.0","degC","15.74","degC","-999.99","degC","-999.99","degC","-999.99"
"6506584c19a182001b1d61e8","2023-09-17T01:37:16.681Z","ASNAP","admin","",,,,,,,,"meters","324916108.9","meters","11.209","deg","197.258","ddeg","45.93951963","ddeg","-129.97362514",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013716681.jpg",,"/BrowCam.20230917_013716681.jpg",,"/UserSelect.20230917_013716681.jpg",,"/SciCam.20230917_013716681.jpg","meters","0.00","meters","2.19","deg","197.10","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-9.0","deg","1.0","degC","16.40","degC","-999.99","degC","-999.99","degC","-999.99"
"6506586a19a182001b1d61ec","2023-09-17T01:37:46.712Z","ASNAP","admin","",,,,,,,,"meters","317445006.5","meters","11.209","deg","198.871","ddeg","45.93951963","ddeg","-129.97362514",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013746712.jpg",,"/BrowCam.20230917_013746712.jpg",,"/UserSelect.20230917_013746712.jpg",,"/SciCam.20230917_013746712.jpg","meters","0.00","meters","3.09","deg","198.81","ddeg","23.3550402","meters","8629540.64","meters","-2507702.25","ddeg","-18.7935593","deg","-2.8","deg","-2.3","degC","17.26","degC","-999.99","degC","-999.99","degC","-999.99"
"6506588819a182001b1d61f0","2023-09-17T01:38:16.731Z","ASNAP","admin","",,,,,,,,"meters","310089317.8","meters","11.209","deg","198.969","ddeg","45.93951963","ddeg","-129.97362514",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013816731.jpg",,"/BrowCam.20230917_013816731.jpg",,"/UserSelect.20230917_013816731.jpg",,"/SciCam.20230917_013816731.jpg","meters","0.00","meters","7.75","deg","198.95","ddeg","23.3549962","meters","8629545.01","meters","-2507707.14","ddeg","-18.7935030","deg","-4.0","deg","2.8","degC","17.58","degC","-999.99","degC","-999.99","degC","-999.99"
"650658a619a182001b1d61f4","2023-09-17T01:38:46.777Z","ASNAP","admin","",,,,,,,,"meters","302848144.3","meters","11.209","deg","198.902","ddeg","45.93951963","ddeg","-129.97362514",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013846777.jpg",,"/BrowCam.20230917_013846777.jpg",,"/UserSelect.20230917_013846777.jpg",,"/SciCam.20230917_013846777.jpg","meters","0.00","meters","9.02","deg","198.92","ddeg","4.0471183","meters","10232000.82","meters","-4653758.49","ddeg","1.8615325","deg","-4.2","deg","-0.0","degC","17.55","degC","-999.99","degC","-999.99","degC","-999.99"
"650658c419a182001b1d61f8","2023-09-17T01:39:16.802Z","ASNAP","admin","",,,,,,,,"meters","295720587.5","meters","10.753","deg","198.201","ddeg","45.93951889","ddeg","-129.97362745",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013916802.jpg",,"/BrowCam.20230917_013916802.jpg",,"/UserSelect.20230917_013916802.jpg",,"/SciCam.20230917_013916802.jpg","meters","0.00","meters","10.76","deg","198.07","ddeg","4.0471770","meters","10232004.53","meters","-4653751.97","ddeg","1.8615804","deg","-2.9","deg","-1.5","degC","17.64","degC","-999.99","degC","-999.99","degC","-999.99"
"650658dc19a182001b1d61fc","2023-09-17T01:39:40.878Z","ROV Actions","guest","on","First Football on",,,,,,,"meters","290099742.5","meters","11.137","deg","199.171","ddeg","45.93951110","ddeg","-129.97364219",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013940878.jpg",,"/BrowCam.20230917_013940878.jpg",,"/UserSelect.20230917_013940878.jpg",,"/SciCam.20230917_013940878.jpg","meters","0.00","meters","11.14","deg","199.15","ddeg","4.0472221","meters","10232006.40","meters","-4653746.96","ddeg","1.8616045","deg","-4.4","deg","-0.7","degC","17.61","degC","-999.99","degC","-999.99","degC","-999.99"
"650658e219a182001b1d6200","2023-09-17T01:39:46.848Z","ASNAP","admin","",,,,,,,,"meters","288705749.2","meters","11.155","deg","198.978","ddeg","45.93950663","ddeg","-129.97364700",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_013946848.jpg",,"/BrowCam.20230917_013946848.jpg",,"/UserSelect.20230917_013946848.jpg",,"/SciCam.20230917_013946848.jpg","meters","0.00","meters","11.16","deg","198.95","ddeg","4.0472270","meters","10232006.84","meters","-4653746.41","ddeg","1.8616101","deg","-4.1","deg","0.4","degC","17.50","degC","-999.99","degC","-999.99","degC","-999.99"
"6506590019a182001b1d6204","2023-09-17T01:40:16.867Z","ASNAP","admin","",,,,,,,,"meters","281802730.8","meters","12.477","deg","199.183","ddeg","45.93947677","ddeg","-129.97366517",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014016867.jpg",,"/BrowCam.20230917_014016867.jpg",,"/UserSelect.20230917_014016867.jpg",,"/SciCam.20230917_014016867.jpg","meters","0.00","meters","12.48","deg","199.20","ddeg","4.0472483","meters","10232009.16","meters","-4653744.04","ddeg","1.8616400","deg","-3.9","deg","1.5","degC","17.54","degC","-999.99","degC","-999.99","degC","-999.99"
"6506591e19a182001b1d6208","2023-09-17T01:40:46.915Z","ASNAP","admin","",,,,,,,,"meters","275010634.0","meters","13.941","deg","198.912","ddeg","45.93945568","ddeg","-129.97366755",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014046915.jpg",,"/BrowCam.20230917_014046915.jpg",,"/UserSelect.20230917_014046915.jpg",,"/SciCam.20230917_014046915.jpg","meters","0.00","meters","13.92","deg","198.93","ddeg","3.5992116","meters","11718232.43","meters","-4703542.88","ddeg","21.0184831","deg","-2.7","deg","2.0","degC","17.53","degC","-999.99","degC","-999.99","degC","-999.99"
"6506593c19a182001b1d620c","2023-09-17T01:41:16.964Z","ASNAP","admin","",,,,,,,,"meters","268328560.3","meters","16.247","deg","199.278","ddeg","45.93943923","ddeg","-129.97366702",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014116964.jpg",,"/BrowCam.20230917_014116964.jpg",,"/UserSelect.20230917_014116964.jpg",,"/SciCam.20230917_014116964.jpg","meters","0.00","meters","16.26","deg","199.28","ddeg","5.7928611","meters","11329985.37","meters","-4459720.92","ddeg","16.0141287","deg","-3.7","deg","0.5","degC","17.56","degC","-999.99","degC","-999.99","degC","-999.99"
"6506595b19a182001b1d6210","2023-09-17T01:41:47.010Z","ASNAP","admin","",,,,,,,,"meters","261538382.0","meters","19.197","deg","198.769","ddeg","45.93941771","ddeg","-129.97366881",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014147010.jpg",,"/BrowCam.20230917_014147010.jpg",,"/UserSelect.20230917_014147010.jpg",,"/SciCam.20230917_014147010.jpg","meters","0.00","meters","18.98","deg","199.14","ddeg","7.5977002","meters","10649527.09","meters","-4259114.86","ddeg","7.2432846","deg","-1.7","deg","-1.5","degC","17.57","degC","-999.99","degC","-999.99","degC","-999.99"
"6506597919a182001b1d6214","2023-09-17T01:42:17.056Z","ASNAP","admin","",,,,,,,,"meters","255077251.5","meters","21.672","deg","198.994","ddeg","45.93939310","ddeg","-129.97367252",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014217056.jpg",,"/BrowCam.20230917_014217056.jpg",,"/UserSelect.20230917_014217056.jpg",,"/SciCam.20230917_014217056.jpg","meters","0.00","meters","21.44","deg","198.91","ddeg","10.0049674","meters","10294340.13","meters","-3991549.52","ddeg","2.6650621","deg","-2.1","deg","1.7","degC","17.64","degC","-999.99","degC","-999.99","degC","-999.99"
"6506599719a182001b1d6218","2023-09-17T01:42:47.127Z","ASNAP","admin","",,,,,,,,"meters","248723418.9","meters","24.595","deg","198.430","ddeg","45.93937400","ddeg","-129.97367698",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014247127.jpg",,"/BrowCam.20230917_014247127.jpg",,"/UserSelect.20230917_014247127.jpg",,"/SciCam.20230917_014247127.jpg","meters","0.00","meters","24.53","deg","198.44","ddeg","6.5189186","meters","10487715.66","meters","-4379020.36","ddeg","5.1575979","deg","-3.8","deg","1.0","degC","17.52","degC","-999.99","degC","-999.99","degC","-999.99"
"650659b519a182001b1d6220","2023-09-17T01:43:17.197Z","ASNAP","admin","",,,,,,,,"meters","242475985.9","meters","27.360","deg","198.211","ddeg","45.93938137","ddeg","-129.97368040",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014317197.jpg",,"/BrowCam.20230917_014317197.jpg",,"/UserSelect.20230917_014317197.jpg",,"/SciCam.20230917_014317197.jpg","meters","0.00","meters","27.34","deg","198.18","ddeg","16.4472495","meters","10685697.15","meters","-3275496.29","ddeg","7.7095027","deg","-4.0","deg","0.5","degC","17.55","degC","-999.99","degC","-999.99","degC","-999.99"
"650659b819a182001b1d6224","2023-09-17T01:43:20.561Z","Site Interactions","guest","CTD instrument number is CTDPFB306",,"J2-1560 -- Swap CTDPFB306 at MJ03E",,"Eastern Caldera",,,,"meters","241857059.9","meters","27.417","deg","198.478","ddeg","45.93938383","ddeg","-129.97368156",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014320561.jpg",,"/BrowCam.20230917_014320561.jpg",,"/UserSelect.20230917_014320561.jpg",,"/SciCam.20230917_014320561.jpg","meters","0.00","meters","27.42","deg","198.47","ddeg","16.4472495","meters","10685697.15","meters","-3275496.29","ddeg","7.7095027","deg","-3.6","deg","0.6","degC","17.51","degC","-999.99","degC","-999.99","degC","-999.99"
"650659d319a182001b1d6228","2023-09-17T01:43:47.223Z","ASNAP","admin","",,,,,,,,"meters","236334054.0","meters","27.572","deg","198.703","ddeg","45.93940252","ddeg","-129.97370899",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014347223.jpg",,"/BrowCam.20230917_014347223.jpg",,"/UserSelect.20230917_014347223.jpg",,"/SciCam.20230917_014347223.jpg","meters","0.00","meters","27.58","deg","199.03","ddeg","21.1698445","meters","9908620.06","meters","-2750584.57","ddeg","-2.3067204","deg","-4.3","deg","0.4","degC","17.33","degC","-999.99","degC","-999.99","degC","-999.99"
"650659f119a182001b1d622c","2023-09-17T01:44:17.266Z","ASNAP","admin","",,,,,,,,"meters","230296724.8","meters","27.943","deg","198.833","ddeg","45.93939130","ddeg","-129.97373994",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014417266.jpg",,"/BrowCam.20230917_014417266.jpg",,"/UserSelect.20230917_014417266.jpg",,"/SciCam.20230917_014417266.jpg","meters","0.00","meters","27.81","deg","198.89","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-4.1","deg","0.3","degC","17.43","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a0f19a182001b1d6230","2023-09-17T01:44:47.300Z","ASNAP","admin","",,,,,,,,"meters","224363100.0","meters","40.165","deg","198.522","ddeg","45.93937934","ddeg","-129.97374569",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014447300.jpg",,"/BrowCam.20230917_014447300.jpg",,"/UserSelect.20230917_014447300.jpg",,"/SciCam.20230917_014447300.jpg","meters","0.00","meters","39.93","deg","198.56","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-4.3","deg","0.3","degC","16.23","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a2519a182001b1d6234","2023-09-17T01:45:09.580Z","ROV Actions","guest","off","Last Football on",,,,,,,"meters","220077164.7","meters","47.361","deg","198.370","ddeg","45.93938860","ddeg","-129.97372111",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014509580.jpg",,"/BrowCam.20230917_014509580.jpg",,"/UserSelect.20230917_014509580.jpg",,"/SciCam.20230917_014509580.jpg","meters","0.00","meters","47.43","deg","198.38","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.7","deg","0.4","degC","12.98","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a2d19a182001b1d6238","2023-09-17T01:45:17.326Z","ASNAP","admin","",,,,,,,,"meters","218532281.0","meters","50.169","deg","198.430","ddeg","45.93939311","ddeg","-129.97370559",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014517326.jpg",,"/BrowCam.20230917_014517326.jpg",,"/UserSelect.20230917_014517326.jpg",,"/SciCam.20230917_014517326.jpg","meters","0.00","meters","49.87","deg","198.42","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-4.0","deg","0.4","degC","12.16","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a4b19a182001b1d623c","2023-09-17T01:45:47.354Z","ASNAP","admin","",,,,,,,,"meters","212803369.5","meters","60.808","deg","198.180","ddeg","45.93938779","ddeg","-129.97365507",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014547354.jpg",,"/BrowCam.20230917_014547354.jpg",,"/UserSelect.20230917_014547354.jpg",,"/SciCam.20230917_014547354.jpg","meters","0.00","meters","60.87","deg","198.18","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.9","deg","0.5","degC","9.39","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a6919a182001b1d6240","2023-09-17T01:46:17.397Z","ASNAP","admin","",,,,,,,,"meters","207175467.2","meters","69.110","deg","198.631","ddeg","45.93933992","ddeg","-129.97365940",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014617397.jpg",,"/BrowCam.20230917_014617397.jpg",,"/UserSelect.20230917_014617397.jpg",,"/SciCam.20230917_014617397.jpg","meters","0.00","meters","69.16","deg","198.61","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.5","deg","0.1","degC","8.07","degC","-999.99","degC","-999.99","degC","-999.99"
"65065a8719a182001b1d6244","2023-09-17T01:46:47.443Z","ASNAP","admin","",,,,,,,,"meters","201647675.4","meters","79.788","deg","231.550","ddeg","45.93930112","ddeg","-129.97365616",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014647443.jpg",,"/BrowCam.20230917_014647443.jpg",,"/UserSelect.20230917_014647443.jpg",,"/SciCam.20230917_014647443.jpg","meters","0.00","meters","79.87","deg","231.61","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.9","deg","0.7","degC","7.65","degC","-999.99","degC","-999.99","degC","-999.99"
"65065aa519a182001b1d6248","2023-09-17T01:47:17.459Z","ASNAP","admin","",,,,,,,,"meters","196219096.0","meters","91.436","deg","263.238","ddeg","45.93928407","ddeg","-129.97363688",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014717459.jpg",,"/BrowCam.20230917_014717459.jpg",,"/UserSelect.20230917_014717459.jpg",,"/SciCam.20230917_014717459.jpg","meters","0.00","meters","91.48","deg","264.41","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.9","deg","0.9","degC","7.52","degC","-999.99","degC","-999.99","degC","-999.99"
"65065ac319a182001b1d624c","2023-09-17T01:47:47.504Z","ASNAP","admin","",,,,,,,,"meters","190888830.3","meters","101.382","deg","271.768","ddeg","45.93927325","ddeg","-129.97363591",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014747504.jpg",,"/BrowCam.20230917_014747504.jpg",,"/UserSelect.20230917_014747504.jpg",,"/SciCam.20230917_014747504.jpg","meters","0.00","meters","101.44","deg","271.78","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.7","deg","1.0","degC","7.17","degC","-999.99","degC","-999.99","degC","-999.99"
"65065ae119a182001b1d6250","2023-09-17T01:48:17.549Z","ASNAP","admin","",,,,,,,,"meters","185655980.1","meters","111.072","deg","271.580","ddeg","45.93925377","ddeg","-129.97365788",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014817549.jpg",,"/BrowCam.20230917_014817549.jpg",,"/UserSelect.20230917_014817549.jpg",,"/SciCam.20230917_014817549.jpg","meters","0.00","meters","111.13","deg","271.57","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.2","deg","0.4","degC","6.99","degC","-999.99","degC","-999.99","degC","-999.99"
"65065aff19a182001b1d6254","2023-09-17T01:48:47.566Z","ASNAP","admin","",,,,,,,,"meters","180519646.9","meters","120.093","deg","272.130","ddeg","45.93924631","ddeg","-129.97370704",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014847566.jpg",,"/BrowCam.20230917_014847566.jpg",,"/UserSelect.20230917_014847566.jpg",,"/SciCam.20230917_014847566.jpg","meters","0.00","meters","120.15","deg","272.13","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.2","deg","0.2","degC","6.85","degC","-999.99","degC","-999.99","degC","-999.99"
"65065b1d19a182001b1d6258","2023-09-17T01:49:17.589Z","ASNAP","admin","",,,,,,,,"meters","175478932.3","meters","122.650","deg","272.040","ddeg","45.93927179","ddeg","-129.97374957",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014917589.jpg",,"/BrowCam.20230917_014917589.jpg",,"/UserSelect.20230917_014917589.jpg",,"/SciCam.20230917_014917589.jpg","meters","0.00","meters","122.65","deg","272.05","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-4.1","deg","0.6","degC","6.83","degC","-999.99","degC","-999.99","degC","-999.99"
"65065b3b19a182001b1d625c","2023-09-17T01:49:47.632Z","ASNAP","admin","",,,,,,,,"meters","170532937.9","meters","122.867","deg","272.290","ddeg","45.93931824","ddeg","-129.97377432",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_014947632.jpg",,"/BrowCam.20230917_014947632.jpg",,"/UserSelect.20230917_014947632.jpg",,"/SciCam.20230917_014947632.jpg","meters","0.00","meters","122.87","deg","272.28","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-4.1","deg","0.7","degC","6.78","degC","-999.99","degC","-999.99","degC","-999.99"
"65065b5919a182001b1d6260","2023-09-17T01:50:17.677Z","ASNAP","admin","",,,,,,,,"meters","165680765.3","meters","128.392","deg","271.609","ddeg","45.93934254","ddeg","-129.97379106",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_015017677.jpg",,"/BrowCam.20230917_015017677.jpg",,"/UserSelect.20230917_015017677.jpg",,"/SciCam.20230917_015017677.jpg","meters","0.00","meters","128.12","deg","271.58","ddeg","19.5080175","meters","9675637.13","meters","-2935294.99","ddeg","-5.3097802","deg","-3.3","deg","0.4","degC","6.83","degC","-999.99","degC","-999.99","degC","-999.99"
