"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.highlights","event_option.milestone","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ecf2eb95482d0019b29906","2023-08-28T19:18:03.630Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_191803630.jpg",,"/BrowCam.20230828_191803630.jpg",,"/UserSelect.20230828_191803630.jpg",,"/SciCam.20230828_191803630.jpg","meters","0.00","meters","0.68","deg","91.16","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.1","deg","-1.5","degC","16.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf30995482d0019b2990a","2023-08-28T19:18:33.672Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_191833672.jpg",,"/BrowCam.20230828_191833672.jpg",,"/UserSelect.20230828_191833672.jpg",,"/SciCam.20230828_191833672.jpg","meters","0.00","meters","0.68","deg","91.01","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.2","deg","-1.0","degC","16.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf32795482d0019b2990e","2023-08-28T19:19:03.717Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_191903717.jpg",,"/BrowCam.20230828_191903717.jpg",,"/UserSelect.20230828_191903717.jpg",,"/SciCam.20230828_191903717.jpg","meters","0.00","meters","0.69","deg","90.92","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.2","deg","-0.3","degC","16.70","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf34595482d0019b29912","2023-08-28T19:19:33.748Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_191933748.jpg",,"/BrowCam.20230828_191933748.jpg",,"/UserSelect.20230828_191933748.jpg",,"/SciCam.20230828_191933748.jpg","meters","0.00","meters","0.69","deg","91.00","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.3","deg","-1.6","degC","16.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf36395482d0019b29916","2023-08-28T19:20:03.795Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192003795.jpg",,"/BrowCam.20230828_192003795.jpg",,"/UserSelect.20230828_192003795.jpg",,"/SciCam.20230828_192003795.jpg","meters","0.00","meters","0.69","deg","90.91","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.1","deg","-1.8","degC","16.65","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf38195482d0019b2991a","2023-08-28T19:20:33.839Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192033839.jpg",,"/BrowCam.20230828_192033839.jpg",,"/UserSelect.20230828_192033839.jpg",,"/SciCam.20230828_192033839.jpg","meters","0.00","meters","0.70","deg","90.57","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.0","deg","-1.3","degC","16.64","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf39f95482d0019b2991e","2023-08-28T19:21:03.883Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192103883.jpg",,"/BrowCam.20230828_192103883.jpg",,"/UserSelect.20230828_192103883.jpg",,"/SciCam.20230828_192103883.jpg","meters","0.00","meters","0.69","deg","90.98","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.0","deg","-1.3","degC","16.61","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf3bd95482d0019b29922","2023-08-28T19:21:33.903Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192133903.jpg",,"/BrowCam.20230828_192133903.jpg",,"/UserSelect.20230828_192133903.jpg",,"/SciCam.20230828_192133903.jpg","meters","0.00","meters","0.70","deg","90.85","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.0","deg","-1.1","degC","16.60","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf3db95482d0019b29926","2023-08-28T19:22:03.931Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192203931.jpg",,"/BrowCam.20230828_192203931.jpg",,"/UserSelect.20230828_192203931.jpg",,"/SciCam.20230828_192203931.jpg","meters","0.00","meters","0.70","deg","90.97","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.0","deg","-1.3","degC","16.59","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf3f995482d0019b2992a","2023-08-28T19:22:33.976Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192233976.jpg",,"/BrowCam.20230828_192233976.jpg",,"/UserSelect.20230828_192233976.jpg",,"/SciCam.20230828_192233976.jpg","meters","0.00","meters","0.69","deg","54.63","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.5","deg","-1.1","degC","16.56","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf41895482d0019b2992e","2023-08-28T19:23:04.022Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192304022.jpg",,"/BrowCam.20230828_192304022.jpg",,"/UserSelect.20230828_192304022.jpg",,"/SciCam.20230828_192304022.jpg","meters","0.00","meters","0.71","deg","356.55","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.6","deg","-1.0","degC","16.56","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf43695482d0019b29932","2023-08-28T19:23:34.071Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192334071.jpg",,"/BrowCam.20230828_192334071.jpg",,"/UserSelect.20230828_192334071.jpg",,"/SciCam.20230828_192334071.jpg","meters","0.00","meters","0.71","deg","351.71","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.0","deg","-0.7","degC","16.60","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf45495482d0019b29936","2023-08-28T19:24:04.120Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192404120.jpg",,"/BrowCam.20230828_192404120.jpg",,"/UserSelect.20230828_192404120.jpg",,"/SciCam.20230828_192404120.jpg","meters","0.00","meters","0.71","deg","2.31","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.8","deg","-0.8","degC","16.64","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf47295482d0019b2993a","2023-08-28T19:24:34.150Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192434150.jpg",,"/BrowCam.20230828_192434150.jpg",,"/UserSelect.20230828_192434150.jpg",,"/SciCam.20230828_192434150.jpg","meters","0.00","meters","0.72","deg","359.42","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-1.1","deg","-0.9","degC","16.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf48a95482d0019b2993e","2023-08-28T19:24:58.143Z","ROV Actions","guest","new BEP on deck","Latching to",,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192458143.jpg",,"/BrowCam.20230828_192458143.jpg",,"/UserSelect.20230828_192458143.jpg",,"/SciCam.20230828_192458143.jpg","meters","0.00","meters","0.72","deg","358.93","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-1.2","deg","-0.3","degC","16.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf49095482d0019b29942","2023-08-28T19:25:04.193Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192504193.jpg",,"/BrowCam.20230828_192504193.jpg",,"/UserSelect.20230828_192504193.jpg",,"/SciCam.20230828_192504193.jpg","meters","0.00","meters","0.72","deg","359.10","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.8","deg","-0.2","degC","16.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf4ae95482d0019b29946","2023-08-28T19:25:34.235Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192534235.jpg",,"/BrowCam.20230828_192534235.jpg",,"/UserSelect.20230828_192534235.jpg",,"/SciCam.20230828_192534235.jpg","meters","0.00","meters","0.71","deg","359.11","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.8","deg","0.1","degC","16.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf4cc95482d0019b2994a","2023-08-28T19:26:04.292Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192604292.jpg",,"/BrowCam.20230828_192604292.jpg",,"/UserSelect.20230828_192604292.jpg",,"/SciCam.20230828_192604292.jpg","meters","0.00","meters","0.73","deg","359.02","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-1.5","deg","-0.2","degC","16.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf4ea95482d0019b2994e","2023-08-28T19:26:34.327Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192634327.jpg",,"/BrowCam.20230828_192634327.jpg",,"/UserSelect.20230828_192634327.jpg",,"/SciCam.20230828_192634327.jpg","meters","0.00","meters","0.72","deg","359.26","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.6","deg","-1.4","degC","16.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf50895482d0019b29952","2023-08-28T19:27:04.347Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192704347.jpg",,"/BrowCam.20230828_192704347.jpg",,"/UserSelect.20230828_192704347.jpg",,"/SciCam.20230828_192704347.jpg","meters","0.00","meters","0.71","deg","72.60","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.1","deg","-0.9","degC","16.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf52695482d0019b29956","2023-08-28T19:27:34.393Z","ASNAP","admin","",,,,,,,,,,,,,,,,,,,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192734393.jpg",,"/BrowCam.20230828_192734393.jpg",,"/UserSelect.20230828_192734393.jpg",,"/SciCam.20230828_192734393.jpg","meters","0.00","meters","0.71","deg","115.30","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.2","deg","-1.5","degC","16.83","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf54495482d0019b2995a","2023-08-28T19:28:04.463Z","ASNAP","admin","",,,,,,,,"meters","27202119.6","meters","16.865","deg","115.953","ddeg","44.36901158","ddeg","-124.95316785",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192804463.jpg",,"/BrowCam.20230828_192804463.jpg",,"/UserSelect.20230828_192804463.jpg",,"/SciCam.20230828_192804463.jpg","meters","0.00","meters","0.72","deg","115.57","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.3","deg","-1.4","degC","16.87","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf56295482d0019b2995e","2023-08-28T19:28:34.508Z","ASNAP","admin","",,,,,,,,"meters","26438539.4","meters","16.865","deg","103.601","ddeg","44.36901158","ddeg","-124.95316785",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192834508.jpg",,"/BrowCam.20230828_192834508.jpg",,"/UserSelect.20230828_192834508.jpg",,"/SciCam.20230828_192834508.jpg","meters","0.00","meters","0.72","deg","103.78","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.7","deg","-2.9","degC","16.89","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf57395482d0019b29962","2023-08-28T19:28:51.602Z","VEHICLE","guest","",,,,,"Jason in water",,,"meters","26012255.8","meters","16.865","deg","142.741","ddeg","44.36901158","ddeg","-124.95316785",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192851602.jpg",,"/BrowCam.20230828_192851602.jpg",,"/UserSelect.20230828_192851602.jpg",,"/SciCam.20230828_192851602.jpg","meters","0.00","meters","1.16","deg","141.61","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.7","deg","-1.3","degC","16.95","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf58095482d0019b29966","2023-08-28T19:29:04.550Z","ASNAP","admin","",,,,,,,,"meters","25689384.0","meters","16.865","deg","184.518","ddeg","44.36901158","ddeg","-124.95316785",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192904550.jpg",,"/BrowCam.20230828_192904550.jpg",,"/UserSelect.20230828_192904550.jpg",,"/SciCam.20230828_192904550.jpg","meters","0.00","meters","4.74","deg","184.77","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.2","deg","-1.5","degC","17.64","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf59e95482d0019b2996a","2023-08-28T19:29:34.579Z","ASNAP","admin","",,,,,,,,"meters","24954516.0","meters","16.865","deg","184.032","ddeg","44.36901158","ddeg","-124.95316785",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_192934579.jpg",,"/BrowCam.20230828_192934579.jpg",,"/UserSelect.20230828_192934579.jpg",,"/SciCam.20230828_192934579.jpg","meters","0.00","meters","14.58","deg","183.70","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","0.1","deg","-0.9","degC","17.98","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf5bc95482d0019b2996e","2023-08-28T19:30:04.626Z","ASNAP","admin","",,,,,,,,"meters","24233797.7","meters","23.710","deg","183.831","ddeg","44.36902022","ddeg","-124.95316368",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193004626.jpg",,"/BrowCam.20230828_193004626.jpg",,"/UserSelect.20230828_193004626.jpg",,"/SciCam.20230828_193004626.jpg","meters","0.00","meters","23.74","deg","183.49","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-1.4","deg","-1.1","degC","17.74","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf5da95482d0019b29976","2023-08-28T19:30:34.671Z","ASNAP","admin","",,,,,,,,"meters","23527091.5","meters","23.535","deg","181.703","ddeg","44.36903559","ddeg","-124.95312207",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193034671.jpg",,"/BrowCam.20230828_193034671.jpg",,"/UserSelect.20230828_193034671.jpg",,"/SciCam.20230828_193034671.jpg","meters","0.00","meters","23.49","deg","181.51","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.2","deg","-1.5","degC","17.26","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf5e995482d0019b2997a","2023-08-28T19:30:49.033Z","ROV Actions","guest","first football on","First Football on",,,,,,,"meters","23178950.0","meters","24.492","deg","182.829","ddeg","44.36904391","ddeg","-124.95310450",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193049033.jpg",,"/BrowCam.20230828_193049033.jpg",,"/UserSelect.20230828_193049033.jpg",,"/SciCam.20230828_193049033.jpg","meters","0.00","meters","24.50","deg","182.55","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-1.1","deg","0.0","degC","16.94","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf5f895482d0019b2997e","2023-08-28T19:31:04.687Z","ASNAP","admin","",,,,,,,,"meters","22834260.0","meters","25.314","deg","183.051","ddeg","44.36904871","ddeg","-124.95309654",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193104687.jpg",,"/BrowCam.20230828_193104687.jpg",,"/UserSelect.20230828_193104687.jpg",,"/SciCam.20230828_193104687.jpg","meters","0.00","meters","25.33","deg","182.68","ddeg","44.3597301","meters","1.24","meters","2.33","ddeg","-124.9645352","deg","-0.7","deg","-0.3","degC","16.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf61695482d0019b29982","2023-08-28T19:31:34.707Z","ASNAP","admin","",,,,,,,,"meters","22155165.5","meters","26.989","deg","183.714","ddeg","44.36904682","ddeg","-124.95310277",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193134707.jpg",,"/BrowCam.20230828_193134707.jpg",,"/UserSelect.20230828_193134707.jpg",,"/SciCam.20230828_193134707.jpg","meters","0.00","meters","26.99","deg","183.45","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","0.1","deg","-1.0","degC","16.51","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf63495482d0019b29986","2023-08-28T19:32:04.744Z","ASNAP","admin","",,,,,,,,"meters","21489670.6","meters","29.600","deg","182.664","ddeg","44.36904319","ddeg","-124.95310554",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193204744.jpg",,"/BrowCam.20230828_193204744.jpg",,"/UserSelect.20230828_193204744.jpg",,"/SciCam.20230828_193204744.jpg","meters","0.00","meters","29.80","deg","182.42","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","-0.0","deg","-0.9","degC","16.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf65295482d0019b2998a","2023-08-28T19:32:34.787Z","ASNAP","admin","",,,,,,,,"meters","20837637.6","meters","31.749","deg","182.906","ddeg","44.36904060","ddeg","-124.95310821",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193234787.jpg",,"/BrowCam.20230828_193234787.jpg",,"/UserSelect.20230828_193234787.jpg",,"/SciCam.20230828_193234787.jpg","meters","0.00","meters","31.85","deg","182.65","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","-1.2","deg","-1.1","degC","14.82","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf65595482d0019b2998e","2023-08-28T19:32:37.039Z","WATCH_CHANGE","guest","",,,,,,"Alessia & Avery",,"meters","20773169.4","meters","31.991","deg","183.163","ddeg","44.36904037","ddeg","-124.95310840",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193237039.jpg",,"/BrowCam.20230828_193237039.jpg",,"/UserSelect.20230828_193237039.jpg",,"/SciCam.20230828_193237039.jpg","meters","0.00","meters","32.21","deg","182.87","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","0.3","deg","-1.2","degC","14.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf67095482d0019b29992","2023-08-28T19:33:04.805Z","ASNAP","admin","",,,,,,,,"meters","20198929.1","meters","34.419","deg","183.625","ddeg","44.36903912","ddeg","-124.95310575",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193304805.jpg",,"/BrowCam.20230828_193304805.jpg",,"/UserSelect.20230828_193304805.jpg",,"/SciCam.20230828_193304805.jpg","meters","0.00","meters","34.53","deg","183.38","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","-0.7","deg","-0.8","degC","14.01","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf68e95482d0019b29996","2023-08-28T19:33:34.825Z","ASNAP","admin","",,,,,,,,"meters","19573407.4","meters","37.514","deg","183.962","ddeg","44.36903929","ddeg","-124.95309629",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193334825.jpg",,"/BrowCam.20230828_193334825.jpg",,"/UserSelect.20230828_193334825.jpg",,"/SciCam.20230828_193334825.jpg","meters","0.00","meters","37.58","deg","183.67","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","0.0","deg","-0.1","degC","13.50","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf6ac95482d0019b2999a","2023-08-28T19:34:04.869Z","ASNAP","admin","",,,,,,,,"meters","18960935.0","meters","39.996","deg","182.835","ddeg","44.36903976","ddeg","-124.95308726",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193404869.jpg",,"/BrowCam.20230828_193404869.jpg",,"/UserSelect.20230828_193404869.jpg",,"/SciCam.20230828_193404869.jpg","meters","0.00","meters","40.00","deg","182.65","ddeg","5.3571007","meters","9477995.02","meters","-4333901.24","ddeg","-6.0770033","deg","-0.3","deg","0.1","degC","13.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf6ca95482d0019b2999e","2023-08-28T19:34:34.888Z","ASNAP","admin","",,,,,,,,"meters","18361374.3","meters","42.720","deg","182.833","ddeg","44.36904027","ddeg","-124.95308016",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193434888.jpg",,"/BrowCam.20230828_193434888.jpg",,"/UserSelect.20230828_193434888.jpg",,"/SciCam.20230828_193434888.jpg","meters","0.00","meters","42.75","deg","182.68","ddeg","5.3571096","meters","9477994.47","meters","-4333900.26","ddeg","-6.0770102","deg","-0.5","deg","0.4","degC","12.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf6df95482d0019b299a2","2023-08-28T19:34:55.256Z","Biology Type","guest","",,,,,,,"Jelly","meters","17949290.7","meters","44.522","deg","182.295","ddeg","44.36904036","ddeg","-124.95307596",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193455256.jpg",,"/BrowCam.20230828_193455256.jpg",,"/UserSelect.20230828_193455256.jpg",,"/SciCam.20230828_193455256.jpg","meters","0.00","meters","44.59","deg","182.09","ddeg","-2.7905171","meters","10119265.15","meters","-5239250.20","ddeg","1.9667900","deg","-0.8","deg","0.6","degC","11.92","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf6e895482d0019b299a6","2023-08-28T19:35:04.933Z","ASNAP","admin","",,,,,,,,"meters","17774587.8","meters","45.179","deg","182.067","ddeg","44.36903986","ddeg","-124.95307503",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193504933.jpg",,"/BrowCam.20230828_193504933.jpg",,"/UserSelect.20230828_193504933.jpg",,"/SciCam.20230828_193504933.jpg","meters","0.00","meters","45.35","deg","181.94","ddeg","-2.7905171","meters","10119265.15","meters","-5239250.20","ddeg","1.9667900","deg","-0.6","deg","0.6","degC","11.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64ecf70695482d0019b299aa","2023-08-28T19:35:34.960Z","ASNAP","admin","",,,,,,,,"meters","17200438.0","meters","47.816","deg","183.004","ddeg","44.36903643","ddeg","-124.95307734",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_193534960.jpg",,"/BrowCam.20230828_193534960.jpg",,"/UserSelect.20230828_193534960.jpg",,"/SciCam.20230828_193534960.jpg","meters","0.00","meters","47.84","deg","182.83","ddeg","-2.7905171","meters","10119265.15","meters","-5239250.20","ddeg","1.9667900","deg","-0.6","deg","0.0","degC","11.08","degC","-999.99","degC","-999.99","degC","-999.99"
