Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
AT50-29,Oregon Offshore Shallow Profiler,CE04OSPS,44.3695,-124.96133333333333,2024-08-09T07:03:31.000Z,CTD-001,*0000000000000100,597,AT50-29_CTD-001,*0000000000000100,19,*0000000000000100,2024-08-09T07:46:17.000Z,42.289,*0000000001000100,41.943,44.36946,-124.96136,8.7775,*0000000001000100,8.7796,*0000000001000100,3.497268,*0000000001000100,3.496930,*0000000001000100,32.9157,32.9102,4.5213,*0000000011000100,6.57439,0.3195,*0000000001000100,0.0449,98.8838,*0000000000000100,7.885,*0000000001000100,4.294320752373894,*0000000010000000,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Oregon Offshore Shallow Profiler,CE04OSPS,44.3695,-124.96133333333333,2024-08-09T07:03:31.000Z,CTD-001,*0000000000000100,597,AT50-29_CTD-001,*0000000000000100,21,*0000000000000100,2024-08-09T07:49:51.000Z,20.339,*0000000001000100,20.174,44.36944,-124.96136,9.6289,*0000000001000100,9.6290,*0000000001000100,3.519541,*0000000001000100,3.519318,*0000000001000100,32.3767,32.3743,5.5900,*0000000001000100,6.47424,0.7441,*0000000001000100,0.1170,97.1186,*0000000000000100,8.021,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Oregon Offshore Shallow Profiler,CE04OSPS,44.3695,-124.96133333333333,2024-08-09T07:03:31.000Z,CTD-001,*0000000000000100,597,AT50-29_CTD-001,*0000000000000100,23,*0000000000000100,2024-08-09T07:52:39.000Z,10.278,*0000000001000100,10.195,44.36945,-124.96136,12.0299,*0000000001000100,12.0318,*0000000001000100,3.705375,*0000000001000100,3.705666,*0000000001000100,32.1105,32.1117,6.3822,*0000000001000100,6.15886,1.3381,*0000000001000100,0.2892,93.0248,*0000000000000100,8.149,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,1,*0000000000000100,2024-08-09T19:49:49.000Z,222.379,*0000000001000100,220.465,44.52472,-125.38778,7.0563,*0000000001000100,7.0550,*0000000001000100,3.445930,*0000000001000100,3.445718,*0000000001000100,33.9269,33.9258,2.3325,*0000000001000100,6.79013,0.0243,*0000000001000100,0.0291,99.2760,*0000000000000100,7.702,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,3,*0000000000000100,2024-08-09T19:55:11.000Z,202.160,*0000000001000100,200.430,44.52470,-125.38778,7.3286,*0000000001000100,7.3272,*0000000001000100,3.467240,*0000000001000100,3.466994,*0000000001000100,33.9020,33.9007,2.5352,*0000000011000100,6.74908,0.0333,*0000000001000100,0.0333,99.1711,*0000000000000100,7.725,*0000000001000100,2.2550238524473847,*0000000010000000,*0000000000001000,-9999999,-9999999,-9999999,*0000000000000001,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,3,*0000000000000100,2024-08-09T19:55:11.000Z,202.160,*0000000001000100,200.430,44.52470,-125.38778,7.3286,*0000000001000100,7.3272,*0000000001000100,3.467240,*0000000001000100,3.466994,*0000000001000100,33.9020,33.9007,2.5352,*0000000011000100,6.74908,0.0333,*0000000001000100,0.0333,99.1711,*0000000000000100,7.725,*0000000001000100,2.269123649157293,*0000000010000000,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,5,*0000000000000100,2024-08-09T19:59:54.000Z,181.815,*0000000001000100,180.268,44.52470,-125.38778,7.5531,*0000000001000100,7.5527,*0000000001000100,3.483092,*0000000001000100,3.482980,*0000000001000100,33.8645,33.8636,2.6226,*0000000001000100,6.71634,0.0278,*0000000001000100,0.0338,99.1596,*0000000000000100,7.734,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,7,*0000000000000100,2024-08-09T20:04:36.000Z,161.751,*0000000001000100,160.382,44.52470,-125.38776,7.7555,*0000000001000100,7.7555,*0000000001000100,3.496176,*0000000001000100,3.496105,*0000000001000100,33.8184,33.8177,2.8352,*0000000011000100,6.68760,0.0284,*0000000001000100,0.0304,99.2429,*0000000000000100,7.754,*0000000001000100,2.578410341590621,*0000000010000000,*0000000000000100,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,9,*0000000000000100,2024-08-09T20:10:54.000Z,141.248,*0000000001000100,140.060,44.52470,-125.38777,8.1501,*0000000001000100,8.1509,*0000000001000100,3.518585,*0000000001000100,3.518511,*0000000001000100,33.6872,33.6857,3.2098,*0000000001000100,6.63400,0.0202,*0000000001000100,0.0296,99.2615,*0000000000000100,7.790,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT50-29,Slope Base Shallow Profiler,RS01SBPS,44.52466666666667,-125.38783333333333,2024-08-09T19:36:49.000Z,CTD-002,*0000000000000100,2923,AT50-20_CTD-002,*0000000000000100,11,*0000000000000100,2024-08-09T20:16:01.000Z,121.596,*0000000001000100,120.578,44.52470,-125.38776,8.0692,*0000000001000100,8.0650,*0000000001000100,3.481007,*0000000001000100,3.480268,*0000000001000100,33.3736,33.3698,4.0109,*0000000011000100,6.65969,0.0607,*0000000001000100,0.0260,99.3536,*0000000000000100,7.854,*0000000001000100,3.689527562954597,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
